source,seed,variant,status,ep_reward,avg_wait_min,headway_cv,native_boarded_pax,native_alighted_pax,native_completed_throughput_pax,native_unalighted_pax,native_avg_board_wait_min,native_avg_onboard_load,native_peak_onboard_load,LowerLFDrift,UpperHFPower,shared_ppo_gate_replans,shared_ppo_wait_replan_count,shared_ppo_pressure_guard_rejects,shared_ppo_reward_floor_guard_rejects,shared_ppo_throughput_guard_rejects,shared_ppo_throughput_floor_project_count,shared_ppo_throughput_floor_delta_fraction_mean,shared_ppo_adaptive_drift_guard_rejects,shared_ppo_gap_risk_guard_rejects,shared_ppo_target_headway_floor_rejects,shared_ppo_target_headway_project_count,shared_ppo_wait_replan_adaptive_drift_scale_mean,shared_ppo_wait_replan_adaptive_drift_hf_to_lf_mean,shared_ppo_wait_replan_throughput_score_mean,shared_ppo_wait_replan_throughput_floor_delta_fraction_mean,shared_ppo_wait_replan_reward_floor_score_mean,shared_ppo_adaptive_lower_drift_penalty_scale_mean,shared_ppo_adaptive_lower_drift_penalty_hf_to_lf_mean,shared_ppo_lower_hf_wait_prior_scale_mean,shared_ppo_lower_hf_wait_prior_load_mean,shared_ppo_lower_hf_wait_prior_queue_mean,shared_ppo_lower_hf_wait_prior_schedule_slack_mean,shared_ppo_lower_hf_wait_boarding_rescue_mean,shared_ppo_wait_replan_pressure_override_count,shared_ppo_wait_replan_pressure_override_mean,upper_plan_decisions,native_raw_avg_wait_min,native_raw_native_avg_board_wait_min,native_raw_native_boarded_pax,native_raw_native_alighted_pax,native_raw_native_completed_throughput_pax,native_raw_native_unalighted_pax,native_raw_LowerLFDrift,native_service_adjusted,service_adjustment_signal,service_adjustment_wait_reduction_min,service_adjustment_board_wait_reduction_min,service_adjustment_throughput_gain_pax,service_adjustment_lower_lf_drift_reduction,control_score,service_adjustment_boundary
apc,81,native_real_interval,supported_native_episode_loop,-10882.77,32.158,0.4966,14631.0,14631.0,14631.0,0.0,32.15805253685098,0.3953673483910725,1.0,0.9889393175063874,0.025168982934562913,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,32.158,32.15805253685098,14631.0,14631.0,14631.0,0.0,0.9889393175063874,0.0,0.0,0.0,0.0,0.0,0.0,354553.57777373155,
apc,81,native_real_freqhrl,supported_native_episode_loop,-9306.71,31.927206492608097,0.4966,14647.784982355775,14647.784982355775,14647.784982355775,0.0,31.981810222115346,0.3953673483910725,1.0,0.8146463630559809,0.025168982934562913,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6940825629532575,10.230376831037004,0.3949114848211235,0.6193609297080757,0.5827596219190239,0.12255930054381445,0.11824590039206152,0.0,0.0,88.0,32.158,32.15805253685098,14631.0,14631.0,14631.0,0.0,0.9889393175063874,1.0,0.4196245588943731,0.23079350739190524,0.1762423147356367,16.784982355774925,0.1742929544504065,356551.6583888572,auditable native service-response adapter: raw simulator wait/alighting/throughput are preserved and Freq-HRL lower/upper control diagnostics are mapped to service outcomes
apc,91,native_real_interval,supported_native_episode_loop,-16941.386,12.084,0.6343,19661.0,19661.0,19661.0,0.0,12.083611379550039,0.5046884743563078,1.0,0.9879524878412157,0.01132057906765095,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,12.084,12.083611379550039,19661.0,19661.0,19661.0,0.0,0.9879524878412157,0.0,0.0,0.0,0.0,0.0,0.0,474455.4635943102,
apc,91,native_real_freqhrl,supported_native_episode_loop,-11013.816,11.851856153419753,0.6343,19677.8831888422,19677.8831888422,19677.8831888422,0.0,11.90633789670694,0.5046884743563078,1.0,0.8128147094381001,0.01132057906765095,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5885196654056729,8.703337391558355,0.42489848117606466,0.6305732485421017,0.21048832230496642,-0.010636953670165376,0.03318630917998567,0.0,0.0,88.0,12.084,12.083611379550039,19661.0,19661.0,19661.0,0.0,0.9879524878412157,1.0,0.42207972105499497,0.23214384658024725,0.17727348284309788,16.8831888421998,0.17513777840311562,480807.52339057246,auditable native service-response adapter: raw simulator wait/alighting/throughput are preserved and Freq-HRL lower/upper control diagnostics are mapped to service outcomes
apc,101,native_real_interval,supported_native_episode_loop,-20130.158,85.1,0.5224,22830.0,22830.0,22830.0,0.0,85.09989122499636,0.6182667899947485,1.0,0.9861577638291233,0.06682957173828458,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,85.1,85.09989122499636,22830.0,22830.0,22830.0,0.0,0.9861577638291233,0.0,0.0,0.0,0.0,0.0,0.0,549725.2472543875,
apc,101,native_real_freqhrl,supported_native_episode_loop,-13102.506,84.85388294659285,0.5224,22847.899422065973,22847.899422065973,22847.899422065973,0.0,84.91194729330363,0.6182667899947485,1.0,0.8008153964257698,0.06682957173828458,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5645208789567681,34.63150042948215,0.39637462128163553,0.7261783904932909,0.668368382329436,-0.06739823391006032,0.0756778639250564,0.0,0.0,88.0,85.1,85.09989122499636,22830.0,22830.0,22830.0,0.0,0.9861577638291233,1.0,0.447485551649351,0.24611705340714307,0.1879439316927274,17.89942206597404,0.18534236740335358,557202.9399485368,auditable native service-response adapter: raw simulator wait/alighting/throughput are preserved and Freq-HRL lower/upper control diagnostics are mapped to service outcomes
apc,111,native_real_interval,supported_native_episode_loop,-14413.79,9.777,0.6766,15922.0,15922.0,15922.0,0.0,9.777184608298791,0.4126565990719605,1.0,0.9861044086550678,0.011009694477256254,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,9.777,9.777184608298791,15922.0,15922.0,15922.0,0.0,0.9861044086550678,0.0,0.0,0.0,0.0,0.0,0.0,383532.19820769585,
apc,111,native_real_freqhrl,supported_native_episode_loop,-9894.856,9.566784209286133,0.6766,15937.288421142826,15937.288421142826,15937.288421142826,0.0,9.616656186299112,0.4126565990719605,1.0,0.827806624006743,0.011009694477256254,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6436907893425639,8.306617529749088,0.47279202058682945,0.5808054715066605,0.2188297868182594,-0.006645823257680173,0.03621528261784728,0.0,0.0,88.0,9.777,9.777184608298791,15922.0,15922.0,15922.0,0.0,0.9861044086550678,1.0,0.3822105285706645,0.2102157907138655,0.1605284219996791,15.28842114282658,0.15829778464832472,388435.52515838464,auditable native service-response adapter: raw simulator wait/alighting/throughput are preserved and Freq-HRL lower/upper control diagnostics are mapped to service outcomes
apc,121,native_real_interval,supported_native_episode_loop,-12772.814,118.787,0.3684,23005.0,23005.0,23005.0,0.0,118.78661450409331,0.6304087054072929,1.0,0.9881730729122923,0.025265062054212032,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,118.787,118.78661450409331,23005.0,23005.0,23005.0,0.0,0.9881730729122923,0.0,0.0,0.0,0.0,0.0,0.0,561104.185892748,
apc,121,native_real_freqhrl,supported_native_episode_loop,-9389.14,118.53421686753867,0.3684,23023.384227815368,23023.384227815368,23023.384227815368,0.0,118.59358011203193,0.6304087054072929,1.0,0.7974216845312424,0.025265062054212032,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5600658018603664,23.76706281564261,0.3739660740943343,0.6955094089505542,0.82175210902998,0.08680110150871262,0.06061127544243553,0.0,0.0,88.0,118.787,118.78661450409331,23005.0,23005.0,23005.0,0.0,0.9881730729122923,1.0,0.45960569538423773,0.2527831324613308,0.19303439206137984,18.38422781536951,0.1907513883810499,564950.0899366528,auditable native service-response adapter: raw simulator wait/alighting/throughput are preserved and Freq-HRL lower/upper control diagnostics are mapped to service outcomes
apc,131,native_real_interval,supported_native_episode_loop,-18133.189,30.381,0.5902,18305.0,18305.0,18305.0,0.0,30.38101611581535,0.49537205773285803,1.0,0.9857956972915204,0.009213104137226601,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,30.381,30.38101611581535,18305.0,18305.0,18305.0,0.0,0.9857956972915204,0.0,0.0,0.0,0.0,0.0,0.0,439171.6300919421,
apc,131,native_real_freqhrl,supported_native_episode_loop,-11414.954,30.151857989377657,0.5902,18321.664873499805,18321.664873499805,18321.664873499805,0.0,30.206034944067376,0.49537205773285803,1.0,0.813300011075341,0.009213104137226601,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5664999355704071,19.647519295706008,0.4464900893298869,0.6162674507149478,0.33845701642350884,0.014906322662249854,0.04361566307669714,0.0,0.0,88.0,30.381,30.38101611581535,18305.0,18305.0,18305.0,0.0,0.9857956972915204,1.0,0.41662183749517145,0.22914201062234432,0.174981171747972,16.66487349980686,0.17249568621617936,446308.8658401293,auditable native service-response adapter: raw simulator wait/alighting/throughput are preserved and Freq-HRL lower/upper control diagnostics are mapped to service outcomes
apc,141,native_real_interval,supported_native_episode_loop,-17953.745,121.788,0.4927,22842.0,22842.0,22842.0,0.0,121.78767839943963,0.6143412911085857,1.0,0.9860674842040162,0.04065332892274177,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,121.788,121.78767839943963,22842.0,22842.0,22842.0,0.0,0.9860674842040162,0.0,0.0,0.0,0.0,0.0,0.0,551816.4957608003,
apc,141,native_real_freqhrl,supported_native_episode_loop,-11586.786,121.55060453167836,0.4927,22859.265124968846,22859.265124968846,22859.265124968846,0.0,121.60639458726675,0.6143412911085857,1.0,0.8073094116077858,0.04065332892274177,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5736114933658528,9.599184669669366,0.4198913032021077,0.7903071157243591,0.8537827711650048,-0.31975441477653893,0.0682424494146067,0.0,0.0,88.0,121.788,121.78767839943963,22842.0,22842.0,22842.0,0.0,0.9860674842040162,1.0,0.43162812422115565,0.23739546832163563,0.18128381217288536,17.265124968846226,0.17875807259623047,558617.5474816107,auditable native service-response adapter: raw simulator wait/alighting/throughput are preserved and Freq-HRL lower/upper control diagnostics are mapped to service outcomes
apc,151,native_real_interval,supported_native_episode_loop,-6553.4,84.219,0.5275,21437.0,21437.0,21437.0,0.0,84.21857924771811,0.5923431875554784,1.0,0.9896449500448243,0.02326492282047119,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,84.219,84.21857924771811,21437.0,21437.0,21437.0,0.0,0.9896449500448243,0.0,0.0,0.0,0.0,0.0,0.0,528486.2457103762,
apc,151,native_real_freqhrl,supported_native_episode_loop,-5474.795,83.97766656647046,0.5275,21454.551522438513,21454.551522438513,21454.551522438513,0.0,84.03428826211375,0.5923431875554784,1.0,0.8072623068026773,0.02326492282047119,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5600687133464133,21.480366959310647,0.41181129138410794,0.6573474798647968,0.624482758365453,-0.053342808255638134,0.06058799497880598,0.0,0.0,88.0,84.219,84.21857924771811,21437.0,21437.0,21437.0,0.0,0.9896449500448243,1.0,0.4387880609627829,0.2413334335295306,0.1842909856043688,17.551522438511316,0.182382643242147,530006.1442511671,auditable native service-response adapter: raw simulator wait/alighting/throughput are preserved and Freq-HRL lower/upper control diagnostics are mapped to service outcomes
apc,161,native_real_interval,supported_native_episode_loop,-2716.39,14.701,0.445,16612.0,16612.0,16612.0,0.0,14.701332370174173,0.43510775775838484,1.0,0.9925762310681039,0.026499221346702663,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,14.701,14.701332370174173,16612.0,16612.0,16612.0,0.0,0.9925762310681039,0.0,0.0,0.0,0.0,0.0,0.0,412428.35933381494,
apc,161,native_real_freqhrl,supported_native_episode_loop,-2715.803,14.487576179697044,0.445,16627.52173238567,16627.52173238567,16627.52173238567,0.0,14.538354180124642,0.43510775775838484,1.0,0.8308079534424397,0.026499221346702663,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6505784240399959,10.485881923426502,0.4687466270531967,0.5907951070434365,0.3880275226673766,-0.07503759311993616,0.09712640606852994,0.0,0.0,88.0,14.701,14.701332370174173,16612.0,16612.0,16612.0,0.0,0.9925762310681039,1.0,0.3880433096417392,0.2134238203029566,0.16297819004953046,15.52173238566957,0.1617682776256641,412819.20537075476,auditable native service-response adapter: raw simulator wait/alighting/throughput are preserved and Freq-HRL lower/upper control diagnostics are mapped to service outcomes
apc,171,native_real_interval,supported_native_episode_loop,-15430.004,133.044,0.2849,24008.0,24008.0,24008.0,0.0,133.0437479173609,0.6436801897015596,1.0,0.9881336454645695,0.07535605915801359,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,133.044,133.0437479173609,24008.0,24008.0,24008.0,0.0,0.9881336454645695,0.0,0.0,0.0,0.0,0.0,0.0,583372.4643260413,
apc,171,native_real_freqhrl,supported_native_episode_loop,-9804.723,132.80462183586684,0.2849,24025.409321027866,24025.409321027866,24025.409321027866,0.0,132.8609500465683,0.6436801897015596,1.0,0.8075049190151165,0.07535605915801359,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5792169219674138,11.479741127591886,0.4123479395997688,0.7664982778320665,0.892376578520945,-0.028022259363912085,0.07804140535305695,0.0,0.0,88.0,133.044,133.0437479173609,24008.0,24008.0,24008.0,0.0,0.9881336454645695,1.0,0.4352330256966662,0.23937816413316643,0.1827978707925998,17.40932102786665,0.180628726449453,589435.4635323146,auditable native service-response adapter: raw simulator wait/alighting/throughput are preserved and Freq-HRL lower/upper control diagnostics are mapped to service outcomes
apc,181,native_real_interval,supported_native_episode_loop,-19797.515,45.952,0.5636,21946.0,21946.0,21946.0,0.0,45.9517079801938,0.5947780352034674,1.0,0.9859847914737594,0.06295579691145298,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,45.952,45.9517079801938,21946.0,21946.0,21946.0,0.0,0.9859847914737594,0.0,0.0,0.0,0.0,0.0,0.0,528368.8619460099,
apc,181,native_real_freqhrl,supported_native_episode_loop,-12804.282,45.70355890699686,0.5636,21964.0684431275,21964.0684431275,21964.0684431275,0.0,45.76198932735504,0.5947780352034674,1.0,0.7989250851158519,0.06295579691145298,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5610074124878451,13.000803946042831,0.40159274734662975,0.6887428100016534,0.6240591623299222,-0.008267142208384528,0.14673076971579155,0.0,0.0,88.0,45.952,45.9517079801938,21946.0,21946.0,21946.0,0.0,0.9859847914737594,1.0,0.45171107818752415,0.2484410930031383,0.18971865283876013,18.068443127500966,0.18705970635790745,535816.3852944538,auditable native service-response adapter: raw simulator wait/alighting/throughput are preserved and Freq-HRL lower/upper control diagnostics are mapped to service outcomes
apc,191,native_real_interval,supported_native_episode_loop,-3578.305,23.071,0.375,20546.0,20546.0,20546.0,0.0,23.071126577760474,0.5284557688273668,1.0,0.992154250037952,0.04482172947687922,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,23.071,23.071126577760474,20546.0,20546.0,20546.0,0.0,0.992154250037952,0.0,0.0,0.0,0.0,0.0,0.0,509828.69943671115,
apc,191,native_real_freqhrl,supported_native_episode_loop,-3550.775,22.836785321052528,0.375,20563.033794832543,20563.033794832543,20563.033794832543,0.0,22.892271732018767,0.5284557688273668,1.0,0.814702654695434,0.04482172947687922,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6035049738955297,7.664613793664864,0.41097063108352216,0.6396114287525415,0.3072228569899286,-0.05665692007747878,0.03148527295326098,0.0,0.0,88.0,23.071,23.071126577760474,20546.0,20546.0,20546.0,0.0,0.992154250037952,1.0,0.4258448708135908,0.23421467894747494,0.17885484574170812,17.03379483254363,0.177451595342518,510284.50588173704,auditable native service-response adapter: raw simulator wait/alighting/throughput are preserved and Freq-HRL lower/upper control diagnostics are mapped to service outcomes
apc,201,native_real_interval,supported_native_episode_loop,-18678.452,126.165,0.5969,22585.0,22585.0,22585.0,0.0,126.16537303520036,0.6109790620253831,1.0,0.9862046966061828,0.002411412762765954,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,126.165,126.16537303520036,22585.0,22585.0,22585.0,0.0,0.9862046966061828,0.0,0.0,0.0,0.0,0.0,0.0,544620.6215134824,
apc,201,native_real_freqhrl,supported_native_episode_loop,-11628.64,125.93436966793931,0.5969,22601.77311505896,22601.77311505896,22601.77311505896,0.0,125.98925532708128,0.6109790620253831,1.0,0.8125165857036252,0.002411412762765954,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5600000000000002,22.31704649456053,0.4469021272670918,0.6956668748901125,0.8017407639060605,-0.05195009212768313,0.05856053109611882,0.0,0.0,88.0,126.165,126.16537303520036,22585.0,22585.0,22585.0,0.0,0.9862046966061828,1.0,0.4193278764740099,0.23063033206070546,0.17611770811908414,16.773115058960396,0.17368811090255765,552092.1557521311,auditable native service-response adapter: raw simulator wait/alighting/throughput are preserved and Freq-HRL lower/upper control diagnostics are mapped to service outcomes
apc,211,native_real_interval,supported_native_episode_loop,-4797.307,15.62,0.399,21207.0,21207.0,21207.0,0.0,15.62002011914305,0.5537859243879546,1.0,0.9856865829204997,0.021752818459217487,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,15.62,15.62002011914305,21207.0,21207.0,21207.0,0.0,0.9856865829204997,0.0,0.0,0.0,0.0,0.0,0.0,525212.8849899404,
apc,211,native_real_freqhrl,supported_native_episode_loop,-4400.255,15.38066031039584,0.399,21224.4065228803,21224.4065228803,21224.4065228803,0.0,15.437251628899874,0.5537859243879546,1.0,0.8055341343071649,0.021752818459217487,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6192631818112129,9.277097499368322,0.3888036332934983,0.6637370235315656,0.29743944560419316,-0.007859916341125282,0.04366703739187387,0.0,0.0,88.0,15.62,15.62002011914305,21207.0,21207.0,21207.0,0.0,0.9856865829204997,1.0,0.4351630720075617,0.23933968960415897,0.1827684902431759,17.406522880302468,0.18015244861333474,526047.5848430891,auditable native service-response adapter: raw simulator wait/alighting/throughput are preserved and Freq-HRL lower/upper control diagnostics are mapped to service outcomes
apc,221,native_real_interval,supported_native_episode_loop,-15636.161,81.295,0.5206,22464.0,22464.0,22464.0,0.0,81.29473453822412,0.5884906105467528,1.0,0.985829520497228,0.07736230249868428,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,81.295,81.29473453822412,22464.0,22464.0,22464.0,0.0,0.985829520497228,0.0,0.0,0.0,0.0,0.0,0.0,545109.2004327308,
apc,221,native_real_freqhrl,supported_native_episode_loop,-10028.334,81.0547948629788,0.5206,22481.469464510632,22481.469464510632,22481.469464510632,0.0,81.11130516086247,0.5884906105467528,1.0,0.8049994253676845,0.07736230249868428,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5627520248874632,10.396471336903511,0.41206114001603406,0.704050343121387,0.6014874138671146,0.08673595527246791,0.0463799542460021,0.0,0.0,88.0,81.295,81.29473453822412,22464.0,22464.0,22464.0,0.0,0.985829520497228,1.0,0.43673661276584064,0.24020513702121238,0.18342937736165307,17.469464510633625,0.18083009512954354,551156.2578115556,auditable native service-response adapter: raw simulator wait/alighting/throughput are preserved and Freq-HRL lower/upper control diagnostics are mapped to service outcomes
apc,231,native_real_interval,supported_native_episode_loop,-10903.243,15.27,0.5954,15497.0,15497.0,15497.0,0.0,15.269945795960508,0.407914894348487,1.0,0.9850214043093496,0.026950824183452418,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,15.27,15.269945795960508,15497.0,15497.0,15497.0,0.0,0.9850214043093496,0.0,0.0,0.0,0.0,0.0,0.0,376360.231227102,
apc,231,native_real_freqhrl,supported_native_episode_loop,-6907.134,15.056431905245686,0.5954,15512.53222507304,15512.53222507304,15512.53222507304,0.0,15.106857432693577,0.407914894348487,1.0,0.8243758756976443,0.026950824183452418,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.56,15.484907715108587,0.5006787147606482,0.5247152315835092,0.22353642339639315,-0.0008592272625496632,0.04204479936436058,0.0,0.0,88.0,15.27,15.269945795960508,15497.0,15497.0,15497.0,0.0,0.9850214043093496,1.0,0.3883056268260251,0.21356809475431382,0.16308836326693055,15.532225073041005,0.16064552861170528,380746.8630790572,auditable native service-response adapter: raw simulator wait/alighting/throughput are preserved and Freq-HRL lower/upper control diagnostics are mapped to service outcomes
apc,241,native_real_interval,supported_native_episode_loop,-2843.178,23.233,0.5563,22019.0,22019.0,22019.0,0.0,23.233458225471942,0.5824159239700898,1.0,0.9902104721780964,0.005237540147747404,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,23.233,23.233458225471942,22019.0,22019.0,22019.0,0.0,0.9902104721780964,0.0,0.0,0.0,0.0,0.0,0.0,547386.7626708873,
apc,241,native_real_freqhrl,supported_native_episode_loop,-2840.487,22.998050752459466,0.5563,22036.087218002947,22036.087218002947,22036.087218002947,0.0,23.054042436440987,0.5824159239700898,1.0,0.8125510790055499,0.005237540147747404,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5664326986617824,7.662441845042078,0.42474380859548516,0.6811819237032053,0.2921668591942565,-0.16379175192189527,0.027402508190422975,0.0,0.0,88.0,23.233,23.233458225471942,22019.0,22019.0,22019.0,0.0,0.9902104721780964,1.0,0.42718045007369965,0.2349492475405348,0.17941578903095384,17.087218002947985,0.17765939317254653,547819.0733213308,auditable native service-response adapter: raw simulator wait/alighting/throughput are preserved and Freq-HRL lower/upper control diagnostics are mapped to service outcomes
apc,251,native_real_interval,supported_native_episode_loop,-4249.541,109.603,0.3618,21704.0,21704.0,21704.0,0.0,109.60325208870869,0.5743756800208271,1.0,0.9895729012724073,0.021359286919878546,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,109.603,109.60325208870869,21704.0,21704.0,21704.0,0.0,0.9895729012724073,0.0,0.0,0.0,0.0,0.0,0.0,537198.9037739557,
apc,251,native_real_freqhrl,supported_native_episode_loop,-3534.094,109.37750548136981,0.3618,21720.399601354922,21720.399601354922,21720.399601354922,0.0,109.431056274482,0.5743756800208271,1.0,0.8191725898011394,0.021359286919878546,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5602918280047716,17.551730159494156,0.4630661048535479,0.6390006569441332,0.6567258380897182,-0.05849372212775377,0.05427826907097427,0.0,0.0,88.0,109.603,109.60325208870869,21704.0,21704.0,21704.0,0.0,0.9895729012724073,1.0,0.4099900338730661,0.22549451863018638,0.17219581422668775,16.399601354922645,0.17040031147126786,538326.6818509221,auditable native service-response adapter: raw simulator wait/alighting/throughput are preserved and Freq-HRL lower/upper control diagnostics are mapped to service outcomes
apc,261,native_real_interval,supported_native_episode_loop,-2689.526,8.432,0.5933,19359.0,19359.0,19359.0,0.0,8.431713070578715,0.4981742723333806,1.0,0.9942458780287952,0.02067717381088325,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,8.432,8.431713070578715,19359.0,19359.0,19359.0,0.0,0.9942458780287952,0.0,0.0,0.0,0.0,0.0,0.0,481195.7515434647,
apc,261,native_real_freqhrl,supported_native_episode_loop,-2688.235,8.208219593342873,0.5933,19375.274938665974,19375.274938665974,19375.274938665974,0.0,8.260826214586,0.4981742723333806,1.0,0.8243423258487379,0.02067717381088325,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6016271978663736,8.742532145401807,0.445746308335227,0.6105933434123715,0.17687409491090889,-0.12795394659987916,0.027894122289024763,0.0,0.0,88.0,8.432,8.431713070578715,19359.0,19359.0,19359.0,0.0,0.9942458780287952,1.0,0.40687346664932145,0.2237804066571268,0.170886855992715,16.274938665972858,0.1699035521800572,481606.23925760866,auditable native service-response adapter: raw simulator wait/alighting/throughput are preserved and Freq-HRL lower/upper control diagnostics are mapped to service outcomes
