environment,disturbance_mode,arm,upper_constraint_mode,upper_dual_lr,lower_dual_lr,lower_action_router_mode,lower_action_router_alpha,upper_hf_penalty_coef,replicate_count,baseline_return_mean,candidate_return_mean,return_difference_mean,return_difference_one_sided_lower,return_difference_one_sided_upper,reward_noninferiority_margin,reward_noninferiority_pass,drift_materiality_floor,responsibility_drift_baseline_mean,responsibility_drift_candidate_mean,responsibility_drift_difference_mean,responsibility_drift_difference_one_sided_upper,responsibility_drift_candidate_one_sided_upper,responsibility_drift_required_reduction,responsibility_drift_baseline_material,responsibility_drift_gate_type,responsibility_drift_pass,responsibility_drift_normalized_slack,raw_lower_drift_baseline_mean,raw_lower_drift_candidate_mean,raw_lower_drift_difference_mean,raw_lower_drift_difference_one_sided_upper,raw_lower_drift_candidate_one_sided_upper,raw_lower_drift_required_reduction,raw_lower_drift_baseline_material,raw_lower_drift_gate_type,raw_lower_drift_pass,raw_lower_drift_normalized_slack,latent_lower_drift_mean,upper_hf_rms,upper_hf_rms_one_sided_upper,upper_hf_budget_pass,effective_lower_action_rms_mean,effective_lower_activity_margin_one_sided_lower,effective_lower_activity_pass,router_clip_rate_mean,router_clip_rate_one_sided_upper,router_clip_pass,reconstruction_rms_max,reconstruction_integrity_pass,minimum_normalized_safety_slack,condition_gate_pass
Hopper-v5,high_frequency,crossed_router_a010_pd_u2_l8,primal_dual,2.0,8.0,causal_ema_high_pass,0.1,0.0,16,187.64328637119053,70.34347986179444,-117.2998065093961,-134.2476579042943,-102.06523531639529,3.7528657274238104,False,2.5e-05,0.07509951728268122,0.0006530449763152023,-0.074446472306366,-0.06208014594976041,nan,0.007509951728268122,True,strict_relative_improvement,True,7.266384152122478,0.07509951728268122,0.0006555302210269698,-0.07444398706165424,-0.062078579946090236,nan,0.007509951728268122,True,strict_relative_improvement,True,7.266175628322746,0.001312720179084589,0.13600843236497803,0.1570204434008536,False,0.04761993587973337,-0.047154131093700404,False,0.0,0.0,True,8.296071439139581e-09,True,-34.77203866455671,False
Hopper-v5,mixed,crossed_router_a010_pd_u2_l8,primal_dual,2.0,8.0,causal_ema_high_pass,0.1,0.0,16,187.70218006738378,50.91373635657534,-136.78844371080842,-152.45276996112656,-122.55240296653149,3.7540436013476755,False,2.5e-05,0.07614407828896269,0.0007313922734430028,-0.07541268601551968,-0.06335860642727957,nan,0.0076144078288962695,True,strict_relative_improvement,True,7.320884282929667,0.07614407828896269,0.0007414282577926833,-0.07540265003117,-0.06346959080242434,nan,0.0076144078288962695,True,strict_relative_improvement,True,7.335459858291363,0.0015252148449206894,0.1225258714193343,0.13938688343232816,False,0.05418514316296233,-0.041897997201129085,False,0.0,0.0,True,1.2927479490590423e-08,True,-39.61028217850136,False
Hopper-v5,ood_chirp,crossed_router_a010_pd_u2_l8,primal_dual,2.0,8.0,causal_ema_high_pass,0.1,0.0,16,188.2217150081512,48.28325338126392,-139.93846162688726,-156.16879056284233,-125.00652241416176,3.764434300163024,False,2.5e-05,0.07604436618038303,0.0007169859259464576,-0.07532738025443657,-0.06324448701644289,nan,0.007604436618038304,True,strict_relative_improvement,True,7.31678797432832,0.07604436618038303,0.0007244480696912685,-0.07531991811069177,-0.06308061288676757,nan,0.007604436618038304,True,strict_relative_improvement,True,7.295238168878354,0.001485568486746885,0.1269656198885856,0.14445610312494722,False,0.05434867114385504,-0.040486783519468925,False,0.0,0.0,True,1.0675235242405715e-08,True,-40.48532770410662,False
Walker2d-v5,standard,crossed_router_a010_pd_u2_l8,primal_dual,2.0,8.0,causal_ema_high_pass,0.1,0.0,16,226.90328807016124,176.06672360442025,-50.836564465741006,-74.31793425857965,-27.540004360770908,4.5380657614032245,False,2.5e-05,0.06749590538462097,0.0006222816961817237,-0.06687362368843924,-0.05850180429016515,nan,0.006749590538462098,True,strict_relative_improvement,True,7.6674597454166245,0.06749590538462097,0.0007130502947350529,-0.06678285508988592,-0.05840231754290238,nan,0.006749590538462098,True,strict_relative_improvement,True,7.652720073921612,0.015283092047199395,0.014607429949835127,0.015023480897667767,True,0.04087438277482354,-0.029024575106486244,False,0.0,0.0,True,1.8151913244981994e-08,True,-15.376566177304506,False
Walker2d-v5,low_frequency,crossed_router_a010_pd_u2_l8,primal_dual,2.0,8.0,causal_ema_high_pass,0.1,0.0,16,246.10234561472834,200.96026262299122,-45.14208299173711,-65.50591871186097,-24.752360870482526,4.922046912294567,False,2.5e-05,0.06450461496587226,0.0006304630670714271,-0.06387415189880084,-0.05561235066713084,nan,0.006450461496587226,True,strict_relative_improvement,True,7.621453007130405,0.06450461496587226,0.00072216186084419,-0.06378245310502807,-0.05540105411858734,nan,0.006450461496587226,True,strict_relative_improvement,True,7.588696196062656,0.014862305317046838,0.015009418569872814,0.01560049589876349,True,0.041077952318694044,-0.027282540671741948,False,0.0,0.0,True,1.8449838104186456e-08,True,-12.308674191673505,False
Walker2d-v5,high_frequency,crossed_router_a010_pd_u2_l8,primal_dual,2.0,8.0,causal_ema_high_pass,0.1,0.0,16,235.76362719365073,175.032704174331,-60.73092301931975,-82.27358217588522,-38.77914389160823,4.715272543873015,False,2.5e-05,0.06696392667017584,0.0006228300343025877,-0.06634109663587326,-0.058017715857013145,nan,0.006696392667017584,True,strict_relative_improvement,True,7.664025355438554,0.06696392667017584,0.0007137765703953267,-0.06625015009978052,-0.057998274314287133,nan,0.006696392667017584,True,strict_relative_improvement,True,7.661122069491514,0.015181939131623901,0.01442547518150718,0.01487937048784478,True,0.04098131375271382,-0.028656901442113997,False,0.0,0.0,True,1.821087572266075e-08,True,-16.44831956379506,False
Walker2d-v5,mixed,crossed_router_a010_pd_u2_l8,primal_dual,2.0,8.0,causal_ema_high_pass,0.1,0.0,16,238.0131881284006,201.31977382437344,-36.693414304027165,-56.79694284532891,-16.92191056676641,4.760263762568012,False,2.5e-05,0.06482719714911633,0.0006292337628689137,-0.06419796338624742,-0.056073978815523035,nan,0.006482719714911634,True,strict_relative_improvement,True,7.649761409018033,0.06482719714911633,0.0007211296401494614,-0.06410606750896687,-0.05599997665129155,nan,0.006482719714911634,True,strict_relative_improvement,True,7.638346113048771,0.014886966506934097,0.014907077171747976,0.015473319625342756,True,0.041154486483888725,-0.02735976220212397,False,0.0,0.0,True,1.9155599483658755e-08,True,-10.931469699630414,False
Walker2d-v5,ood_chirp,crossed_router_a010_pd_u2_l8,primal_dual,2.0,8.0,causal_ema_high_pass,0.1,0.0,16,239.1724903431753,198.9780287369211,-40.19446160625419,-60.56948287431912,-19.59407090741918,4.783449806863506,False,2.5e-05,0.06544584809707213,0.0006250904707725544,-0.06482075762629957,-0.056751478915327426,nan,0.006544584809707214,True,strict_relative_improvement,True,7.671517073344539,0.06544584809707213,0.0007165980091173062,-0.06472925008795483,-0.05661644645364263,nan,0.006544584809707214,True,strict_relative_improvement,True,7.650884372323611,0.015007005075922918,0.015022097332660215,0.015493206483765815,True,0.040880370835871614,-0.02777928577056808,False,0.0,0.0,True,1.8477369583220432e-08,True,-11.662301334783807,False
HalfCheetah-v5,standard,crossed_router_a010_pd_u8_l32,primal_dual,8.0,32.0,causal_ema_high_pass,0.1,0.0,16,490.7004446949666,548.0951926496787,57.39474795471204,-87.03899475225555,204.50286993398524,9.814008893899333,False,2.5e-05,0.0021466311721285774,0.00048033344069734043,-0.001666297731431237,-0.0011714133443091385,nan,0.00021466311721285775,True,strict_relative_improvement,True,4.456984690796124,0.0021466311721285774,0.0003879787016577217,-0.0017586524704708557,-0.0012600697176922402,nan,0.00021466311721285775,True,strict_relative_improvement,True,4.869987047857728,0.0016156180213719668,0.06424274942309666,0.07291603079933015,True,0.330828145287081,0.2086463715230922,True,0.0021210937499999997,0.004242187499999999,True,5.409904630504954e-09,True,-7.868852239003112,False
HalfCheetah-v5,low_frequency,crossed_router_a010_pd_u8_l32,primal_dual,8.0,32.0,causal_ema_high_pass,0.1,0.0,16,370.68504028659595,454.2850874727186,83.60004718612261,-19.4139914891808,191.4197797087545,7.413700805731919,False,2.5e-05,0.0023728148658860968,0.0004972321886657874,-0.0018755826772203091,-0.001373961449087489,nan,0.00023728148658860968,True,strict_relative_improvement,True,4.790428359333466,0.0023728148658860968,0.00040175969928695843,-0.0019710551665991383,-0.0014625654578498003,nan,0.00023728148658860968,True,strict_relative_improvement,True,5.163841431023841,0.0017008105323764043,0.06395466777305471,0.07173513175069793,True,0.3280809250097675,0.2065890947251261,True,0.001984375,0.003966145833333333,True,5.139940835119003e-09,True,-1.6186640111199022,False
HalfCheetah-v5,high_frequency,crossed_router_a010_pd_u8_l32,primal_dual,8.0,32.0,causal_ema_high_pass,0.1,0.0,16,409.7669342628855,441.8631695211435,32.09623525825802,-93.7706914719243,162.95451611001195,8.19533868525771,False,2.5e-05,0.002328763347905306,0.000493244957793722,-0.0018355183901115836,-0.00129828691431277,nan,0.0002328763347905306,True,strict_relative_improvement,True,4.5750057878597366,0.002328763347905306,0.0004086383835495833,-0.0019201249643557227,-0.0013883412403532238,nan,0.0002328763347905306,True,strict_relative_improvement,True,4.961710285426896,0.0016458167675009083,0.06562658857205039,0.07321557462639827,True,0.32694193956997825,0.20425170776696527,True,0.001959635416666667,0.003919270833333334,True,5.1603911970304185e-09,True,-10.441954393002074,False
HalfCheetah-v5,mixed,crossed_router_a010_pd_u8_l32,primal_dual,8.0,32.0,causal_ema_high_pass,0.1,0.0,16,376.5334071465785,369.0144817127781,-7.518925433800433,-87.48069287366921,72.01507677239535,7.53066814293157,False,2.5e-05,0.002534498710807454,0.000507077183680643,-0.002027421527126811,-0.0014839132424552127,nan,0.00025344987108074545,True,strict_relative_improvement,True,4.854858935724057,0.002534498710807454,0.00041813042728185514,-0.0021163682835255992,-0.0015742368380733457,nan,0.00025344987108074545,True,strict_relative_improvement,True,5.211235505311489,0.0016675369252854852,0.06361394487782492,0.0698557005486485,True,0.32597335622164536,0.20310105050728178,True,0.0018333333333333333,0.0036666666666666666,True,5.473076127455087e-09,True,-10.616591146136251,False
HalfCheetah-v5,ood_chirp,crossed_router_a010_pd_u8_l32,primal_dual,8.0,32.0,causal_ema_high_pass,0.1,0.0,16,417.8788644970345,436.3836113348667,18.504746837832187,-78.30834147919649,114.96000988584781,8.35757728994069,False,2.5e-05,0.0023824868082626127,0.0005104658947855103,-0.0018720209134771024,-0.0013492289120147717,nan,0.0002382486808262613,True,strict_relative_improvement,True,4.663111784441204,0.0023824868082626127,0.0004077852880542423,-0.00197470152020837,-0.0014556619363987433,nan,0.0002382486808262613,True,strict_relative_improvement,True,5.109842586957531,0.0016758750191054638,0.06399503839679076,0.07174010084839383,True,0.3288985832450424,0.20671636590316705,True,0.00203515625,0.004067708333333333,True,5.0779452868971505e-09,True,-8.369741823799778,False
Hopper-v5,standard,crossed_router_a010_pd_u8_l32,primal_dual,8.0,32.0,causal_ema_high_pass,0.1,0.0,16,187.52321516978705,90.70569232489578,-96.81752284489127,-118.6740377371365,-74.18390595948858,3.750464303395741,False,2.5e-05,0.07511655608883952,0.0007275945951666666,-0.07438896149367286,-0.06195742760325563,nan,0.007511655608883953,True,strict_relative_improvement,True,7.248172018160584,0.07511655608883952,0.0007383441456114833,-0.07437821194322805,-0.06188799029186293,nan,0.007511655608883953,True,strict_relative_improvement,True,7.238928075811767,0.001585551077183164,0.12391024203949974,0.14430474223147574,False,0.04569860414748539,-0.04721489987032572,False,0.0,0.0,True,1.1084334827511712e-08,True,-30.642492272139958,False
Hopper-v5,low_frequency,crossed_router_a010_pd_u8_l32,primal_dual,8.0,32.0,causal_ema_high_pass,0.1,0.0,16,188.07015546676288,50.99948989238155,-137.07066557438134,-152.98602722793632,-122.49425316277828,3.761403109335258,False,2.5e-05,0.07637973804567831,0.0008546394047284659,-0.07552509864094985,-0.06338696247996957,nan,0.007637973804567832,True,strict_relative_improvement,True,7.298923785528235,0.07637973804567831,0.0008677377158674755,-0.07551200032981084,-0.06349081992938117,nan,0.007637973804567832,True,strict_relative_improvement,True,7.3125212986997905,0.0016513452782204075,0.10984140947515689,0.12733968144829244,False,0.05546845656143776,-0.04201155779131065,False,0.0,0.0,True,1.4273110763974564e-08,True,-39.67259551316028,False
Hopper-v5,high_frequency,crossed_router_a010_pd_u8_l32,primal_dual,8.0,32.0,causal_ema_high_pass,0.1,0.0,16,187.64328637119053,76.84900903799411,-110.79427733319642,-128.2985661135412,-93.55691389496623,3.7528657274238104,False,2.5e-05,0.07509951728268122,0.0007228433995983493,-0.07437667388308286,-0.06199029113699309,nan,0.007509951728268122,True,strict_relative_improvement,True,7.254419386433093,0.07509951728268122,0.0007341524332310236,-0.0743653648494502,-0.06218989701135771,nan,0.007509951728268122,True,strict_relative_improvement,True,7.280998235617074,0.001583384645274241,0.12409097228071159,0.1443308083738577,False,0.04609816456302479,-0.047992608210272465,False,0.0,0.0,True,1.233469343240156e-08,True,-33.18682559730506,False
Hopper-v5,mixed,crossed_router_a010_pd_u8_l32,primal_dual,8.0,32.0,causal_ema_high_pass,0.1,0.0,16,187.70218006738378,50.825829948253514,-136.87635011913022,-152.43865568281214,-122.64588589988499,3.7540436013476755,False,2.5e-05,0.07614407828896269,0.0008481667893123301,-0.07529591149965036,-0.06322526786409988,nan,0.0076144078288962695,True,strict_relative_improvement,True,7.3033729325822785,0.07614407828896269,0.0008615093903640105,-0.07528256889859868,-0.06334672452642438,nan,0.0076144078288962695,True,strict_relative_improvement,True,7.3193238331715,0.001644851482946962,0.10971012187759761,0.12738527591729762,False,0.05552496587471989,-0.04271317750835698,False,0.0,0.0,True,1.4260469508350166e-08,True,-39.60652242506925,False
Hopper-v5,ood_chirp,crossed_router_a010_pd_u8_l32,primal_dual,8.0,32.0,causal_ema_high_pass,0.1,0.0,16,188.2217150081512,47.810428886266465,-140.41128612188473,-157.1293680936791,-125.13939582566324,3.764434300163024,False,2.5e-05,0.07604436618038303,0.000838662716437557,-0.07520570346394548,-0.0629294989600079,nan,0.007604436618038304,True,strict_relative_improvement,True,7.2753663579408805,0.07604436618038303,0.0008529175961590294,-0.075191448584224,-0.06284030533565965,nan,0.007604436618038304,True,strict_relative_improvement,True,7.2636372018142215,0.0016688891840048784,0.11203335152219968,0.12965237327380996,False,0.054274897926155224,-0.042429578993088884,False,0.0,0.0,True,1.2920643992508923e-08,True,-40.74049951857956,False
Walker2d-v5,standard,crossed_router_a010_pd_u8_l32,primal_dual,8.0,32.0,causal_ema_high_pass,0.1,0.0,16,226.90328807016124,188.15089672549902,-38.75239134466224,-60.339539957194795,-16.70421994790052,4.5380657614032245,False,2.5e-05,0.06749590538462097,0.0008223261052299744,-0.066673579279391,-0.05817803953842588,nan,0.006749590538462098,True,strict_relative_improvement,True,7.619491687221935,0.06749590538462097,0.0009664744634101583,-0.0665294309212108,-0.058083181087989544,nan,0.006749590538462098,True,strict_relative_improvement,True,7.605437730926989,0.02636442801620772,0.01480348837698931,0.015272567586442944,True,0.04511442200514207,-0.026326313232626415,False,0.0,0.0,True,1.859914067525464e-08,True,-12.296312378368242,False
Walker2d-v5,low_frequency,crossed_router_a010_pd_u8_l32,primal_dual,8.0,32.0,causal_ema_high_pass,0.1,0.0,16,246.10234561472834,212.2694700264393,-33.832875588289035,-48.78289573752594,-17.93631653455492,4.922046912294567,False,2.5e-05,0.06450461496587226,0.0008274261647069428,-0.06367718880116532,-0.0552843913202977,nan,0.006450461496587226,True,strict_relative_improvement,True,7.570610234561861,0.06450461496587226,0.0009763241478941829,-0.06352829081797809,-0.05502110119188326,nan,0.006450461496587226,True,strict_relative_improvement,True,7.529792980082667,0.02529341726851575,0.01523279064721888,0.015771308577307044,True,0.0454146823626355,-0.024498081111770362,False,0.0,0.0,True,1.8907604971407883e-08,True,-8.91109930619988,False
Walker2d-v5,high_frequency,crossed_router_a010_pd_u8_l32,primal_dual,8.0,32.0,causal_ema_high_pass,0.1,0.0,16,235.76362719365073,195.12996788766998,-40.633659305980764,-67.42802558320776,-14.490301152113979,4.715272543873015,False,2.5e-05,0.06696392667017584,0.0008231342454874638,-0.06614079242468837,-0.05774474752591486,nan,0.006696392667017584,True,strict_relative_improvement,True,7.6232618660985745,0.06696392667017584,0.0009665222169576017,-0.06599740445321825,-0.05763847126804823,nan,0.006696392667017584,True,strict_relative_improvement,True,7.607391193162968,0.026135154769561107,0.014994784072445847,0.015393112147013104,True,0.04525923478318802,-0.02581798871746213,False,0.0,0.0,True,1.86435345467118e-08,True,-13.2999211510739,False
Walker2d-v5,mixed,crossed_router_a010_pd_u8_l32,primal_dual,8.0,32.0,causal_ema_high_pass,0.1,0.0,16,238.0131881284006,211.4312801839074,-26.581907944493235,-50.048732190881175,-3.3419767974091106,4.760263762568012,False,2.5e-05,0.06482719714911633,0.0008372186620081352,-0.0639899784871082,-0.05586050239051302,nan,0.006482719714911634,True,strict_relative_improvement,True,7.6168313373200425,0.06482719714911633,0.0009885315372434717,-0.06383866561187286,-0.05550700042126714,nan,0.006482719714911634,True,strict_relative_improvement,True,7.5623014509773165,0.025117064368915462,0.015338702574084666,0.01587114798493642,True,0.04583082801642803,-0.024431691996320573,False,0.0,0.0,True,1.8333197838862017e-08,True,-9.51385693886035,False
Walker2d-v5,ood_chirp,crossed_router_a010_pd_u8_l32,primal_dual,8.0,32.0,causal_ema_high_pass,0.1,0.0,16,239.1724903431753,208.7550353139046,-30.417455029270677,-48.47227043283939,-12.211406086047761,4.783449806863506,False,2.5e-05,0.06544584809707213,0.0008265427969649219,-0.0646193053001072,-0.05647035245833404,nan,0.006544584809707214,True,strict_relative_improvement,True,7.628561490191823,0.06544584809707213,0.0009748067619632561,-0.06447104133510888,-0.05641483690655545,nan,0.006544584809707214,True,strict_relative_improvement,True,7.620078820413253,0.02542231210030943,0.015351899657230132,0.01591166041543927,True,0.04538047680976516,-0.024904954220364515,False,0.0,0.0,True,1.8063501848472657e-08,True,-9.133328955033504,False
