environment,disturbance_mode,arm,upper_constraint_mode,upper_dual_lr,lower_dual_lr,lower_action_router_mode,lower_action_router_alpha,lower_action_router_strength,lower_action_router_training_schedule,lower_action_router_warmup_fraction,lower_action_router_ramp_fraction,upper_hf_penalty_coef,upper_actor_anchor_coef,lower_actor_anchor_coef,upper_actor_anchor_kl_mean,lower_actor_anchor_kl_mean,replicate_count,baseline_return_mean,candidate_return_mean,return_difference_mean,return_difference_one_sided_lower,return_difference_one_sided_upper,absolute_return_difference_max,exact_return_pass,RewardTraceSHA256_match,ExecutedActionTraceSHA256_match,LatentPolicyTraceSHA256_match,exact_trace_pass,reward_noninferiority_margin,reward_noninferiority_pass,drift_materiality_floor,responsibility_drift_baseline_mean,responsibility_drift_candidate_mean,responsibility_drift_difference_mean,responsibility_drift_difference_one_sided_upper,responsibility_drift_candidate_one_sided_upper,responsibility_drift_required_reduction,responsibility_drift_baseline_material,responsibility_drift_gate_type,responsibility_drift_pass,responsibility_drift_normalized_slack,raw_lower_drift_baseline_mean,raw_lower_drift_candidate_mean,raw_lower_drift_difference_mean,raw_lower_drift_difference_one_sided_upper,raw_lower_drift_candidate_one_sided_upper,raw_lower_drift_required_reduction,raw_lower_drift_baseline_material,raw_lower_drift_gate_type,raw_lower_drift_pass,raw_lower_drift_normalized_slack,latent_lower_drift_mean,upper_hf_rms,upper_hf_rms_one_sided_upper,upper_hf_budget_pass,effective_lower_action_rms_mean,effective_lower_activity_margin_one_sided_lower,effective_lower_activity_pass,router_clip_rate_mean,router_clip_rate_one_sided_upper,router_clip_pass,reconstruction_rms_max,router_reconstruction_rms_max,reconstruction_integrity_pass,function_preserving_pass,upper_transfer_rms_mean,minimum_normalized_safety_slack,condition_gate_pass
Walker2d-v5,low_frequency,conservative_s0150,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.15,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,328.0777378367128,328.0777378367128,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.05292447386044431,0.04034711316202841,-0.012577360698415904,-0.010749097177420305,nan,0.0026462236930222156,True,strict_relative_improvement,True,3.062051596682633,0.05292447386044431,0.04034711316202841,-0.012577360698415904,-0.01072320361080803,nan,0.0026462236930222156,True,strict_relative_improvement,True,3.0522664954908656,0.05292447386044431,0.019022862239614764,0.01975897014895209,True,0.2023117616492891,0.1341436297534889,True,0.0,0.0,True,2.0272682637497315e-08,0.0,True,True,0.031146756168889074,0.0,True
Walker2d-v5,high_frequency,conservative_s0150,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.15,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,341.0132620420143,341.0132620420143,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.053123475415324556,0.04042741113985489,-0.012696064275469668,-0.010893200601392669,nan,0.002656173770766228,True,strict_relative_improvement,True,3.1010873314400285,0.053123475415324556,0.04042741113985489,-0.012696064275469668,-0.01089011818646134,nan,0.002656173770766228,True,strict_relative_improvement,True,3.0999268595743494,0.053123475415324556,0.018364094087355544,0.019168581028951425,True,0.2024623753483134,0.1341868969052834,True,0.0,0.0,True,2.0394502825819065e-08,0.0,True,True,0.031368088171902356,0.0,True
Walker2d-v5,mixed,conservative_s0150,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.15,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,327.89256647274715,327.89256647274715,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.052774733332940624,0.04023338630087928,-0.012541347032061343,-0.010730595803869253,nan,0.0026387366666470314,True,strict_relative_improvement,True,3.0665656181237364,0.052774733332940624,0.04023338630087928,-0.012541347032061343,-0.010715550104143925,nan,0.0026387366666470314,True,strict_relative_improvement,True,3.0608637608995948,0.052774733332940624,0.019271957136008707,0.020091099613259625,True,0.2020779737493703,0.13407354284004236,True,0.0,0.0,True,2.0066614969863527e-08,0.0,True,True,0.031117080775886055,0.0,True
Walker2d-v5,ood_chirp,conservative_s0150,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.15,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,324.7085484816264,324.7085484816264,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.05297145784927232,0.04038528650452983,-0.012586171344742495,-0.010773277120141613,nan,0.002648572892463616,True,strict_relative_improvement,True,3.0675781100065036,0.05297145784927232,0.04038528650452983,-0.012586171344742495,-0.010744598761298635,nan,0.002648572892463616,True,strict_relative_improvement,True,3.056750256665339,0.05297145784927232,0.018820054286594362,0.019507167967157565,True,0.202503056511379,0.1342955306476295,True,0.0,0.0,True,2.0437457980195615e-08,0.0,True,True,0.031184259803016465,0.0,True
HalfCheetah-v5,standard,conservative_s0200,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.2,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,612.3387782905579,612.3387782905579,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.004601744601761293,0.0031957582370506356,-0.0014059863647106576,-0.0010561469809275642,nan,0.00023008723008806467,True,strict_relative_improvement,True,3.5902025093845045,0.004601744601761293,0.0031957582370506356,-0.0014059863647106576,-0.001060284689343493,nan,0.00023008723008806467,True,strict_relative_improvement,True,3.6081857256383794,0.004601744601761293,0.08241563290594328,0.08810776444260299,True,0.4610771093515107,0.32296546352346606,True,0.0,0.0,True,1.4881038252376603e-08,0.0,True,True,0.01205973620608901,0.0,True
HalfCheetah-v5,low_frequency,conservative_s0200,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.2,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,527.0652536400744,527.0652536400744,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.005635590740113458,0.0038910005485529985,-0.0017445901915604583,-0.0011984492916772974,nan,0.0002817795370056729,True,strict_relative_improvement,True,3.2531452227248487,0.005635590740113458,0.0038910005485529985,-0.0017445901915604583,-0.0011896173654530717,nan,0.0002817795370056729,True,strict_relative_improvement,True,3.2218018316536656,0.005635590740113458,0.08019259216021887,0.08554040930924217,True,0.45648778692680847,0.3170459147888091,True,0.0,0.0,True,1.4658814218748291e-08,0.0,True,True,0.012982018908846,0.0,True
HalfCheetah-v5,high_frequency,conservative_s0200,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.2,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,533.317394584012,533.317394584012,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.004560247182357969,0.0032073867661854515,-0.001352860416172517,-0.0010661697339242045,nan,0.00022801235911789846,True,strict_relative_improvement,True,3.6759295770143736,0.004560247182357969,0.0032073867661854515,-0.001352860416172517,-0.0010645360452021765,nan,0.00022801235911789846,True,strict_relative_improvement,True,3.668764663987956,0.004560247182357969,0.07970123540669265,0.08433355357718285,True,0.4616287569532276,0.3232289926290674,True,0.0,0.0,True,1.4808710121763268e-08,0.0,True,True,0.0120730053306525,0.0,True
HalfCheetah-v5,mixed,conservative_s0200,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.2,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,518.0166855466032,518.0166855466032,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.005469924830756864,0.003801078734486506,-0.0016688460962703577,-0.0011777280892487619,nan,0.0002734962415378432,True,strict_relative_improvement,True,3.306194785809522,0.005469924830756864,0.003801078734486506,-0.0016688460962703577,-0.0011766277567145137,nan,0.0002734962415378432,True,strict_relative_improvement,True,3.3021715768320927,0.005469924830756864,0.07829282876323575,0.0828498034823231,True,0.45898993526367105,0.3204068450067805,True,0.0,0.0,True,1.4688591404266178e-08,0.0,True,True,0.01300991958930673,0.0,True
HalfCheetah-v5,ood_chirp,conservative_s0200,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.2,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,531.245885585688,531.245885585688,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.0052914964126223605,0.0036725377839297636,-0.001618958628692597,-0.001135307198658503,nan,0.000264574820631118,True,strict_relative_improvement,True,3.2910629059497643,0.0052914964126223605,0.0036725377839297636,-0.001618958628692597,-0.0011407410196098517,nan,0.000264574820631118,True,strict_relative_improvement,True,3.311600842773786,0.0052914964126223605,0.08177261353568271,0.08751631969876189,True,0.4584212218070495,0.3199617386977617,True,0.0,0.0,True,1.4756113320917693e-08,0.0,True,True,0.012756146575265668,0.0,True
Hopper-v5,standard,conservative_s0200,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.2,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,232.6581306017361,232.6581306017361,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.0730148852830654,0.05880837100413393,-0.014206514278931485,-0.012393747390118842,nan,0.0036507442641532705,True,strict_relative_improvement,True,2.394854992121275,0.0730148852830654,0.05880837100413393,-0.014206514278931485,-0.012368359407474425,nan,0.0036507442641532705,True,strict_relative_improvement,True,2.387900798453507,0.0730148852830654,0.09677890846422321,0.10978598331797072,False,0.2754107345215937,0.18655157668955744,True,0.0,0.0,True,1.6013515138138025e-08,0.0,True,True,0.03963244981763759,-0.09785983317970717,False
Hopper-v5,low_frequency,conservative_s0200,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.2,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,229.2685733175071,229.2685733175071,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.07612395374249739,0.061471473890616926,-0.014652479851880462,-0.012761394253874542,nan,0.00380619768712487,True,strict_relative_improvement,True,2.3527933394111904,0.07612395374249739,0.061471473890616926,-0.014652479851880462,-0.012745280688929314,nan,0.00380619768712487,True,strict_relative_improvement,True,2.3485598323078323,0.07612395374249739,0.10100086997818387,0.11254913916021657,False,0.27878947676036464,0.1896105477586749,True,0.0,0.0,True,1.6644409424125005e-08,0.0,True,True,0.040107705828114376,-0.12549139160216563,False
Hopper-v5,high_frequency,conservative_s0200,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.2,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,230.76035561303038,230.76035561303038,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.07323571110967171,0.058987448360706365,-0.014248262748965351,-0.012434612663067014,nan,0.0036617855554835856,True,strict_relative_improvement,True,2.3957785005858607,0.07323571110967171,0.058987448360706365,-0.014248262748965351,-0.012416178810013664,nan,0.0036617855554835856,True,strict_relative_improvement,True,2.3907443846405005,0.07323571110967171,0.09691144160300712,0.10929297010419506,False,0.2779119452316678,0.18852865410475075,True,0.0,0.0,True,1.670245023169566e-08,0.0,True,True,0.03966788288336427,-0.09292970104195053,False
Hopper-v5,mixed,conservative_s0200,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.2,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,226.90426657508968,226.90426657508968,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.07667170908262216,0.06190902425291231,-0.014762684829709855,-0.01284040096091639,nan,0.003833585454131108,True,strict_relative_improvement,True,2.349449520442919,0.07667170908262216,0.06190902425291231,-0.014762684829709855,-0.012888118988436262,nan,0.003833585454131108,True,strict_relative_improvement,True,2.3618968828640305,0.07667170908262216,0.09966366417461345,0.11056302397554775,False,0.2815283664941553,0.19184170924604496,True,0.0,0.0,True,1.6894921795982726e-08,0.0,True,True,0.04026204230833767,-0.10563023975547745,False
Hopper-v5,ood_chirp,conservative_s0200,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.2,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,232.51647779194664,232.51647779194664,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.07668403766597552,0.06180301841607086,-0.014881019249904655,-0.012980379146725524,nan,0.0038342018832987763,True,strict_relative_improvement,True,2.3854188020892066,0.07668403766597552,0.06180301841607086,-0.014881019249904655,-0.012995641577416289,nan,0.0038342018832987763,True,strict_relative_improvement,True,2.3893994038298834,0.07668403766597552,0.0996292816460286,0.11036685765725683,False,0.27952028579475047,0.1900310602276671,True,0.0,0.0,True,1.6424371072074716e-08,0.0,True,True,0.04044984401486991,-0.10366857657256826,False
Walker2d-v5,standard,conservative_s0200,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.2,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,333.75620179989335,333.75620179989335,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.053775354403625256,0.03710747139218964,-0.016667883011435625,-0.014314902968583178,nan,0.002688767720181263,True,strict_relative_improvement,True,4.323964156940318,0.053775354403625256,0.03710747139218964,-0.016667883011435625,-0.014326585568034907,nan,0.002688767720181263,True,strict_relative_improvement,True,4.328309121127458,0.053775354403625256,0.018632934974222297,0.019490556504399844,True,0.19434328455730948,0.12625651734850124,True,0.0,0.0,True,2.009282608433787e-08,0.0,True,True,0.04204236131678499,0.0,True
Walker2d-v5,low_frequency,conservative_s0200,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.2,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,328.0777378367128,328.0777378367128,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.05292447386044431,0.03658333028881104,-0.016341143571633278,-0.013947732654265157,nan,0.0026462236930222156,True,strict_relative_improvement,True,4.270806353613909,0.05292447386044431,0.03658333028881104,-0.016341143571633278,-0.013952790817862566,nan,0.0026462236930222156,True,strict_relative_improvement,True,4.272717818472586,0.05292447386044431,0.019271753631101406,0.02000497030580329,True,0.19296652253615543,0.12554802327666287,True,0.0,0.0,True,2.0085689878923684e-08,0.0,True,True,0.041529008219411356,0.0,True
Walker2d-v5,high_frequency,conservative_s0200,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.2,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,341.0132620420143,341.0132620420143,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.053123475415324556,0.03662972000544755,-0.016493755409877,-0.014120855290612846,nan,0.002656173770766228,True,strict_relative_improvement,True,4.31623926341965,0.053123475415324556,0.03662972000544755,-0.016493755409877,-0.014129882883810351,nan,0.002656173770766228,True,strict_relative_improvement,True,4.319637984277773,0.053123475415324556,0.018607910439661562,0.019393156669797452,True,0.1930221215837926,0.12541431404418255,True,0.0,0.0,True,1.990964245995227e-08,0.0,True,True,0.04182411755816302,0.0,True
Walker2d-v5,mixed,conservative_s0200,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.2,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,327.89256647274715,327.89256647274715,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.052774733332940624,0.036480554519678056,-0.016294178813262568,-0.013895269735968517,nan,0.0026387366666470314,True,strict_relative_improvement,True,4.26587965809595,0.052774733332940624,0.036480554519678056,-0.016294178813262568,-0.013909002088515794,nan,0.0026387366666470314,True,strict_relative_improvement,True,4.271083797152662,0.052774733332940624,0.01952009970377758,0.02034498016448309,True,0.1927448464379238,0.12542663709534616,True,0.0,0.0,True,1.997593726507873e-08,0.0,True,True,0.04148944103497848,0.0,True
Walker2d-v5,ood_chirp,conservative_s0200,disabled,0.0,0.0,causal_ema_conservative_transfer,0.04,0.2,constant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,324.7085484816264,324.7085484816264,0.0,0.0,0.0,0.0,True,True,True,True,True,0.0,True,2.5e-05,0.05297145784927232,0.03661885958282484,-0.01635259826644747,-0.013996308971041992,nan,0.002648572892463616,True,strict_relative_improvement,True,4.284471879504545,0.05297145784927232,0.03661885958282484,-0.01635259826644747,-0.013989175565684759,nan,0.002648572892463616,True,strict_relative_improvement,True,4.281778577999598,0.05297145784927232,0.019072992719947862,0.01975564909672776,True,0.19314757346970093,0.1256351066152703,True,0.0,0.0,True,2.0414786097575435e-08,0.0,True,True,0.0415790130775006,0.0,True
