train_seed,eval_seed,learned_config,baseline_config,baseline_method,delta_service_cost_restricted,delta_service_cost_observed,delta_restricted_wait_horizon_min,delta_avg_wait_observed_min,delta_restricted_in_vehicle_horizon_min,delta_avg_in_vehicle_observed_min,delta_restricted_total_journey_horizon_min,delta_avg_total_journey_observed_min,delta_holding_vehicle_seconds,delta_holding_passenger_seconds,delta_fleet_denied_dispatch_events,delta_fleet_denied_trips,delta_fleet_readiness_delay_mean_s,delta_fleet_readiness_delay_max_s,delta_passenger_unserved_rate,delta_headway_cv,delta_fleet_overshoot,delta_trip_launch_rate,delta_trip_completion_rate,delta_holding_vehicle_seconds_per_launched_trip,delta_holding_passenger_min_per_generated,delta_fleet_denied_trip_rate,delta_fleet_denied_retry_trip_seconds,delta_commanded_holding_vehicle_seconds,delta_commanded_holding_passenger_seconds,delta_commanded_holding_passenger_min_per_generated,delta_terminal_actual_dispatch_gap_mean_s,delta_terminal_dispatch_execution_error_mean_s,delta_terminal_dispatch_execution_error_abs_mean_s
12161,45007,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.40734943653050193,-0.40734943653050193,-3.2042151876717373,-3.2042151876717373,-0.406513217845184,-0.406513217845184,-3.6102304055169476,-3.610230405516919,-17025.0,-416357.0,-199631.0,-4.0,-761.9503816793892,-1710.0,0.0,-0.08697791776332853,0.0,0.0,0.0,-64.98091558015267,-0.34170160823320894,-0.015266977099236634,-199631.0,-17025.0,-416357.0,-0.34170160823320894,-11.950000000000045,-11.950000000000001,-35.655607076923076
12161,45013,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.2223718957022589,-0.2223718957022589,-1.5095497505890334,-1.5095497505890334,-0.376467468843936,-0.376467468843936,-1.8855262194330216,-1.8855262194329683,-15051.0,-369843.0,-180498.0,-5.0,-688.9236639160306,-1497.0,0.0,-0.0715029206433555,0.0,0.0,0.0,-57.44656516030534,-0.30046564066942905,-0.019083977099236593,-180498.0,-15051.0,-369843.0,-0.30046564066942905,-9.765384307692273,-9.765384307692308,-25.636432846153845
12161,45053,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.5861298733613227,-0.5861298733613227,-5.002858267932238,-5.002858267932238,-0.4966714978346882,-0.4966714978346882,-5.49992076576687,-5.499920765766927,-20368.0,-586996.0,-190180.0,-8.0,-725.8778624885496,-1425.0,0.0,-0.08585404656809908,0.0,0.0,0.0,-77.74045848854956,-0.45720483820917845,-0.030533977099236664,-190180.0,-20368.0,-586996.0,-0.45720483820917845,-11.161538230769224,-11.16153823076923,-31.63703838461538
12161,45061,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.163788402311698,-0.163788402311698,-0.9557130466877801,-0.9557130466877801,-0.356662637720488,-0.356662637720488,-1.3118916844082094,-1.3118916844082698,-16266.0,-372604.0,-203289.0,-6.0,-775.9122139923664,-1351.0,0.0,-0.06826809764292,0.0,0.0,0.0,-62.0839693435114,-0.3120793697505737,-0.02290056488549619,-203289.0,-16266.0,-372604.0,-0.3120793697505737,-9.511538692307681,-9.511538692307692,-30.486519615384616
12161,45077,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.1531539317949756,-0.1531539317949756,-0.7452164276391056,-0.7452164276391056,-0.3279988312632245,-0.3279988312632245,-1.0735322589022793,-1.073532258902329,-17443.0,-343114.0,-145546.0,-7.0,-555.5190837175572,-1189.0,0.0,-0.07855128903106501,0.0,0.0,0.0,-66.57633632061072,-0.31568095307756017,-0.026717977099236623,-145546.0,-17443.0,-343114.0,-0.31568095307756017,-9.2346157692308,-9.234615769230771,-28.425919615384615
12161,45119,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.49298697944577574,-0.4948589062459159,-4.372013365944889,-4.390122633946291,-0.3907317169043978,-0.3895984683312932,-4.762392082849139,-4.779979102277583,-17269.0,-428865.0,-156355.0,-7.0,-596.7748096030533,-1178.0,0.00040388822104609964,-0.057831083956516094,0.0,0.0,0.0,-65.91221363358778,-0.32061276588618814,-0.026717564885496148,-156355.0,-17269.0,-428865.0,-0.32061276588618814,-9.961538076923091,-9.961538076923075,-23.408729538461543
12161,45131,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.14509247233148914,-0.14509247233148914,-0.7797252618175907,-0.7797252618175907,-0.19921122706257144,-0.19921122706257144,-0.9787144888802217,-0.9787144888801649,-11015.0,-203347.0,-104811.0,-8.0,-400.04198428244285,-1109.0,0.0,-0.06712794614973008,0.0,0.0,0.0,-42.04198480916028,-0.17410431076406718,-0.030534770992366456,-104811.0,-11015.0,-203347.0,-0.17410431076406718,-6.692308153846113,-6.692308153846161,-29.265386923076925
12161,45137,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_holding,-0.46450449419096196,-0.46450449419096196,-3.739232683320756,-3.739232683320756,-0.45298096382212094,-0.45298096382212094,-4.192694647142904,-4.192694647142879,-15580.0,-455673.0,-170653.0,-4.0,-651.3473285648854,-1324.0,0.0,-0.09057922585888609,0.0,0.0,0.0,-59.46564932824424,-0.37483612819373846,-0.015267595419847346,-170653.0,-15580.0,-455673.0,-0.37483612819373846,-10.919231076923097,-10.91923107692308,-28.585490846153853
12011,45007,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_mpc,-2.9666507357629257,-2.9666507357629257,-29.487204912574896,-29.487204912574896,-1.047328749983583,-1.047328749983583,-30.534363662558377,-30.534363662558484,-33472.0,-1034309.0,126922.0,158.0,484.4351142290077,1094.0,0.0,-0.017936244505436183,0.0,0.0,0.0,-127.75572539694662,-0.8488522738493864,0.6030534274809161,126922.0,-33472.0,-1034309.0,-0.8488522738493864,-74.61923123076923,9.611538,24.512629230769228
12011,45013,F_freqduet_protocol_v6_confirmed_main_hiro,F_freqduet_protocol_v6_confirmed_main_hiro,rule_mpc,-2.4290284259530717,-2.4290284259530717,-24.309287422211426,-24.309287422211426,-0.932447054269236,-0.932447054269236,-25.241534476480588,-25.24153447648066,-33390.0,-945292.0,146158.0,158.0,557.8549619694656,1210.0,0.0,0.0018553162680709223,0.0,0.0,0.0,-127.44274793129773,-0.7679678663579494,0.6030534274809161,146158.0,-33390.0,-945292.0,-0.7679678663579494,-72.4961542307692,11.734615,24.11933392307692
