scenario,promotion_threshold,promotion_ratio,promotion_mid_gain,promotion_adapt_gain,freq_sharpe,noprom_sharpe,sharpe_delta,freq_return,noprom_return,return_delta,freq_post_shift_pnl,noprom_post_shift_pnl,post_shift_delta,freq_recovery_cost,noprom_recovery_cost,recovery_cost_delta,recovery_score,freq_promotion_count,freq_promotion_delay,freq_focus
persistent_shift,0.00045,0.2,1.0,0.0,15.834868974772565,15.84779072871435,-0.012921753941784075,0.2423424902393508,0.24262805603606843,-0.00028556579671762394,0.06043525278878028,0.06047758388492589,-4.2331096145611924e-05,0.0014347341615043186,0.0014347341615043186,0.0,-0.002022331096145612,84.4,19.8,0.8206288481167782
persistent_shift,0.00045,0.2,1.0,0.1,15.88608190900832,15.84779072871435,0.03829118029397094,0.24257522707099408,0.24262805603606843,-5.2828965074358525e-05,0.06035392711394122,0.06047758388492589,-0.0001236567709846717,0.0014322104302027182,0.0014347341615043186,-2.5237313016003744e-06,-0.0021011330396830713,75.6,19.8,0.8405569380249747
persistent_shift,0.00045,0.2,1.0,0.25,15.93185110912167,15.84779072871435,0.08406038040732078,0.2428523100003833,0.24262805603606843,0.00022425396431485778,0.060319811200077414,0.06047758388492589,-0.000157772684848477,0.0014307286161541338,0.0014347341615043186,-4.005545350184783e-06,-0.002133767139498292,57.4,19.8,0.8556218484700293
persistent_shift,0.00045,0.2,1.0,0.5,15.986319337315148,15.84779072871435,0.13852860860079907,0.24344586962859854,0.24262805603606843,0.0008178135925301089,0.06024644197637687,0.06047758388492589,-0.00023114190854901795,0.0014282643223829236,0.0014347341615043186,-6.469839121395031e-06,-0.002204672069427623,57.4,19.8,0.8611887810632586
persistent_shift,0.00045,0.2,1.0,0.75,16.02569927477999,15.84779072871435,0.17790854606563933,0.24398102507626454,0.24262805603606843,0.0013529690401961059,0.06028001748629922,0.06047758388492589,-0.00019756639862666958,0.0014272046319762834,0.0014347341615043186,-7.529529528035178e-06,-0.0021700368690986344,57.2,19.8,0.8611276666159979
persistent_shift,0.00045,0.3,0.0,0.0,15.84779072871435,15.84779072871435,0.0,0.24262805603606843,0.24262805603606843,0.0,0.06047758388492589,0.06047758388492589,0.0,0.0014347341615043186,0.0014347341615043186,0.0,-0.00204,23.2,20.4,0.8246003255289323
persistent_shift,0.00045,0.3,0.0,0.1,15.844663591537861,15.84779072871435,-0.0031271371764880485,0.2424461912225965,0.24262805603606843,-0.0001818648134719325,0.06044091715748817,0.06047758388492589,-3.666672743771887e-05,0.0014347341615043186,0.0014347341615043186,0.0,-0.002076666727437719,22.8,20.4,0.82859310048071
persistent_shift,0.00045,0.3,0.0,0.25,15.840221574161925,15.84779072871435,-0.007569154552424351,0.2422926778679126,0.24262805603606843,-0.00033537816815584764,0.06038845942487292,0.06047758388492589,-8.912446005297087e-05,0.0014347341615043186,0.0014347341615043186,0.0,-0.002129124460052971,17.6,20.4,0.8327359488217823
persistent_shift,0.00045,0.3,0.0,0.5,15.834835848466735,15.84779072871435,-0.012954880247614042,0.2422413323754979,0.24262805603606843,-0.0003867236605705482,0.060327790770989084,0.06047758388492589,-0.00014979311393680667,0.0014347341615043186,0.0014347341615043186,0.0,-0.002189793113936807,17.6,20.4,0.8347707516885616
persistent_shift,0.00045,0.3,0.0,0.75,15.830285612848858,15.84779072871435,-0.017505115865491305,0.24231484243586335,0.24262805603606843,-0.0003132136002050867,0.060286047596628235,0.06047758388492589,-0.00019153628829765568,0.0014347341615043186,0.0014347341615043186,0.0,-0.002231536288297656,17.6,20.4,0.8333812371468421
