timestamp,event_type,side,price,size,order_id
34259.896048489,trade,ask,585.63,157.0,hidden_696
34259.896127721,add,bid,585.32,18.0,18528991
34259.896130213,add,bid,585.33,100.0,18528992
34259.896164053,add,bid,585.33,18.0,18528997
34259.896220718,add,bid,585.35,6.0,18529001
34259.896303576,add,ask,585.63,100.0,18529003
34259.903313208,add,ask,585.6,18.0,18529133
34259.933213123,trade,ask,585.6,18.0,18529133
34259.933213123,trade,ask,585.61,18.0,18529134
34259.933213123,trade,ask,585.62,18.0,18529137
34259.933213123,trade,ask,585.63,7.0,18529003
34259.933302666,add,bid,585.36,100.0,18529941
34259.933456906,add,ask,585.63,100.0,18529953
34259.967070246,add,bid,585.39,18.0,18530637
34260.082464065,cancel,ask,585.63,12.0,18529139
34260.082480027,cancel,bid,585.39,18.0,18530637
34260.189910763,trade,ask,585.63,84.0,18529003
34260.190017253,add,bid,585.32,18.0,18542740
34260.190049327,add,bid,585.33,18.0,18542750
34260.1900905,add,bid,585.35,18.0,18542764
34260.191825424,trade,ask,585.63,9.0,18529003
34260.191825424,trade,ask,585.63,100.0,18529953
34260.191908736,add,bid,585.36,100.0,18542910
34260.191914426,add,bid,585.36,2.0,18542911
34260.192087881,add,ask,585.63,100.0,18542924
34260.195383205,trade,ask,585.63,100.0,18542924
34260.195460987,add,bid,585.37,100.0,18543183
34260.195651584,add,ask,585.63,100.0,18543197
34260.350303399,cancel,bid,585.37,100.0,18543183
34260.350472351,cancel,bid,585.36,2.0,18542911
34260.748314925,add,bid,585.35,18.0,18568743
34260.939909225,add,ask,585.6,18.0,18577181
34260.940046356,cancel,bid,585.35,18.0,18568743
34260.940064642,cancel,bid,585.34,18.0,18568747
34261.114892424,cancel,ask,585.6,18.0,18577181
34261.114893155,cancel,ask,585.61,16.0,18577184
34261.267491427,add,bid,585.35,18.0,18590091
34261.342636256,add,ask,585.6,18.0,18594434
34261.383236614,cancel,bid,585.35,18.0,18590091
34261.383237408,cancel,bid,585.34,18.0,18590114
34261.383242087,cancel,bid,585.33,18.0,18590119
34261.383242471,cancel,bid,585.32,18.0,18590142
34261.504365576,add,bid,585.33,18.0,18599524
34261.50454952,cancel,ask,585.6,18.0,18594434
34261.534739258,add,bid,585.34,18.0,18600633
34261.80663996,add,ask,585.6,18.0,18610124
34261.806776323,cancel,bid,585.34,18.0,18600633
34261.823916735,add,bid,585.35,18.0,18610679
