environment,disturbance_mode,arm,upper_constraint_mode,upper_dual_lr,lower_dual_lr,lower_action_router_mode,lower_action_router_alpha,lower_action_router_strength,lower_action_router_training_schedule,lower_action_router_warmup_fraction,lower_action_router_ramp_fraction,upper_hf_penalty_coef,replicate_count,baseline_return_mean,candidate_return_mean,return_difference_mean,return_difference_one_sided_lower,return_difference_one_sided_upper,reward_noninferiority_margin,reward_noninferiority_pass,drift_materiality_floor,responsibility_drift_baseline_mean,responsibility_drift_candidate_mean,responsibility_drift_difference_mean,responsibility_drift_difference_one_sided_upper,responsibility_drift_candidate_one_sided_upper,responsibility_drift_required_reduction,responsibility_drift_baseline_material,responsibility_drift_gate_type,responsibility_drift_pass,responsibility_drift_normalized_slack,raw_lower_drift_baseline_mean,raw_lower_drift_candidate_mean,raw_lower_drift_difference_mean,raw_lower_drift_difference_one_sided_upper,raw_lower_drift_candidate_one_sided_upper,raw_lower_drift_required_reduction,raw_lower_drift_baseline_material,raw_lower_drift_gate_type,raw_lower_drift_pass,raw_lower_drift_normalized_slack,latent_lower_drift_mean,upper_hf_rms,upper_hf_rms_one_sided_upper,upper_hf_budget_pass,effective_lower_action_rms_mean,effective_lower_activity_margin_one_sided_lower,effective_lower_activity_pass,router_clip_rate_mean,router_clip_rate_one_sided_upper,router_clip_pass,reconstruction_rms_max,reconstruction_integrity_pass,minimum_normalized_safety_slack,condition_gate_pass
HalfCheetah-v5,low_frequency,router_a004_s015_linear_w0125_r0375,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.15,delayed_linear,0.125,0.375,0.0,16,352.9624512751068,367.8680226148481,14.905571339741272,-122.20833014087623,151.83215773432238,7.059249025502136,False,2.5e-05,0.0006341680147088006,0.0007168211580002138,8.265314329141329e-05,0.0002200881192610135,nan,0.0,True,relative_noninferiority,False,-8.80352477044054,0.0037530803756759394,0.002328261917027339,-0.0014248184586486002,-0.0003535713516371615,nan,0.000375308037567594,True,strict_relative_improvement,False,-0.05791692091464371,0.003000987500633565,0.05994458838985379,0.0654829350293324,True,0.349261385788148,0.24373605041218932,True,0.0,0.0,True,6.578141647192583e-09,True,-16.31180323847314,False
HalfCheetah-v5,high_frequency,router_a004_s015_linear_w0125_r0375,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.15,delayed_linear,0.125,0.375,0.0,16,379.21670318507483,422.9346557380527,43.71795255297783,-63.78311395752103,154.85300980980324,7.584334063701497,False,2.5e-05,0.000674382255616358,0.0007217254965590725,4.734324094271448e-05,0.0001861554371024713,nan,0.0,True,relative_noninferiority,False,-7.4462174840988515,0.0032742092663834736,0.0022819005787447994,-0.0009923086876386746,-3.260087387416921e-05,nan,0.00032742092663834736,True,strict_relative_improvement,False,-0.9004313065481655,0.002929886220586077,0.063784668873759,0.06927057191062277,True,0.3500849675491427,0.24354607460994995,True,0.0,0.0,True,5.980409862541378e-09,True,-7.4462174840988515,False
HalfCheetah-v5,mixed,router_a004_s015_linear_w0125_r0375,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.15,delayed_linear,0.125,0.375,0.0,16,292.0489489141506,323.5798699354634,31.5309210213128,-60.24072213381944,124.16741447753957,5.840978978283013,False,2.5e-05,0.0007180838157744653,0.0007556850301008754,3.760121432641012e-05,0.00016735778298247652,nan,0.0,True,relative_noninferiority,False,-6.694311319299061,0.003556775363032783,0.0024462805262209387,-0.0011104948368118445,-9.752468585403877e-05,nan,0.0003556775363032783,True,strict_relative_improvement,False,-0.7258058890430414,0.0031464470487046828,0.06334544316598227,0.06818788699565219,True,0.3484015827038711,0.2408416133338544,True,0.0,0.0,True,6.246576856272809e-09,True,-9.313463266653894,False
HalfCheetah-v5,ood_chirp,router_a004_s015_linear_w0125_r0375,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.15,delayed_linear,0.125,0.375,0.0,16,360.9898096602302,387.47667595532675,26.486866295096565,-98.85944259628596,150.20298163880244,7.219796193204604,False,2.5e-05,0.0006805179729159551,0.0007451782851166523,6.466031220069704e-05,0.00019667031947564925,nan,0.0,True,relative_noninferiority,False,-7.866812779025969,0.0037586443650328926,0.0021976753781202353,-0.0015609689869126569,-0.0005526362528910524,nan,0.0003758644365032893,True,strict_relative_improvement,True,0.47030737473407147,0.002813821898225542,0.059763864257174906,0.06523156813635987,True,0.3496683203904054,0.2441581650710554,True,0.0,0.0,True,6.04802283755607e-09,True,-12.69283009530576,False
Hopper-v5,standard,router_a004_s015_linear_w0125_r0375,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.15,delayed_linear,0.125,0.375,0.0,16,194.86911089068286,209.5060163485301,14.63690545784728,-12.38395541978683,41.79134132452236,3.8973822178136572,False,2.5e-05,0.03998106919289868,0.028314287140477352,-0.011666782052421325,-0.004381812713101976,nan,0.0,True,relative_noninferiority,True,175.27250852407903,0.08334280965944099,0.05044091356457838,-0.03290189609486262,-0.012781648356308932,nan,0.0083342809659441,True,strict_relative_improvement,True,0.533623405370884,0.05920874647182621,0.09117066151667812,0.09795849061953336,True,0.2532948791478228,0.15214847956418615,True,0.0,0.0,True,1.7858422706828043e-08,True,-2.1775060098503625,False
Hopper-v5,low_frequency,router_a004_s015_linear_w0125_r0375,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.15,delayed_linear,0.125,0.375,0.0,16,193.4918246592992,204.27700446266724,10.78517980336806,-12.870184633613402,33.70395320854153,3.869836493185984,False,2.5e-05,0.04199970991125456,0.03069795780169732,-0.011301752109557237,-0.003992210162842985,nan,0.0,True,relative_noninferiority,True,159.6884065137194,0.08637472550070993,0.053624562917062774,-0.032750162583647144,-0.013081416651271636,nan,0.008637472550070994,True,strict_relative_improvement,True,0.5144958870131652,0.06284486554463425,0.11379558535663337,0.12296580426057221,False,0.2636999906965155,0.1617063023176115,True,0.0,0.0,True,1.5892631566302138e-08,True,-2.3257696174696916,False
Hopper-v5,high_frequency,router_a004_s015_linear_w0125_r0375,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.15,delayed_linear,0.125,0.375,0.0,16,196.98015089934,210.26100107848336,13.280850179143341,-15.47521672162768,41.31744162793239,3.9396030179868,False,2.5e-05,0.0405744352693298,0.02888084810502481,-0.01169358716430499,-0.0045538843784454905,nan,0.0,True,relative_noninferiority,True,182.15537513781962,0.08388153597168166,0.05095529119500118,-0.032926244776680484,-0.012964946008647163,nan,0.008388153597168166,True,strict_relative_improvement,True,0.5456257278150125,0.05980477580006573,0.09434995184420884,0.10104698691643973,False,0.25795492119039837,0.15595510073242932,True,0.0,0.0,True,1.5887695927348127e-08,True,-2.9281157647035623,False
Hopper-v5,mixed,router_a004_s015_linear_w0125_r0375,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.15,delayed_linear,0.125,0.375,0.0,16,194.28366377533285,205.05887430743516,10.775210532102303,-13.477483010084518,34.74218915457778,3.885673275506657,False,2.5e-05,0.04233195615723566,0.030916381385951278,-0.011415574771284387,-0.004077031492038452,nan,0.0,True,relative_noninferiority,True,163.08125968153806,0.08647481085109888,0.05372246094571684,-0.03275234990538204,-0.012942732190057435,nan,0.008647481085109888,True,strict_relative_improvement,True,0.49670546401582155,0.06293831106239471,0.11304057560368605,0.12233667480728355,False,0.2665294675475338,0.16396747474483786,True,0.0,0.0,True,1.523364072217531e-08,True,-2.468506499257114,False
Hopper-v5,ood_chirp,router_a004_s015_linear_w0125_r0375,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.15,delayed_linear,0.125,0.375,0.0,16,196.61844031657103,209.8964663876709,13.278026071099863,-14.167181106397875,39.44461057557942,3.9323688063314206,False,2.5e-05,0.04135646659525822,0.02984699747885277,-0.011509469116405446,-0.004189639029384726,nan,0.0,True,relative_noninferiority,True,167.58556117538902,0.08392427003793948,0.05261303467099718,-0.0313112353669423,-0.011889897748384679,nan,0.008392427003793949,True,strict_relative_improvement,True,0.41674127674981687,0.0617345546558108,0.11317123494483716,0.12185063303487664,False,0.2607129489981657,0.15965619390776176,True,0.0,0.0,True,1.8633754551399166e-08,True,-2.602709156777871,False
Walker2d-v5,standard,router_a004_s015_linear_w0125_r0375,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.15,delayed_linear,0.125,0.375,0.0,16,295.88261565165226,290.63709064804306,-5.245525003609208,-26.05068854718866,15.487018078237272,5.917652313033045,False,2.5e-05,0.007975208770285912,0.006022048887276366,-0.0019531598830095456,-0.0008264338127896322,nan,0.0,True,relative_noninferiority,True,33.057352511585286,0.05171189237224968,0.041966329208129365,-0.009745563164120317,-0.002157924752916957,nan,0.0051711892372249685,True,strict_relative_improvement,False,-0.5827024202898885,0.055508636260773306,0.02469632746047226,0.025543815527830305,True,0.2047788543424694,0.13257922899844557,True,0.0,0.0,True,1.940766329913535e-08,True,-3.40219992138007,False
Walker2d-v5,low_frequency,router_a004_s015_linear_w0125_r0375,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.15,delayed_linear,0.125,0.375,0.0,16,286.5172055227674,281.5341625675221,-4.983042955245288,-15.302871702304573,5.3774340416606945,5.7303441104553485,False,2.5e-05,0.008265283739666472,0.006384953249808471,-0.0018803304898580015,-0.0007829809991378593,nan,0.0,True,relative_noninferiority,True,31.31923996551437,0.049871237108476504,0.04090505463320415,-0.00896618247527236,-0.0013124580330944892,nan,0.004987123710847651,True,strict_relative_improvement,False,-0.7368306644890882,0.053908011762667116,0.02649795318224535,0.027384278317625483,True,0.20213215511352842,0.1308660314026189,True,0.0,0.0,True,1.950674195375054e-08,True,-1.6704978631882834,False
Walker2d-v5,high_frequency,router_a004_s015_linear_w0125_r0375,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.15,delayed_linear,0.125,0.375,0.0,16,301.70626048955194,288.8937301372166,-12.812530352335331,-27.871972621249835,2.2153012204051636,6.034125209791039,False,2.5e-05,0.007854143073557255,0.0061010435282143095,-0.001753099545342946,-0.000640409486222361,nan,0.0,True,relative_noninferiority,True,25.61637944889444,0.05126997872259657,0.04193342463382809,-0.009336554088768476,-0.0015156905479008233,nan,0.005126997872259657,True,strict_relative_improvement,False,-0.7043707476256855,0.05543155149388415,0.025029798021358372,0.025829612618444513,True,0.20459892181021855,0.13259661013260163,True,0.0,0.0,True,1.9647294089896475e-08,True,-3.6190577179314176,False
Walker2d-v5,mixed,router_a004_s015_linear_w0125_r0375,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.15,delayed_linear,0.125,0.375,0.0,16,283.26239443755736,287.62091677612744,4.358522338570085,-3.8194513917713406,12.757254611792577,5.665247888751147,True,2.5e-05,0.008327109692170457,0.006470939824762433,-0.0018561698674080243,-0.0007811164056900436,nan,0.0,True,relative_noninferiority,True,31.244656227601745,0.04949563275667681,0.04018056141059176,-0.009315071346085054,-0.001884507271008524,nan,0.004949563275667681,True,strict_relative_improvement,False,-0.6192578686138102,0.05292167775604381,0.027070488006561363,0.027962625221892017,True,0.2003398687328285,0.1301745032557266,True,0.0,0.0,True,1.8385351778700495e-08,True,-0.6192578686138102,False
Walker2d-v5,ood_chirp,router_a004_s015_linear_w0125_r0375,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.15,delayed_linear,0.125,0.375,0.0,16,286.49265478016815,292.43379649871787,5.941141718549721,-2.913158104167498,14.74868600946341,5.729853095603363,True,2.5e-05,0.008183013700488427,0.006279569395284846,-0.0019034443052035814,-0.0008436697405063301,nan,0.0,True,relative_noninferiority,True,33.7467896202532,0.050482457361860425,0.040436711707374076,-0.010045745654486347,-0.0024231117825990697,nan,0.0050482457361860425,True,strict_relative_improvement,False,-0.520009145903873,0.053359596894276384,0.026050253721935073,0.026932994228913,True,0.20103356826372018,0.13034185565867237,True,0.0,0.0,True,1.971976979662935e-08,True,-0.520009145903873,False
HalfCheetah-v5,standard,router_a004_s015_cosine_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.15,delayed_cosine,0.25,0.5,0.0,16,509.7367386705555,440.02408339081927,-69.7126552797362,-197.81887283055391,61.69732262131788,10.19473477341111,False,2.5e-05,0.0006138516323872195,0.0006192358515545735,5.384219167353958e-06,0.00014318816883217715,nan,0.0,True,relative_noninferiority,False,-5.727526753287085,0.0030927172256426418,0.0020375240307414976,-0.0010551931949011441,-0.0003519039559603483,nan,0.0003092717225642642,True,strict_relative_improvement,True,0.1378471754307427,0.0026407659271306585,0.0534529938902822,0.0591679869619441,True,0.32676538468669347,0.21704705541227218,True,0.0,0.0,True,7.810410424772695e-09,True,-18.404023471653755,False
HalfCheetah-v5,low_frequency,router_a004_s015_cosine_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.15,delayed_cosine,0.25,0.5,0.0,16,352.9624512751068,224.00156248456366,-128.96088879054312,-236.84522454212356,-16.941113230365723,7.059249025502136,False,2.5e-05,0.0006341680147088006,0.0006726225619658612,3.845454725706065e-05,0.00017614676417134785,nan,0.0,True,relative_noninferiority,False,-7.045870566853914,0.0037530803756759394,0.00254343446286301,-0.0012096459128129293,-0.00024255756751813182,nan,0.000375308037567594,True,strict_relative_improvement,False,-0.35371070363914986,0.0033243718052832077,0.05187695887330846,0.058340947156233815,True,0.3209999087253777,0.21230712688607226,True,0.0,0.0,True,7.876110983521872e-09,True,-32.55105106598451,False
HalfCheetah-v5,high_frequency,router_a004_s015_cosine_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.15,delayed_cosine,0.25,0.5,0.0,16,379.21670318507483,351.718817459571,-27.497885725503796,-129.8015168888432,77.02642086311495,7.584334063701497,False,2.5e-05,0.000674382255616358,0.0006917889448820302,1.7406689265672115e-05,0.00014918150830960995,nan,0.0,True,relative_noninferiority,False,-5.967260332384398,0.0032742092663834736,0.00232584654454685,-0.0009483627218366241,-0.0001207573145353087,nan,0.00032742092663834736,True,strict_relative_improvement,False,-0.6311863271076404,0.00301330383496585,0.05730097911096487,0.06221809797340709,True,0.3256421952341141,0.21614183864434325,True,0.0,0.0,True,6.4477646669215605e-09,True,-16.114425050192768,False
HalfCheetah-v5,mixed,router_a004_s015_cosine_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.15,delayed_cosine,0.25,0.5,0.0,16,292.0489489141506,199.22022529142927,-92.82872362272133,-166.82761211541313,-16.513585183170825,5.840978978283013,False,2.5e-05,0.0007180838157744653,0.0007228113522099993,4.727536435533876e-06,0.0001383357162497472,nan,0.0,True,relative_noninferiority,False,-5.533428649989888,0.003556775363032783,0.0024237940853278194,-0.0011329812777049635,-0.00022940327272017095,nan,0.0003556775363032783,True,strict_relative_improvement,False,-0.3550245677462074,0.0031367473594357265,0.05646817836510888,0.06124837186711219,True,0.3198382880246752,0.2102148859433641,True,0.0,0.0,True,6.982951633737664e-09,True,-27.561584065904825,False
HalfCheetah-v5,ood_chirp,router_a004_s015_cosine_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.15,delayed_cosine,0.25,0.5,0.0,16,360.9898096602302,263.5701651414779,-97.41964451875234,-205.36997492041385,12.842194218031912,7.219796193204604,False,2.5e-05,0.0006805179729159551,0.0006943353389755127,1.3817366059557483e-05,0.00015568082966830758,nan,0.0,True,relative_noninferiority,False,-6.2272331867323025,0.0037586443650328926,0.0025616243805803175,-0.0011970199844525756,-0.00037783375344472707,nan,0.0003758644365032893,True,strict_relative_improvement,True,0.005239434088945885,0.0033421613445560145,0.05198076560590202,0.05806761604207802,True,0.32355886964285274,0.21509545715852954,True,0.0,0.0,True,8.193510851807965e-09,True,-27.445397823516345,False
Hopper-v5,standard,router_a004_s015_cosine_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.15,delayed_cosine,0.25,0.5,0.0,16,194.86911089068286,220.46780595516725,25.598695064484417,4.7394032920062665,47.16692395276993,3.8973822178136572,True,2.5e-05,0.03998106919289868,0.027119654306064098,-0.01286141488683458,-0.007534865573104528,nan,0.0,True,relative_noninferiority,True,301.39462292418114,0.08334280965944099,0.051771740425296614,-0.031571069234144385,-0.01566447348376101,nan,0.0083342809659441,True,strict_relative_improvement,True,0.8795230863670014,0.06087669097490439,0.09986822870450823,0.11116941170161851,False,0.2569629432003256,0.15554565043172064,True,0.0,0.0,True,1.794793113371702e-08,True,-0.11169411701618503,False
Hopper-v5,low_frequency,router_a004_s015_cosine_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.15,delayed_cosine,0.25,0.5,0.0,16,193.4918246592992,211.61279742252816,18.120972763228984,-0.5175044124811771,37.416347748023014,3.869836493185984,True,2.5e-05,0.04199970991125456,0.028501708393495293,-0.013498001517759269,-0.008010086514803505,nan,0.0,True,relative_noninferiority,True,320.40346059214016,0.08637472550070993,0.05268579789532295,-0.03368892760538697,-0.0187315577798021,nan,0.008637472550070994,True,strict_relative_improvement,True,1.1686387622323777,0.06173491351731045,0.11102218584031982,0.1196644238617648,False,0.2611280871442132,0.1592853900989479,True,0.0,0.0,True,1.6682721355962233e-08,True,-0.196644238617648,False
Hopper-v5,high_frequency,router_a004_s015_cosine_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.15,delayed_cosine,0.25,0.5,0.0,16,196.98015089934,221.31123813084304,24.331087231503034,3.6831365316177305,45.824215110169305,3.9396030179868,True,2.5e-05,0.0405744352693298,0.027346855138971407,-0.013227580130358393,-0.007877260178314083,nan,0.0,True,relative_noninferiority,True,315.0904071325633,0.08388153597168166,0.051939529920759675,-0.03194200605092199,-0.01609205701049912,nan,0.008388153597168166,True,strict_relative_improvement,True,0.9184266029572687,0.06105872705274439,0.10124292808661248,0.1124539955752264,False,0.2604582933408731,0.15845335252522097,True,0.0,0.0,True,1.5686878863716787e-08,True,-0.1245399557522639,False
Hopper-v5,mixed,router_a004_s015_cosine_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.15,delayed_cosine,0.25,0.5,0.0,16,194.28366377533285,212.1313805201881,17.847716744855216,-0.8831758674303206,37.146403500226334,3.885673275506657,True,2.5e-05,0.04233195615723566,0.02864345820604454,-0.013688497951191123,-0.00829116456563095,nan,0.0,True,relative_noninferiority,True,331.646582625238,0.08647481085109888,0.052804534552337884,-0.033670276298761,-0.018686216034986415,nan,0.008647481085109888,True,strict_relative_improvement,True,1.1608854475741197,0.06186696572631392,0.11016624067171223,0.1188082504753493,False,0.2638043350405986,0.16111423327357202,True,0.0,0.0,True,1.6715606685116762e-08,True,-0.188082504753493,False
Hopper-v5,ood_chirp,router_a004_s015_cosine_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.15,delayed_cosine,0.25,0.5,0.0,16,196.61844031657103,218.58886997707944,21.970429660508415,2.293467930807458,42.37050852082853,3.9323688063314206,True,2.5e-05,0.04135646659525822,0.028056678388892035,-0.013299788206366183,-0.007652660942356826,nan,0.0,True,relative_noninferiority,True,306.10643769427304,0.08392427003793948,0.05282666558793815,-0.031097604450001325,-0.016072156189127194,nan,0.008392427003793949,True,strict_relative_improvement,True,0.91507846083874,0.062010532770380294,0.10992112207784019,0.11934987728474546,False,0.26108316024697353,0.16007391900254264,True,0.0,0.0,True,1.641856343684292e-08,True,-0.1934987728474545,False
Walker2d-v5,standard,router_a004_s015_cosine_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.15,delayed_cosine,0.25,0.5,0.0,16,295.88261565165226,287.9301933606587,-7.9524222909935895,-27.26155054248153,11.915556940785297,5.917652313033045,False,2.5e-05,0.007975208770285912,0.006327786564672243,-0.0016474222056136688,-0.00031317581987470964,nan,0.0,True,relative_noninferiority,True,12.527032794988385,0.05171189237224968,0.044067561563274134,-0.007644330808975546,0.0008182336170126228,nan,0.0051711892372249685,True,strict_relative_improvement,False,-1.1582292930072144,0.058268302394544724,0.025190491673105796,0.026199243034301715,True,0.2108641591309393,0.14008479405993102,True,0.0,0.0,True,1.93686339836851e-08,True,-3.6068185659439056,False
Walker2d-v5,low_frequency,router_a004_s015_cosine_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.15,delayed_cosine,0.25,0.5,0.0,16,286.5172055227674,280.2477801580949,-6.269425364672545,-19.825946540668635,7.088380660067431,5.7303441104553485,False,2.5e-05,0.008265283739666472,0.0066021768323128,-0.0016631069073536728,-0.0003419140202568218,nan,0.0,True,relative_noninferiority,True,13.676560810272871,0.049871237108476504,0.043381106655178775,-0.006490130453297739,0.001842966065388005,nan,0.004987123710847651,True,strict_relative_improvement,False,-1.369544886440116,0.05721321161094577,0.02638316563015382,0.027412864617074553,True,0.20953687360841455,0.1402730845613175,True,0.0,0.0,True,2.0089258686127113e-08,True,-2.4598177977645417,False
Walker2d-v5,high_frequency,router_a004_s015_cosine_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.15,delayed_cosine,0.25,0.5,0.0,16,301.70626048955194,275.2635123462961,-26.442748143255784,-48.82109315564469,-4.447390216524788,6.034125209791039,False,2.5e-05,0.007854143073557255,0.006225793769536208,-0.001628349304021048,-0.0002958976985409687,nan,0.0,True,relative_noninferiority,True,11.835907941638748,0.05126997872259657,0.04478217643772777,-0.006487802284868796,0.0018423895516400098,nan,0.005126997872259657,True,strict_relative_improvement,False,-1.3593505590490913,0.059245618032423855,0.02479689978851826,0.025970868718137294,True,0.21294039515867696,0.14270551642752854,True,0.0,0.0,True,1.9957455547250634e-08,True,-7.090831969549958,False
Walker2d-v5,mixed,router_a004_s015_cosine_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.15,delayed_cosine,0.25,0.5,0.0,16,283.26239443755736,273.5805349511843,-9.681859486373039,-25.439661132366815,5.30230955448495,5.665247888751147,False,2.5e-05,0.008327109692170457,0.006613260738929336,-0.0017138489532411213,-0.00039507142512871184,nan,0.0,True,relative_noninferiority,True,15.802857005148473,0.04949563275667681,0.04332990901424655,-0.006165723742430263,0.002071551447449794,nan,0.004949563275667681,True,strict_relative_improvement,False,-1.4185321678043095,0.05712846985345908,0.02617410934314061,0.027404729235745284,True,0.20961149788580935,0.14049554773329667,True,0.0,0.0,True,1.996263716086293e-08,True,-3.490476256631157,False
Walker2d-v5,ood_chirp,router_a004_s015_cosine_w025_r050,disabled,0.0,0.0,causal_ema_high_pass,0.04,0.15,delayed_cosine,0.25,0.5,0.0,16,286.49265478016815,284.81946849532426,-1.6731862848439167,-15.45568498626824,11.496750702270282,5.729853095603363,False,2.5e-05,0.008183013700488427,0.006507570170853728,-0.001675443529634701,-0.0003708545198047049,nan,0.0,True,relative_noninferiority,True,14.834180792188196,0.050482457361860425,0.04351792300379026,-0.0069645343580701635,0.001378280238507483,nan,0.0050482457361860425,True,strict_relative_improvement,False,-1.2730216218731016,0.05744724955853205,0.02585298336838478,0.02684128576969557,True,0.20976629733219287,0.14008649121537378,True,0.0,0.0,True,2.07886638811604e-08,True,-1.6973963779503727,False
