seed,variant,status,ep_reward,avg_wait_min,headway_cv,score,upper_plan_decisions,upper_plan_reuse_ratio,upper_plan_target_mean,upper_plan_target_std,terminal_launch_shift_mean,terminal_launch_shift_std,freq_promotion_strength,shared_ppo_lower_samples,shared_ppo_gate_evaluations,shared_ppo_gate_replans,shared_ppo_gate_value_mean,shared_ppo_wait_replan_count,shared_ppo_wait_replan_pressure_mean,shared_ppo_wait_replan_shift_pressure_mean,shared_ppo_wait_replan_gap_ratio_mean,shared_ppo_wait_replan_same_hold_mean,shared_ppo_wait_replan_same_wait_mean,shared_ppo_wait_replan_shift_mean_s,shared_ppo_wait_replan_shift_abs_mean_s,shared_ppo_wait_replan_actor_base_used_mean,shared_ppo_wait_replan_base_delta_abs_mean_s,shared_ppo_wait_replan_final_delta_abs_mean_s,shared_ppo_loss
511,interval_only,supported_native_episode_loop,-2709.404,5.706,0.4824,-6.670800000000001,66.0,0.7480916030534351,339.70220589935406,5.413347004373555,-44.1412213740458,5.308704794942783,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.1241424560546
521,interval_only,supported_native_episode_loop,-18714.49,5.816,0.6446,-7.1052,66.0,0.7480916030534351,331.7239937807787,13.678025107903055,-44.461832061068705,4.34447895689587,0.0,4972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31993.6990234375
531,interval_only,supported_native_episode_loop,-2824.355,7.353,0.5181,-8.389199999999999,66.0,0.7480916030534351,340.6719429763522,5.956349413399539,-44.41984732824427,4.481436176684767,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11713.866387939453
541,interval_only,supported_native_episode_loop,-15310.671,6.123,0.6089,-7.3408,66.0,0.7480916030534351,337.1873188003025,6.772198203509418,-44.396946564885496,4.5920265933230295,1.0,4972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35323.07707519531
551,interval_only,supported_native_episode_loop,-2702.971,6.565,0.4744,-7.513800000000001,66.0,0.7480916030534351,343.42007783601304,6.842035190603947,-44.05343511450382,4.780387695637148,0.9732971731083753,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9767.875839233398
561,interval_only,supported_native_episode_loop,-9312.926,4.891,0.3895,-5.67,66.0,0.7480916030534351,335.6276712290355,6.856030707669428,-44.465648854961835,4.372533476883643,1.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47705.1046875
571,interval_only,supported_native_episode_loop,-8763.262,3.613,0.4997,-4.6124,66.0,0.7480916030534351,329.8693081921293,4.272634349656671,-44.54961832061068,4.126277253949163,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6297.144787597656
581,interval_only,supported_native_episode_loop,-18925.051,6.076,0.3642,-6.804399999999999,66.0,0.7480916030534351,339.36119988339243,5.155822089123099,-44.5,4.281818476494403,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64555.8052734375
591,interval_only,supported_native_episode_loop,-18440.731,4.487,0.5168,-5.5206,66.0,0.7480916030534351,340.6066428488751,4.586588636742459,-44.534351145038165,4.1614327206997945,0.3846153846153846,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8694.177954101562
601,interval_only,supported_native_episode_loop,-13169.16,5.922,0.5112,-6.9444,66.0,0.7480916030534351,345.0388983543289,4.997172804065277,-44.33206106870229,4.796671351816728,1.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7473.913775634765
611,interval_only,supported_native_episode_loop,-9286.583,5.525,0.5976,-6.7202,66.0,0.7480916030534351,348.3116418481707,6.830011619643055,-44.36641221374046,4.498016707768245,0.23076923076923078,4972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8548.796124267577
621,interval_only,supported_native_episode_loop,-3025.812,5.312,0.4356,-6.1832,66.0,0.7480916030534351,333.4725587502691,5.724692615023479,-44.14885496183206,5.3756571252808,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4288.632931518555
631,interval_only,supported_native_episode_loop,-3825.939,6.027,0.4097,-6.8464,66.0,0.7480916030534351,350.25928282684265,13.48953121575323,-9.641221374045802,38.92115119985515,1.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12346.413037109374
641,interval_only,supported_native_episode_loop,-17614.726,6.913,0.4372,-7.7874,66.0,0.7480916030534351,339.68209668603413,15.902224749492543,-38.916030534351144,13.677327407308097,1.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7181.364147949219
651,interval_only,supported_native_episode_loop,-18256.062,4.818,0.7198,-6.2576,66.0,0.7480916030534351,334.1772224022308,6.325217849365166,-44.30916030534351,4.957051425686204,0.8461538461538461,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28651.9646484375
661,interval_only,supported_native_episode_loop,-18975.947,7.267,0.4217,-8.1104,66.0,0.7480916030534351,339.70614435208284,4.932110443969375,-44.39312977099237,4.535907474447344,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18823.75802001953
671,interval_only,supported_native_episode_loop,-14958.885,28.323,0.4986,-29.3202,66.0,0.7480916030534351,341.5089482992205,5.522473685474318,-44.47328244274809,4.35246397580544,0.5384615384615384,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106727.18935546876
681,interval_only,supported_native_episode_loop,-18409.773,17.33,0.5711,-18.472199999999997,66.0,0.7480916030534351,338.59159250611265,4.886159782476476,-44.461832061068705,4.383834948682797,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14174.621716308593
691,interval_only,supported_native_episode_loop,-11018.262,4.069,0.6297,-5.3284,66.0,0.7480916030534351,337.2545020176254,4.910111686501213,-44.43129770992366,4.493533674162735,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14572.330773925782
701,interval_only,supported_native_episode_loop,-2838.217,4.634,0.4631,-5.5602,66.0,0.7480916030534351,346.7656806216137,7.805148244011808,-43.33969465648855,6.2458435570246555,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.0700340270996
711,interval_only,supported_native_episode_loop,-5632.91,7.603,0.4253,-8.4536,66.0,0.7480916030534351,346.7567979277071,4.616042367446713,-44.343511450381676,4.678635855807003,1.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5596.381311035157
721,interval_only,supported_native_episode_loop,-7854.993,5.301,0.6006,-6.5022,66.0,0.7480916030534351,341.72661081003474,6.706043760588888,-44.31679389312977,4.88130336542467,0.8461538461538461,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7679.447863769531
731,interval_only,supported_native_episode_loop,-15801.68,4.31,0.6711,-5.6522,66.0,0.7480916030534351,346.8998312273098,5.027738474928736,-44.091603053435115,5.359518010799318,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67824.49693603515
741,interval_only,supported_native_episode_loop,-18201.119,5.629,0.5186,-6.6662,66.0,0.7480916030534351,336.81764576768757,5.44208858468173,-44.270992366412216,5.009822238616569,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80914.71162109375
751,interval_only,supported_native_episode_loop,-17203.965,4.775,0.4829,-5.7408,66.0,0.7480916030534351,336.04816377272135,7.6742513323778265,-44.545801526717554,4.1447798409655,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5191.7990234375
761,interval_only,supported_native_episode_loop,-19436.661,26.361,0.4319,-27.224800000000002,66.0,0.7480916030534351,349.5940999709922,5.2999299406089015,-44.33587786259542,4.668573980133893,1.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60665.15092773437
771,interval_only,supported_native_episode_loop,-5719.848,4.133,0.4006,-4.9342,66.0,0.7480916030534351,344.47406896638273,7.358554056902102,-44.33206106870229,4.804621934679346,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3311.347578430176
781,interval_only,supported_native_episode_loop,-3224.858,11.102,0.4212,-11.9444,66.0,0.7480916030534351,347.8775275863233,4.930254705683251,-44.24045801526717,4.798159294422132,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1882.5701400756836
791,interval_only,supported_native_episode_loop,-9332.058,13.522,0.4875,-14.497,66.0,0.7480916030534351,336.9834898769476,5.77669443409575,-44.530534351145036,4.1724540736731415,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4185.583251953125
801,interval_only,supported_native_episode_loop,-20498.446,20.955,0.6869,-22.328799999999998,66.0,0.7480916030534351,333.1309061341613,4.665664711742581,-44.5,4.256786229966639,1.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16712.04208984375
811,interval_only,supported_native_episode_loop,-2678.923,7.686,0.2857,-8.2574,66.0,0.7480916030534351,351.9976217044295,4.184548778720296,-43.9236641221374,5.899434984733239,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1693.747947692871
821,interval_only,supported_native_episode_loop,-11050.38,5.864,0.5635,-6.991,66.0,0.7480916030534351,333.2661911437833,4.279024199750071,-44.52290076335878,4.193489408312964,1.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6250.26259765625
831,interval_only,supported_native_episode_loop,-17933.715,4.229,0.5204,-5.2698,66.0,0.7480916030534351,336.5850292096611,9.33409880249232,-44.48854961832061,4.347266250253307,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177057.10869140626
841,interval_only,supported_native_episode_loop,-18868.331,4.779,0.3592,-5.4974,66.0,0.7480916030534351,343.3240965665448,4.610912828528685,-44.47328244274809,4.331366591944611,1.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2570.891940307617
851,interval_only,supported_native_episode_loop,-2679.694,5.147,0.4189,-5.9848,66.0,0.7480916030534351,339.2115615347348,5.778509539243173,-44.43511450381679,4.458629571812913,0.3846153846153846,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18768.384075927734
861,interval_only,supported_native_episode_loop,-13621.598,5.652,0.4254,-6.502800000000001,66.0,0.7480916030534351,344.5323011438355,5.450545589847783,-43.774809160305345,6.271744993933007,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45542.137890625
871,interval_only,supported_native_episode_loop,-18756.759,4.313,0.7053,-5.723599999999999,66.0,0.7480916030534351,339.79775872068245,6.6061276589763445,-44.31679389312977,4.823094136456701,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7135.2659362792965
881,interval_only,supported_native_episode_loop,-2684.396,4.151,0.5459,-5.2428,66.0,0.7480916030534351,338.0672090793991,4.021091023331115,-44.16030534351145,5.363599101966206,1.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11237.626342773438
891,interval_only,supported_native_episode_loop,-18534.509,6.106,0.3397,-6.7854,66.0,0.7480916030534351,342.99862046848517,9.53420926052645,-44.17557251908397,5.077236905629482,0.6923076923076924,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113043.9609375
901,interval_only,supported_native_episode_loop,-17958.594,35.004,0.7281,-36.4602,66.0,0.7480916030534351,341.3040434288615,8.71965940631172,-44.091603053435115,5.556030190344652,0.23076923076923078,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14889.90037841797
911,interval_only,supported_native_episode_loop,-19058.164,8.749,0.3072,-9.3634,66.0,0.7480916030534351,337.5659474569461,5.939576466119926,-44.267175572519086,5.115944880724324,1.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50142.37985839844
921,interval_only,supported_native_episode_loop,-3013.722,5.627,0.4984,-6.6238,66.0,0.7480916030534351,337.779162808593,5.543299553053171,-44.39312977099237,4.611844870038118,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.1599884033203
931,interval_only,supported_native_episode_loop,-4212.97,5.715,0.4507,-6.6164,66.0,0.7480916030534351,341.025904688277,4.895556650641902,-44.416030534351144,4.514460511400152,1.0,4972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70265.25180664062
941,interval_only,supported_native_episode_loop,-19372.701,9.515,0.5105,-10.536000000000001,66.0,0.7480916030534351,347.48170725607696,5.35682799210076,-43.721374045801525,6.15284341434623,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6486.610607910156
951,interval_only,supported_native_episode_loop,-3102.092,4.058,0.5676,-5.1932,66.0,0.7480916030534351,340.23058368898074,12.964002807698844,-44.26335877862596,4.736905713808004,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95734.7302734375
961,interval_only,supported_native_episode_loop,-12607.949,3.961,0.5826,-5.1262,66.0,0.7480916030534351,330.22449466253966,7.587585869258065,-44.52290076335878,4.218897234544625,0.6923076923076924,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15553.357397460937
971,interval_only,supported_native_episode_loop,-8864.038,5.934,0.5509,-7.0358,66.0,0.7480916030534351,342.08049032577424,10.296631705104335,-43.774809160305345,6.500062753795142,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11555.599005126953
981,interval_only,supported_native_episode_loop,-11998.161,5.446,0.3972,-6.240399999999999,66.0,0.7480916030534351,340.5302987583721,5.1488622073497465,-44.17175572519084,5.330049837344309,1.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57566.31538085938
991,interval_only,supported_native_episode_loop,-18843.374,4.284,0.6303,-5.5446,66.0,0.7480916030534351,328.8799066993116,4.942980162614127,-44.54961832061068,4.096570415273969,0.8461538461538461,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8571.844799804687
1001,interval_only,supported_native_episode_loop,-17753.974,6.295,0.5401,-7.3751999999999995,66.0,0.7480916030534351,338.8753285646306,12.124708864356782,-44.06106870229008,4.789868004350097,0.3846153846153846,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2034.6996978759767
1011,interval_only,supported_native_episode_loop,-19157.908,5.468,0.5799,-6.6278,66.0,0.7480916030534351,328.03721406223207,5.475280109931217,-44.51145038167939,4.250489710832054,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95053.67016601562
1021,interval_only,supported_native_episode_loop,-3193.084,5.625,0.5919,-6.8088,66.0,0.7480916030534351,341.7254501146517,5.852189743641832,-44.343511450381676,4.735396986133379,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1437.5561874389648
1031,interval_only,supported_native_episode_loop,-18844.152,4.575,0.4913,-5.5576,66.0,0.7480916030534351,331.2354411287162,5.868223145344304,-44.43893129770992,4.479181231735369,1.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8195.167199707032
1041,interval_only,supported_native_episode_loop,-17246.642,5.136,0.5799,-6.2958,66.0,0.7480916030534351,348.74290316879905,7.649477484171682,-41.083969465648856,12.599550560225488,0.0,4973.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49862.06342773438
1051,interval_only,supported_native_episode_loop,-2762.157,4.994,0.3424,-5.6788,66.0,0.7480916030534351,333.122599065774,5.877730637514513,-44.52290076335878,4.193489408312964,0.6923076923076924,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36948.78356933594
1061,interval_only,supported_native_episode_loop,-18903.564,4.164,0.6421,-5.4482,66.0,0.7480916030534351,334.8922833821246,5.761961075700186,-44.465648854961835,4.363795724894276,1.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15174.879907226563
1071,interval_only,supported_native_episode_loop,-2752.83,3.769,0.435,-4.639,66.0,0.7480916030534351,350.3051395960247,4.833089754753351,-44.213740458015266,4.9578492529604725,0.5384615384615384,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39021.10659179687
1081,interval_only,supported_native_episode_loop,-18919.25,5.031,0.5066,-6.0442,66.0,0.7480916030534351,328.68227844578007,5.635430915726861,-44.49618320610687,4.310247058683938,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15529.87938232422
1091,interval_only,supported_native_episode_loop,-12234.622,11.376,0.6342,-12.6444,66.0,0.7480916030534351,347.49673432439056,6.026581796762587,-43.37022900763359,5.73561519167254,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20478.450634765624
1101,interval_only,supported_native_episode_loop,-18995.915,4.94,0.5154,-5.9708000000000006,66.0,0.7480916030534351,344.3704090976457,5.42497182220881,-44.41984732824427,4.5229764544186715,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30593.008374023437
1111,interval_only,supported_native_episode_loop,-16197.273,4.186,0.631,-5.448,66.0,0.7480916030534351,337.630384883277,5.07049947196945,-44.39312977099237,4.633312679686064,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51876.70317382812
1121,interval_only,supported_native_episode_loop,-2697.713,4.634,0.4553,-5.5446,66.0,0.7480916030534351,342.40587438238794,10.106233827522393,-42.68320610687023,8.664815690033619,1.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21189.110498046874
1131,interval_only,supported_native_episode_loop,-2675.165,4.199,0.3854,-4.9698,66.0,0.7480916030534351,342.53216669954946,5.81890205173391,-44.20229007633588,5.205061624157351,0.5384615384615384,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5025.40246887207
1141,interval_only,supported_native_episode_loop,-20564.048,33.977,0.5328,-35.0426,66.0,0.7480916030534351,345.9203952955685,7.110902951089861,-44.3587786259542,4.701905902815629,0.23076923076923078,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53499.99580078125
1151,interval_only,supported_native_episode_loop,-18614.756,5.523,0.5113,-6.545599999999999,66.0,0.7480916030534351,329.0383289209152,5.8211866781343895,-44.282442748091604,5.040711825959811,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51364.4853515625
1161,interval_only,supported_native_episode_loop,-6615.849,11.554,0.7012,-12.9564,66.0,0.7480916030534351,332.2925922806633,5.278292563695999,-44.51526717557252,4.219836350114421,1.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105547.871875
1171,interval_only,supported_native_episode_loop,-17489.461,51.69,0.5477,-52.785399999999996,66.0,0.7480916030534351,342.87602130056337,9.112081627869749,-44.38549618320611,4.508712890545898,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18303.921166992186
1181,interval_only,supported_native_episode_loop,-8689.694,4.691,0.6144,-5.9197999999999995,66.0,0.7480916030534351,349.4025885880733,7.35758662778869,-44.0763358778626,4.926355853372378,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19971.445275878905
1191,interval_only,supported_native_episode_loop,-3316.994,4.641,0.3643,-5.3696,66.0,0.7480916030534351,343.23147082624547,6.216720234370654,-44.16793893129771,5.1461876080292654,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7684.799456787109
1201,interval_only,supported_native_episode_loop,-18460.522,8.238,0.7751,-9.7882,66.0,0.7480916030534351,332.3158009897965,4.793680401731859,-44.41984732824427,4.525507349522755,1.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4984.205352783203
1211,interval_only,supported_native_episode_loop,-15883.708,31.25,0.5213,-32.2926,66.0,0.7480916030534351,340.01968924950705,4.767864991984902,-44.48473282442748,4.347254521555197,1.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2496.1438995361327
1221,interval_only,supported_native_episode_loop,-2892.566,6.386,0.3663,-7.1186,66.0,0.7480916030534351,341.7249939418628,5.23449069899833,-44.43511450381679,4.479979615277405,1.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25797.229498291017
1231,interval_only,supported_native_episode_loop,-11408.063,8.661,0.5724,-9.8058,66.0,0.7480916030534351,338.5986384612003,4.811780889528208,-44.48854961832061,4.313774161301632,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2165.233969116211
1241,interval_only,supported_native_episode_loop,-2709.241,5.495,0.5509,-6.5968,66.0,0.7480916030534351,336.4495985516458,6.658110091912351,-44.35496183206107,4.747031434622199,1.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2682.885487365723
1251,interval_only,supported_native_episode_loop,-11930.187,5.112,0.1907,-5.4934,66.0,0.7480916030534351,334.490505112264,6.886163583645577,-44.37022900763359,4.693298692743858,0.3846153846153846,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85590.7517578125
1261,interval_only,supported_native_episode_loop,-15453.064,4.257,0.5594,-5.3758,66.0,0.7480916030534351,343.2733453709358,7.475536934622876,-43.87404580152672,4.999558572670824,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61828.64653320312
1271,interval_only,supported_native_episode_loop,-18664.412,6.277,0.5562,-7.3894,66.0,0.7480916030534351,333.6665973835016,5.145334633299034,-44.42748091603053,4.522261364924548,0.2169086876723354,4969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2333.182489013672
1281,interval_only,supported_native_episode_loop,-14747.368,4.494,0.5623,-5.6186,66.0,0.7480916030534351,340.10040368947364,5.56186060331693,-44.49236641221374,4.270207788008094,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22541.496801757814
1291,interval_only,supported_native_episode_loop,-19361.618,23.74,0.4985,-24.737,66.0,0.7480916030534351,350.9520537266977,9.125661418479943,-41.7557251908397,8.995411555579372,0.23076923076923078,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34888.99672851562
1301,interval_only,supported_native_episode_loop,-11229.55,6.734,0.3267,-7.3873999999999995,66.0,0.7480916030534351,340.58965865661776,5.571749388477842,-44.52671755725191,4.177051526445086,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7074.388342285156
1311,interval_only,supported_native_episode_loop,-18478.363,4.191,0.6401,-5.4712,66.0,0.7480916030534351,324.16235100404,5.364026752095653,-44.49618320610687,4.296943784842856,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4191.040393066406
1321,interval_only,supported_native_episode_loop,-18939.167,4.962,0.6127,-6.1874,66.0,0.7480916030534351,334.07676834865987,11.791675184054045,-44.49618320610687,4.278249705964836,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3261.233258056641
1331,interval_only,supported_native_episode_loop,-3097.676,4.3,0.4007,-5.1014,66.0,0.7480916030534351,340.28889627857063,4.211892464059061,-44.43893129770992,4.456114634578129,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5837.671081542969
1341,interval_only,supported_native_episode_loop,-17043.405,7.171,0.5566,-8.2842,66.0,0.7480916030534351,336.82055523626076,8.02009887977164,-44.51526717557252,4.225259796564532,0.0,4972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6020.203155517578
