timestamp,ask_price_1,ask_size_1,bid_price_1,bid_size_1
34338.647104678,224.2,2.0,223.52,5.0
34338.718822066,224.2,2.0,223.62,100.0
34338.771867834,224.2,2.0,223.52,5.0
34339.18248368,224.2,2.0,223.66,100.0
34339.266893274,224.2,2.0,223.52,5.0
34339.302889099,224.2,2.0,223.53,200.0
34339.306545204,224.2,2.0,223.52,5.0
34339.643435975,224.2,2.0,223.53,200.0
34339.64460833,224.2,2.0,223.52,5.0
34341.81144042,224.25,50.0,223.52,5.0
34345.300997572,224.25,50.0,224.05,100.0
34345.91245982,224.25,50.0,224.05,99.0
34346.151252424,224.25,50.0,224.05,98.0
34346.342334214,224.25,50.0,223.52,5.0
34346.349686489,224.25,50.0,223.52,5.0
34346.440109442,224.25,50.0,223.93,100.0
34346.440420409,224.25,50.0,223.52,5.0
34346.440420409,224.25,50.0,223.9,100.0
34347.565963644,224.2,200.0,223.9,100.0
34347.566107004,224.2,200.0,223.52,5.0
34347.566107004,224.2,200.0,223.79,100.0
34348.42300045,224.19,1.0,223.79,100.0
34348.424633349,224.2,200.0,223.79,100.0
34348.424633349,224.19,2.0,223.79,100.0
34348.591359809,224.19,2.0,223.52,5.0
34348.615040133,224.19,2.0,223.5,94.0
34348.835885633,224.19,2.0,223.82,100.0
34348.836259799,224.19,2.0,223.5,94.0
34349.294726903,224.19,102.0,223.5,94.0
34350.072817915,224.14,2.0,223.5,94.0
34350.072944278,224.13,2.0,223.5,94.0
34351.126507929,224.13,202.0,223.5,94.0
34352.745092553,224.0,200.0,223.5,94.0
34352.745226435,223.99,2.0,223.5,94.0
34352.757715015,223.99,2.0,223.5,94.0
34357.318056809,223.99,2.0,223.83,100.0
34357.318175769,223.99,2.0,223.83,98.0
34357.318428634,223.99,2.0,223.5,94.0
34357.923410664,223.94,100.0,223.5,94.0
34357.923525155,223.93,2.0,223.5,94.0
34357.942362267,223.84,2.0,223.5,94.0
34357.942476412,223.83,2.0,223.5,94.0
34367.395507637,223.84,2.0,223.5,94.0
34367.395507637,223.89,1.0,223.5,94.0
34367.493596883,223.94,300.0,223.5,94.0
34367.521110338,223.86,1.0,223.5,94.0
34367.52287082,223.86,2.0,223.5,94.0
34369.757504506,223.86,102.0,223.5,94.0
34372.184220624,223.86,302.0,223.5,94.0
34376.537934843,223.86,301.0,223.5,94.0
34376.539609224,223.86,300.0,223.5,94.0
34377.54756196,223.86,100.0,223.5,94.0
34377.54767164,223.83,200.0,223.5,94.0
34377.568087689,223.76,1.0,223.5,94.0
34377.569715065,223.76,2.0,223.5,94.0
34378.423656334,223.76,1.0,223.5,94.0
