route_id,grouping_type,direction_id,direction_name,stop_sequence,stop_id
MTA NYCT_S66,direction,0,ST GEORGE FERRY via GRYMES HILL,35,MTA_203850
MTA NYCT_S66,direction,0,ST GEORGE FERRY via GRYMES HILL,36,MTA_200618
MTA NYCT_S66,direction,0,ST GEORGE FERRY via GRYMES HILL,37,MTA_200619
MTA NYCT_S66,direction,0,ST GEORGE FERRY via GRYMES HILL,38,MTA_905207
MTA NYCT_S66,direction,0,ST GEORGE FERRY via GRYMES HILL,39,MTA_905007
MTA NYCT_S66,direction,0,ST GEORGE FERRY via GRYMES HILL,40,MTA_200546
MTA NYCT_S66,direction,0,ST GEORGE FERRY via GRYMES HILL,41,MTA_202692
MTA NYCT_S66,direction,0,ST GEORGE FERRY via GRYMES HILL,42,MTA_202615
MTA NYCT_S66,direction,0,ST GEORGE FERRY via GRYMES HILL,43,MTA_200548
MTA NYCT_S66,direction,0,ST GEORGE FERRY via GRYMES HILL,44,MTA_200549
MTA NYCT_S66,direction,0,ST GEORGE FERRY via GRYMES HILL,45,MTA_200550
MTA NYCT_S66,direction,0,ST GEORGE FERRY via GRYMES HILL,46,MTA_200551
MTA NYCT_S66,direction,0,ST GEORGE FERRY via GRYMES HILL,47,MTA_200552
MTA NYCT_S66,direction,0,ST GEORGE FERRY via GRYMES HILL,48,MTA_200553
MTA NYCT_S66,direction,0,ST GEORGE FERRY via GRYMES HILL,49,MTA_203972
MTA NYCT_S66,direction,0,ST GEORGE FERRY via GRYMES HILL,50,MTA_200284
MTA NYCT_S66,direction,0,ST GEORGE FERRY via GRYMES HILL,51,MTA_905002
MTA NYCT_S66,direction,0,ST GEORGE FERRY via GRYMES HILL,52,MTA_200154
MTA NYCT_S66,direction,0,ST GEORGE FERRY via GRYMES HILL,53,MTA_203650
MTA NYCT_S66,direction,0,ST GEORGE FERRY via GRYMES HILL,54,MTA_805014
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,0,MTA_502256
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,1,MTA_553117
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,2,MTA_505299
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,3,MTA_503074
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,4,MTA_501531
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,5,MTA_501533
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,6,MTA_501535
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,7,MTA_501537
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,8,MTA_501539
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,9,MTA_501541
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,10,MTA_501543
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,11,MTA_501847
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,12,MTA_501605
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,13,MTA_501055
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,14,MTA_505172
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,15,MTA_503566
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,16,MTA_501057
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,17,MTA_501611
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,18,MTA_501058
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,19,MTA_501060
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,20,MTA_501613
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,21,MTA_501857
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,22,MTA_504444
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,23,MTA_501618
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,24,MTA_501619
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,25,MTA_501621
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,26,MTA_804026
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,27,MTA_504053
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,28,MTA_501666
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,29,MTA_501624
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,30,MTA_501626
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,31,MTA_501627
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,32,MTA_501628
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,33,MTA_501630
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,34,MTA_501632
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,35,MTA_502102
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,36,MTA_501635
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,37,MTA_500027
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,38,MTA_500028
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,39,MTA_500030
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,40,MTA_500031
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,41,MTA_500034
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,42,MTA_500304
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,43,MTA_500305
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,44,MTA_500126
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,45,MTA_500309
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,46,MTA_505133
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,47,MTA_500312
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,48,MTA_505153
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,49,MTA_505134
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,50,MTA_505135
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,51,MTA_505136
MTA NYCT_Q27,direction,1,RUSH CAMBRIA HEIGHTS 120 AV,52,MTA_505353
MTA NYCT_Q27,direction,0,RUSH FLUSHING,0,MTA_502839
MTA NYCT_Q27,direction,0,RUSH FLUSHING,1,MTA_505139
MTA NYCT_Q27,direction,0,RUSH FLUSHING,2,MTA_505141
MTA NYCT_Q27,direction,0,RUSH FLUSHING,3,MTA_505154
MTA NYCT_Q27,direction,0,RUSH FLUSHING,4,MTA_500290
MTA NYCT_Q27,direction,0,RUSH FLUSHING,5,MTA_505143
MTA NYCT_Q27,direction,0,RUSH FLUSHING,6,MTA_500293
MTA NYCT_Q27,direction,0,RUSH FLUSHING,7,MTA_505144
MTA NYCT_Q27,direction,0,RUSH FLUSHING,8,MTA_500297
MTA NYCT_Q27,direction,0,RUSH FLUSHING,9,MTA_500048
MTA NYCT_Q27,direction,0,RUSH FLUSHING,10,MTA_500051
MTA NYCT_Q27,direction,0,RUSH FLUSHING,11,MTA_500052
MTA NYCT_Q27,direction,0,RUSH FLUSHING,12,MTA_500054
MTA NYCT_Q27,direction,0,RUSH FLUSHING,13,MTA_500055
MTA NYCT_Q27,direction,0,RUSH FLUSHING,14,MTA_501654
MTA NYCT_Q27,direction,0,RUSH FLUSHING,15,MTA_501657
MTA NYCT_Q27,direction,0,RUSH FLUSHING,16,MTA_501659
MTA NYCT_Q27,direction,0,RUSH FLUSHING,17,MTA_501660
MTA NYCT_Q27,direction,0,RUSH FLUSHING,18,MTA_501662
MTA NYCT_Q27,direction,0,RUSH FLUSHING,19,MTA_501664
MTA NYCT_Q27,direction,0,RUSH FLUSHING,20,MTA_501665
MTA NYCT_Q27,direction,0,RUSH FLUSHING,21,MTA_504053
MTA NYCT_Q27,direction,0,RUSH FLUSHING,22,MTA_501667
MTA NYCT_Q27,direction,0,RUSH FLUSHING,23,MTA_505107
MTA NYCT_Q27,direction,0,RUSH FLUSHING,24,MTA_501668
MTA NYCT_Q27,direction,0,RUSH FLUSHING,25,MTA_501671
MTA NYCT_Q27,direction,0,RUSH FLUSHING,26,MTA_501673
MTA NYCT_Q27,direction,0,RUSH FLUSHING,27,MTA_501675
MTA NYCT_Q27,direction,0,RUSH FLUSHING,28,MTA_505173
MTA NYCT_Q27,direction,0,RUSH FLUSHING,29,MTA_501680
MTA NYCT_Q27,direction,0,RUSH FLUSHING,30,MTA_501682
MTA NYCT_Q27,direction,0,RUSH FLUSHING,31,MTA_501560
MTA NYCT_Q27,direction,0,RUSH FLUSHING,32,MTA_501561
MTA NYCT_Q27,direction,0,RUSH FLUSHING,33,MTA_501563
MTA NYCT_Q27,direction,0,RUSH FLUSHING,34,MTA_501565
MTA NYCT_Q27,direction,0,RUSH FLUSHING,35,MTA_504034
MTA NYCT_Q27,direction,0,RUSH FLUSHING,36,MTA_501569
MTA NYCT_Q27,direction,0,RUSH FLUSHING,37,MTA_501572
MTA NYCT_Q27,direction,0,RUSH FLUSHING,38,MTA_505394
MTA NYCT_Q27,direction,0,RUSH FLUSHING,39,MTA_501575
MTA NYCT_Q27,direction,0,RUSH FLUSHING,40,MTA_500932
MTA NYCT_Q27,direction,0,RUSH FLUSHING,41,MTA_505213
MTA NYCT_Q27,direction,0,RUSH FLUSHING,42,MTA_505227
MTA NYCT_Q29,direction,1,GLENDALE,0,MTA_551093
MTA NYCT_Q29,direction,1,GLENDALE,1,MTA_551095
MTA NYCT_Q29,direction,1,GLENDALE,2,MTA_551091
MTA NYCT_Q29,direction,1,GLENDALE,3,MTA_551087
MTA NYCT_Q29,direction,1,GLENDALE,4,MTA_505122
MTA NYCT_Q29,direction,1,GLENDALE,5,MTA_551099
MTA NYCT_Q29,direction,1,GLENDALE,6,MTA_552994
MTA NYCT_Q29,direction,1,GLENDALE,7,MTA_553195
MTA NYCT_Q29,direction,1,GLENDALE,8,MTA_550471
MTA NYCT_Q29,direction,1,GLENDALE,9,MTA_551105
MTA NYCT_Q29,direction,1,GLENDALE,10,MTA_551106
MTA NYCT_Q29,direction,1,GLENDALE,11,MTA_551075
MTA NYCT_Q29,direction,1,GLENDALE,12,MTA_551108
MTA NYCT_Q29,direction,1,GLENDALE,13,MTA_551072
MTA NYCT_Q29,direction,1,GLENDALE,14,MTA_551070
MTA NYCT_Q29,direction,1,GLENDALE,15,MTA_551110
MTA NYCT_Q29,direction,1,GLENDALE,16,MTA_551066
MTA NYCT_Q29,direction,1,GLENDALE,17,MTA_551111
MTA NYCT_Q29,direction,1,GLENDALE,18,MTA_551113
MTA NYCT_Q29,direction,0,JACKSON HEIGHTS,0,MTA_551063
MTA NYCT_Q29,direction,0,JACKSON HEIGHTS,1,MTA_551064
MTA NYCT_Q29,direction,0,JACKSON HEIGHTS,2,MTA_551065
MTA NYCT_Q29,direction,0,JACKSON HEIGHTS,3,MTA_551067
MTA NYCT_Q29,direction,0,JACKSON HEIGHTS,4,MTA_551069
MTA NYCT_Q29,direction,0,JACKSON HEIGHTS,5,MTA_551071
MTA NYCT_Q29,direction,0,JACKSON HEIGHTS,6,MTA_551073
MTA NYCT_Q29,direction,0,JACKSON HEIGHTS,7,MTA_551074
MTA NYCT_Q29,direction,0,JACKSON HEIGHTS,8,MTA_551076
MTA NYCT_Q29,direction,0,JACKSON HEIGHTS,9,MTA_551078
MTA NYCT_Q29,direction,0,JACKSON HEIGHTS,10,MTA_551079
MTA NYCT_Q29,direction,0,JACKSON HEIGHTS,11,MTA_550467
MTA NYCT_Q29,direction,0,JACKSON HEIGHTS,12,MTA_553333
MTA NYCT_Q29,direction,0,JACKSON HEIGHTS,13,MTA_701052
MTA NYCT_Q29,direction,0,JACKSON HEIGHTS,14,MTA_551081
MTA NYCT_Q29,direction,0,JACKSON HEIGHTS,15,MTA_551083
MTA NYCT_Q29,direction,0,JACKSON HEIGHTS,16,MTA_551086
MTA NYCT_Q29,direction,0,JACKSON HEIGHTS,17,MTA_551090
MTA NYCT_Q29,direction,0,JACKSON HEIGHTS,18,MTA_551092
MTA NYCT_B46+,direction,0,SELECT BUS DEKALB AV via UTICA,0,MTA_307920
MTA NYCT_B46+,direction,0,SELECT BUS DEKALB AV via UTICA,1,MTA_303592
MTA NYCT_B46+,direction,0,SELECT BUS DEKALB AV via UTICA,2,MTA_303595
MTA NYCT_B46+,direction,0,SELECT BUS DEKALB AV via UTICA,3,MTA_801094
MTA NYCT_B46+,direction,0,SELECT BUS DEKALB AV via UTICA,4,MTA_303603
MTA NYCT_B46+,direction,0,SELECT BUS DEKALB AV via UTICA,5,MTA_303608
MTA NYCT_B46+,direction,0,SELECT BUS DEKALB AV via UTICA,6,MTA_303612
MTA NYCT_B46+,direction,0,SELECT BUS DEKALB AV via UTICA,7,MTA_307083
MTA NYCT_B46+,direction,0,SELECT BUS DEKALB AV via UTICA,8,MTA_307668
MTA NYCT_B46+,direction,0,SELECT BUS DEKALB AV via UTICA,9,MTA_307092
MTA NYCT_B46+,direction,0,SELECT BUS DEKALB AV via UTICA,10,MTA_303625
MTA NYCT_B46+,direction,0,SELECT BUS DEKALB AV via UTICA,11,MTA_303627
MTA NYCT_B46+,direction,0,SELECT BUS DEKALB AV via UTICA,12,MTA_303630
MTA NYCT_B46+,direction,1,SELECT BUS KINGS PLAZA via UTICA,0,MTA_303663
MTA NYCT_B46+,direction,1,SELECT BUS KINGS PLAZA via UTICA,1,MTA_303666
MTA NYCT_B46+,direction,1,SELECT BUS KINGS PLAZA via UTICA,2,MTA_307728
MTA NYCT_B46+,direction,1,SELECT BUS KINGS PLAZA via UTICA,3,MTA_303672
MTA NYCT_B46+,direction,1,SELECT BUS KINGS PLAZA via UTICA,4,MTA_307026
MTA NYCT_B46+,direction,1,SELECT BUS KINGS PLAZA via UTICA,5,MTA_306304
MTA NYCT_B46+,direction,1,SELECT BUS KINGS PLAZA via UTICA,6,MTA_303683
MTA NYCT_B46+,direction,1,SELECT BUS KINGS PLAZA via UTICA,7,MTA_303687
MTA NYCT_B46+,direction,1,SELECT BUS KINGS PLAZA via UTICA,8,MTA_303692
MTA NYCT_B46+,direction,1,SELECT BUS KINGS PLAZA via UTICA,9,MTA_303696
MTA NYCT_B46+,direction,1,SELECT BUS KINGS PLAZA via UTICA,10,MTA_303699
MTA NYCT_B46+,direction,1,SELECT BUS KINGS PLAZA via UTICA,11,MTA_303702
MTA NYCT_B46+,direction,1,SELECT BUS KINGS PLAZA via UTICA,12,MTA_901093
MTA NYCT_S61,direction,0,ST GEORGE FERRY,0,MTA_202618
MTA NYCT_S61,direction,0,ST GEORGE FERRY,1,MTA_200457
MTA NYCT_S61,direction,0,ST GEORGE FERRY,2,MTA_202846
MTA NYCT_S61,direction,0,ST GEORGE FERRY,3,MTA_202845
MTA NYCT_S61,direction,0,ST GEORGE FERRY,4,MTA_202844
MTA NYCT_S61,direction,0,ST GEORGE FERRY,5,MTA_202842
MTA NYCT_S61,direction,0,ST GEORGE FERRY,6,MTA_202841
MTA NYCT_S61,direction,0,ST GEORGE FERRY,7,MTA_905167
MTA NYCT_S61,direction,0,ST GEORGE FERRY,8,MTA_202840
MTA NYCT_S61,direction,0,ST GEORGE FERRY,9,MTA_202990
MTA NYCT_S61,direction,0,ST GEORGE FERRY,10,MTA_203133
MTA NYCT_S61,direction,0,ST GEORGE FERRY,11,MTA_203557
MTA NYCT_S61,direction,0,ST GEORGE FERRY,12,MTA_202697
MTA NYCT_S61,direction,0,ST GEORGE FERRY,13,MTA_203359
MTA NYCT_S61,direction,0,ST GEORGE FERRY,14,MTA_202699
MTA NYCT_S61,direction,0,ST GEORGE FERRY,15,MTA_202700
MTA NYCT_S61,direction,0,ST GEORGE FERRY,16,MTA_202937
MTA NYCT_S61,direction,0,ST GEORGE FERRY,17,MTA_202702
MTA NYCT_S61,direction,0,ST GEORGE FERRY,18,MTA_202703
MTA NYCT_S61,direction,0,ST GEORGE FERRY,19,MTA_202704
MTA NYCT_S61,direction,0,ST GEORGE FERRY,20,MTA_202705
MTA NYCT_S61,direction,0,ST GEORGE FERRY,21,MTA_203026
MTA NYCT_S61,direction,0,ST GEORGE FERRY,22,MTA_202707
MTA NYCT_S61,direction,0,ST GEORGE FERRY,23,MTA_202708
MTA NYCT_S61,direction,0,ST GEORGE FERRY,24,MTA_201476
MTA NYCT_S61,direction,0,ST GEORGE FERRY,25,MTA_201477
MTA NYCT_S61,direction,0,ST GEORGE FERRY,26,MTA_203538
MTA NYCT_S61,direction,0,ST GEORGE FERRY,27,MTA_203406
MTA NYCT_S61,direction,0,ST GEORGE FERRY,28,MTA_201480
MTA NYCT_S61,direction,0,ST GEORGE FERRY,29,MTA_200534
MTA NYCT_S61,direction,0,ST GEORGE FERRY,30,MTA_200535
MTA NYCT_S61,direction,0,ST GEORGE FERRY,31,MTA_200536
MTA NYCT_S61,direction,0,ST GEORGE FERRY,32,MTA_200537
MTA NYCT_S61,direction,0,ST GEORGE FERRY,33,MTA_200538
MTA NYCT_S61,direction,0,ST GEORGE FERRY,34,MTA_200539
MTA NYCT_S61,direction,0,ST GEORGE FERRY,35,MTA_200540
MTA NYCT_S61,direction,0,ST GEORGE FERRY,36,MTA_200541
MTA NYCT_S61,direction,0,ST GEORGE FERRY,37,MTA_200542
MTA NYCT_S61,direction,0,ST GEORGE FERRY,38,MTA_200543
MTA NYCT_S61,direction,0,ST GEORGE FERRY,39,MTA_200544
MTA NYCT_S61,direction,0,ST GEORGE FERRY,40,MTA_200545
MTA NYCT_S61,direction,0,ST GEORGE FERRY,41,MTA_200546
MTA NYCT_S61,direction,0,ST GEORGE FERRY,42,MTA_202692
MTA NYCT_S61,direction,0,ST GEORGE FERRY,43,MTA_202615
MTA NYCT_S61,direction,0,ST GEORGE FERRY,44,MTA_200548
MTA NYCT_S61,direction,0,ST GEORGE FERRY,45,MTA_200549
MTA NYCT_S61,direction,0,ST GEORGE FERRY,46,MTA_200550
MTA NYCT_S61,direction,0,ST GEORGE FERRY,47,MTA_200551
MTA NYCT_S61,direction,0,ST GEORGE FERRY,48,MTA_200552
MTA NYCT_S61,direction,0,ST GEORGE FERRY,49,MTA_200553
MTA NYCT_S61,direction,0,ST GEORGE FERRY,50,MTA_203972
MTA NYCT_S61,direction,0,ST GEORGE FERRY,51,MTA_200284
MTA NYCT_S61,direction,0,ST GEORGE FERRY,52,MTA_905002
MTA NYCT_S61,direction,0,ST GEORGE FERRY,53,MTA_200154
MTA NYCT_S61,direction,0,ST GEORGE FERRY,54,MTA_203650
MTA NYCT_S61,direction,0,ST GEORGE FERRY,55,MTA_805014
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,0,MTA_203006
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,1,MTA_200176
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,2,MTA_200177
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,3,MTA_905003
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,4,MTA_200293
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,5,MTA_203922
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,6,MTA_200570
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,7,MTA_203709
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,8,MTA_200572
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,9,MTA_200573
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,10,MTA_200574
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,11,MTA_200575
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,12,MTA_200576
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,13,MTA_203092
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,14,MTA_202661
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,15,MTA_200579
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,16,MTA_200580
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,17,MTA_202604
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,18,MTA_202660
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,19,MTA_200582
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,20,MTA_200583
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,21,MTA_200584
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,22,MTA_200585
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,23,MTA_200586
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,24,MTA_203050
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,25,MTA_203710
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,26,MTA_201422
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,27,MTA_202548
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,28,MTA_201356
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,29,MTA_201357
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,30,MTA_201686
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,31,MTA_201358
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,32,MTA_201359
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,33,MTA_201360
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,34,MTA_202709
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,35,MTA_202710
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,36,MTA_202711
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,37,MTA_202712
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,38,MTA_203074
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,39,MTA_202715
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,40,MTA_203689
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,41,MTA_202716
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,42,MTA_202717
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,43,MTA_202718
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,44,MTA_202719
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,45,MTA_202720
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,46,MTA_202721
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,47,MTA_202991
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,48,MTA_202931
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,49,MTA_203478
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,50,MTA_202849
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,51,MTA_202850
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,52,MTA_203197
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,53,MTA_200456
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,54,MTA_203831
MTA NYCT_S61,direction,1,STATEN ISLAND MALL YUKON AV,55,MTA_905162
MTA NYCT_SIM15,direction,0,DOWNTOWN LOOP via CHURCH ST via WATER ST,0,MTA_200386
MTA NYCT_SIM15,direction,0,DOWNTOWN LOOP via CHURCH ST via WATER ST,1,MTA_202099
MTA NYCT_SIM15,direction,0,DOWNTOWN LOOP via CHURCH ST via WATER ST,2,MTA_200496
MTA NYCT_SIM15,direction,0,DOWNTOWN LOOP via CHURCH ST via WATER ST,3,MTA_202724
MTA NYCT_SIM15,direction,0,DOWNTOWN LOOP via CHURCH ST via WATER ST,4,MTA_203113
MTA NYCT_SIM15,direction,0,DOWNTOWN LOOP via CHURCH ST via WATER ST,5,MTA_202651
MTA NYCT_SIM15,direction,0,DOWNTOWN LOOP via CHURCH ST via WATER ST,6,MTA_203644
MTA NYCT_SIM15,direction,0,DOWNTOWN LOOP via CHURCH ST via WATER ST,7,MTA_203492
MTA NYCT_SIM15,direction,0,DOWNTOWN LOOP via CHURCH ST via WATER ST,8,MTA_203496
MTA NYCT_SIM15,direction,0,DOWNTOWN LOOP via CHURCH ST via WATER ST,9,MTA_201758
MTA NYCT_SIM15,direction,0,DOWNTOWN LOOP via CHURCH ST via WATER ST,10,MTA_201451
MTA NYCT_SIM15,direction,0,DOWNTOWN LOOP via CHURCH ST via WATER ST,11,MTA_201453
MTA NYCT_SIM15,direction,0,DOWNTOWN LOOP via CHURCH ST via WATER ST,12,MTA_201459
MTA NYCT_SIM15,direction,0,DOWNTOWN LOOP via CHURCH ST via WATER ST,13,MTA_202124
MTA NYCT_SIM15,direction,0,DOWNTOWN LOOP via CHURCH ST via WATER ST,14,MTA_201595
MTA NYCT_SIM15,direction,0,DOWNTOWN LOOP via CHURCH ST via WATER ST,15,MTA_201598
MTA NYCT_SIM15,direction,0,DOWNTOWN LOOP via CHURCH ST via WATER ST,16,MTA_201600
MTA NYCT_SIM15,direction,0,DOWNTOWN LOOP via CHURCH ST via WATER ST,17,MTA_203057
MTA NYCT_SIM15,direction,0,DOWNTOWN LOOP via CHURCH ST via WATER ST,18,MTA_201606
MTA NYCT_SIM15,direction,0,DOWNTOWN LOOP via CHURCH ST via WATER ST,19,MTA_201608
MTA NYCT_SIM15,direction,0,DOWNTOWN LOOP via CHURCH ST via WATER ST,20,MTA_203724
MTA NYCT_SIM15,direction,0,DOWNTOWN LOOP via CHURCH ST via WATER ST,21,MTA_203343
MTA NYCT_SIM15,direction,0,DOWNTOWN LOOP via CHURCH ST via WATER ST,22,MTA_203344
MTA NYCT_SIM15,direction,0,DOWNTOWN LOOP via CHURCH ST via WATER ST,23,MTA_905194
MTA NYCT_SIM15,direction,0,DOWNTOWN LOOP via CHURCH ST via WATER ST,24,MTA_903095
MTA NYCT_SIM15,direction,0,DOWNTOWN LOOP via CHURCH ST via WATER ST,25,MTA_450402
MTA NYCT_SIM15,direction,0,DOWNTOWN LOOP via CHURCH ST via WATER ST,26,MTA_404201
MTA NYCT_SIM15,direction,0,DOWNTOWN LOOP via CHURCH ST via WATER ST,27,MTA_903098
MTA NYCT_SIM15,direction,0,DOWNTOWN LOOP via CHURCH ST via WATER ST,28,MTA_401797
MTA NYCT_SIM15,direction,0,DOWNTOWN LOOP via CHURCH ST via WATER ST,29,MTA_403590
MTA NYCT_SIM15,direction,0,DOWNTOWN LOOP via CHURCH ST via WATER ST,30,MTA_401800
