stop_id,code,name,lat,lon,direction,wheelchair_boarding
MTA_552100,552100,31 ST/37 AV,40.755214,-73.931019,SW,UNKNOWN
MTA_552101,552101,31 ST/36 AV,40.756425,-73.929739,NE,UNKNOWN
MTA_700960,700960,36 AV/11 ST,40.761143,-73.939843,W,UNKNOWN
MTA_982475,982475,JACKSON AV/QUEENS PLAZA SOUTH,40.748475,-73.938836,W,UNKNOWN
MTA_505505,505505,34 AV/9 ST,40.765016,-73.939161,E,UNKNOWN
MTA_552163,552163,11 ST/34 AV,40.764853,-73.937569,NE,UNKNOWN
MTA_552165,552165,BROADWAY/11 ST,40.767419,-73.935788,SE,UNKNOWN
MTA_552166,552166,BROADWAY/14 ST,40.766193,-73.933631,SE,UNKNOWN
MTA_552167,552167,BROADWAY/14 ST,40.76649,-73.933739,NW,UNKNOWN
MTA_552169,552169,BROADWAY/21 ST,40.765089,-73.931595,SE,UNKNOWN
MTA_552170,552170,BROADWAY/21 ST,40.765404,-73.931825,NW,UNKNOWN
MTA_552173,552173,BROADWAY/CRESCENT ST,40.763455,-73.928693,SE,UNKNOWN
MTA_552174,552174,BROADWAY/CRESCENT ST,40.763584,-73.928522,NW,UNKNOWN
MTA_552177,552177,BROADWAY/31 ST,40.761829,-73.925206,SE,UNKNOWN
MTA_552178,552178,BROADWAY/31 ST,40.762191,-73.925547,NW,UNKNOWN
MTA_552181,552181,BROADWAY/35 ST,40.760362,-73.922049,SE,UNKNOWN
MTA_552182,552182,BROADWAY/35 ST,40.760668,-73.922292,NW,UNKNOWN
MTA_552185,552185,BROADWAY/STEINWAY ST,40.75881,-73.918728,SE,UNKNOWN
MTA_552186,552186,BROADWAY/STEINWAY ST,40.759213,-73.919292,NW,UNKNOWN
MTA_552189,552189,BROADWAY/44 ST,40.757352,-73.915674,SE,UNKNOWN
MTA_552190,552190,BROADWAY/44 ST,40.757658,-73.91588,NW,UNKNOWN
MTA_552195,552195,48 ST/NORTHERN BLVD,40.753521,-73.914617,N,UNKNOWN
MTA_552198,552198,48 ST/39 AV,40.749339,-73.915708,S,UNKNOWN
MTA_552199,552199,48 ST/39 AV,40.74933,-73.915464,N,UNKNOWN
MTA_552200,552200,48 ST/SKILLMAN AV,40.746205,-73.916334,S,UNKNOWN
MTA_552201,552201,48 ST/SKILLMAN AV,40.746548,-73.916052,N,UNKNOWN
MTA_552205,552205,47 ST/QUEENS BLVD,40.743387,-73.917641,N,UNKNOWN
MTA_552968,552968,48 ST/NORTHERN BLVD,40.752399,-73.915106,S,UNKNOWN
MTA_553315,553315,BROADWAY/48 ST,40.756,-73.912745,SE,UNKNOWN
MTA_553316,553316,49 ST/NORTHERN BLVD,40.75371,-73.913455,SW,UNKNOWN
MTA_553318,553318,BROADWAY/48 ST,40.756169,-73.912783,NW,UNKNOWN
MTA_982176,982176,48 ST/QUEENS BLVD,40.743457,-73.916896,S,UNKNOWN
MTA_350000,350000,PITKIN AV /EUCLID AV,40.675497,-73.871784,W,UNKNOWN
MTA_350175,350175,PITKIN AV/GRANT AV,40.676393,-73.865622,W,UNKNOWN
MTA_350176,350176,PITKIN AV /AUTUMN AV,40.675993,-73.868463,W,UNKNOWN
MTA_350232,350232,PITKIN AV /AUTUMN AV,40.675944,-73.868059,E,UNKNOWN
MTA_350233,350233,PITKIN AV /ELDERT LN,40.676414,-73.864666,E,UNKNOWN
MTA_505401,505401,88 AV/153 ST,40.706363,-73.803462,E,UNKNOWN
MTA_550139,550139,SUTTER AV/93 ST,40.67683,-73.844443,W,UNKNOWN
MTA_550141,550141,SUTTER AV/88 ST,40.676172,-73.849078,W,UNKNOWN
MTA_550143,550143,PITKIN AV/84 ST,40.675415,-73.852697,W,UNKNOWN
MTA_550145,550145,PITKIN AV/79 ST,40.676743,-73.85812,W,UNKNOWN
MTA_550146,550146,PITKIN AV/76 ST,40.676753,-73.86101,W,UNKNOWN
MTA_550229,550229,LIBERTY AV /VAN WYCK EXPWY,40.691734,-73.81117,E,UNKNOWN
MTA_550232,550232,LIBERTY AV /LIVERPOOL ST,40.69481,-73.805955,NE,UNKNOWN
MTA_550247,550247,PITKIN AV/77 ST,40.676708,-73.859582,E,UNKNOWN
MTA_550250,550250,PITKIN AV/83 ST,40.675495,-73.853635,E,UNKNOWN
MTA_550251,550251,SUTTER AV/85 ST,40.675701,-73.851365,E,UNKNOWN
MTA_550253,550253,SUTTER AV/89 ST,40.676238,-73.84765,E,UNKNOWN
MTA_550255,550255,SUTTER AV/CROSS BAY BLVD,40.676749,-73.84396,E,UNKNOWN
MTA_552355,552355,GUY R BREWER BLVD/LIBERTY AV,40.700927,-73.794296,NW,UNKNOWN
MTA_552357,552357,GUY R BREWER BLVD/ARCHER AV,40.703193,-73.795858,NW,UNKNOWN
MTA_552358,552358,GUY R BREWER BLVD/ARCHER AV,40.703099,-73.796108,SE,UNKNOWN
MTA_552364,552364,PARSONS BLVD/89 AV,40.705909,-73.801833,SE,UNKNOWN
MTA_552377,552377,LIBERTY AV /102 ST,40.681321,-73.83882,E,UNKNOWN
MTA_552379,552379,LIBERTY AV /106 ST,40.682904,-73.835064,NE,UNKNOWN
MTA_552382,552382,LIBERTY AV /111 ST,40.684771,-73.83084,E,UNKNOWN
MTA_552383,552383,LIBERTY AV /111 ST,40.684736,-73.831369,W,UNKNOWN
MTA_552391,552391,LIBERTY AV/123 ST,40.687553,-73.82054,E,UNKNOWN
MTA_552393,552393,LIBERTY AV /128 ST,40.688839,-73.81722,E,UNKNOWN
MTA_552395,552395,LIBERTY AV /132 ST,40.690423,-73.814132,NE,UNKNOWN
MTA_552398,552398,LIBERTY AV /134 ST,40.69157,-73.812541,W,UNKNOWN
MTA_552401,552401,TUSKEGEE AIRMEN WAY/SUTPHIN BLVD,40.694362,-73.802177,NE,UNKNOWN
MTA_552402,552402,TUSKEGEE AIRMEN WAY/SUTPHIN BLVD,40.694765,-73.802036,SW,UNKNOWN
MTA_552404,552404,TUSKEGEE AIRMEN WAY/154 ST,40.696468,-73.799913,SW,UNKNOWN
MTA_552405,552405,TUSKEGEE AIRMEN WAY/155 ST,40.69694,-73.798945,NE,UNKNOWN
MTA_552408,552408,TUSKEGEE AIRMEN WAY /160 ST,40.699056,-73.795388,E,UNKNOWN
MTA_552410,552410,TUSKEGEE AIRMEN WAY/GUY R BREWER BLVD,40.699669,-73.794047,SW,UNKNOWN
MTA_552411,552411,TUSKEGEE AIRMEN WAY/160 ST,40.698868,-73.796386,SW,UNKNOWN
MTA_552414,552414,WALTHAM ST /LIBERTY AV,40.69541,-73.80507,NW,UNKNOWN
MTA_552415,552415,LIBERTY AV /127 ST,40.688781,-73.817967,W,UNKNOWN
MTA_552417,552417,LIBERTY AV /124 ST,40.687825,-73.820446,W,UNKNOWN
MTA_552419,552419,LIBERTY AV /115 ST,40.685798,-73.827987,W,UNKNOWN
MTA_552421,552421,LIBERTY AV /107 ST,40.683402,-73.834611,SW,UNKNOWN
MTA_552423,552423,LIBERTY AV /103 ST,40.681688,-73.838041,W,UNKNOWN
MTA_553036,553036,JAMAICA AV /160 ST,40.703657,-73.799181,NE,UNKNOWN
MTA_553152,553152,LIBERTY AV/130 ST,40.689704,-73.815544,SW,UNKNOWN
MTA_553299,553299,LIBERTY AV/LEFFERTS BLVD,40.686157,-73.824263,E,UNKNOWN
MTA_553385,553385,LIBERTY AV/118 ST,40.686137,-73.824921,W,UNKNOWN
MTA_700894,700894,LIBERTY AV/98 ST,40.680916,-73.841774,W,UNKNOWN
MTA_701051,701051,LIBERTY AV/115 ST,40.685704,-73.827835,E,UNKNOWN
MTA_982155,982155,PITKIN AV /EUCLID AV,40.675513,-73.871665,W,UNKNOWN
MTA_500249,500249,HILLSIDE AV/PARSONS BLVD,40.707502,-73.803323,E,UNKNOWN
MTA_551777,551777,GUY R BREWER BLVD/FARMERS BLVD,40.664183,-73.768768,SE,UNKNOWN
MTA_552259,552259,PENINSULA BLVD/ROCKAWAY TPKE,40.628457,-73.736962,E,UNKNOWN
MTA_552260,552260,PENINSULA BLVD/ROCKAWAY TPKE,40.628546,-73.737183,W,UNKNOWN
MTA_552261,552261,PENINSULA BLVD/ARLINGTON RD,40.63005,-73.732023,E,UNKNOWN
MTA_552262,552262,PENINSULA BLVD/ARLINGTON PL,40.629837,-73.733175,W,UNKNOWN
MTA_552265,552265,PENINSULA BLVD/CHURCH AV,40.632211,-73.725242,E,UNKNOWN
MTA_552266,552266,PENINSULA BLVD/CHURCH AV,40.632205,-73.725729,W,UNKNOWN
MTA_552267,552267,PENINSULA BLVD/HOWARD AV,40.633949,-73.722502,NE,UNKNOWN
MTA_552268,552268,PENINSULA BLVD/HOWARD AV,40.633797,-73.722896,SW,UNKNOWN
MTA_552269,552269,PENINSULA BLVD/LONGACRE AV,40.635985,-73.719856,NE,UNKNOWN
MTA_552270,552270,PENINSULA BLVD/LONGACRE AV,40.635992,-73.720104,SW,UNKNOWN
MTA_552271,552271,PENINSULA BLVD/WOODMERE BLVD,40.637902,-73.71742,NE,UNKNOWN
MTA_552272,552272,PENINSULA BLVD/WOODMERE BLVD,40.637842,-73.71787,SW,UNKNOWN
MTA_552273,552273,PENINSULA BLVD/LAFAYETTE DR,40.641283,-73.710596,E,UNKNOWN
MTA_552274,552274,PENINSULA BLVD/LAFAYETTE DR,40.64139,-73.710961,W,UNKNOWN
MTA_552275,552275,MILL RD /PENINSULA BLVD,40.643992,-73.704327,NW,UNKNOWN
MTA_552276,552276,MILL RD /PENINSULA BLVD,40.643845,-73.704435,SE,UNKNOWN
MTA_552277,552277,BROOKFIELD RD /FRASER PL,40.650226,-73.709669,W,UNKNOWN
MTA_552278,552278,ROSEDALE RD /HUNGRY HARBOR RD,40.651214,-73.713013,NW,UNKNOWN
MTA_552279,552279,ROSEDALE RD /HUNGRY HARBOR RD,40.6509,-73.712766,SE,UNKNOWN
MTA_552280,552280,ROSEDALE RD /LONGVIEW AV,40.651848,-73.717996,W,UNKNOWN
MTA_552281,552281,ROSEDALE RD /LONGVIEW AV,40.651713,-73.718045,E,UNKNOWN
MTA_552282,552282,ROSEDALE RD /PARK LN,40.652629,-73.722478,NW,UNKNOWN
MTA_552283,552283,ROSEDALE RD /PARK LN,40.652533,-73.722634,E,UNKNOWN
MTA_552285,552285,FRANCIS LEWIS BLVD/148 AV,40.655047,-73.72657,SE,UNKNOWN
MTA_552287,552287,147 AV/FRANCIS LEWIS BLVD,40.65751,-73.728658,W,UNKNOWN
MTA_552288,552288,147 AV/FRANCIS LEWIS BLVD,40.65737,-73.728453,E,UNKNOWN
MTA_552291,552291,147 AV /256 ST,40.657622,-73.733104,W,UNKNOWN
MTA_552292,552292,147 AV /256 ST,40.657481,-73.732754,E,UNKNOWN
MTA_552293,552293,147 AV /253 ST,40.657585,-73.735869,W,UNKNOWN
MTA_552294,552294,147 AV /253 ST,40.657292,-73.736386,E,UNKNOWN
MTA_552295,552295,147 AV /249 ST,40.657423,-73.738919,W,UNKNOWN
MTA_552296,552296,147 AV /249 ST,40.657273,-73.738487,E,UNKNOWN
MTA_552297,552297,147 AV /HUXLEY ST,40.657435,-73.741759,W,UNKNOWN
MTA_552298,552298,147 AV /HUXLEY ST,40.657314,-73.741561,E,UNKNOWN
MTA_552300,552300,147 AV /BROOKVILLE BLVD,40.657503,-73.744956,W,UNKNOWN
MTA_552301,552301,147 AV /BROOKVILLE BLVD,40.657364,-73.744813,E,UNKNOWN
MTA_552303,552303,147 AV /230 PL,40.657979,-73.751166,W,UNKNOWN
MTA_552306,552306,147 AV /225 ST,40.658978,-73.756477,W,UNKNOWN
MTA_552307,552307,147 AV /225 ST,40.65883,-73.756429,E,UNKNOWN
MTA_552308,552308,147 AV /222 ST,40.659413,-73.759512,W,UNKNOWN
MTA_552315,552315,GUY R BREWER BLVD/FARMERS BLVD,40.66397,-73.768465,N,UNKNOWN
MTA_552323,552323,GUY R BREWER BLVD/137 AV,40.671623,-73.774489,SE,UNKNOWN
MTA_552330,552330,GUY R BREWER BLVD/BAISLEY BLVD,40.678566,-73.77953,NW,UNKNOWN
MTA_552331,552331,GUY R BREWER BLVD/BAISLEY BLVD,40.678201,-73.779494,S,UNKNOWN
MTA_552342,552342,GUY R BREWER BLVD/SAYRES AV,40.689516,-73.785983,NW,UNKNOWN
MTA_552347,552347,GUY R BREWER BLVD/109 AV,40.695166,-73.790091,NW,UNKNOWN
MTA_552348,552348,GUY R BREWER BLVD/109 AV,40.694833,-73.790073,SE,UNKNOWN
MTA_552363,552363,PARSONS BLVD /88 AV,40.706813,-73.802355,SE,UNKNOWN
MTA_552367,552367,GUY R BREWER BLVD/LINDEN BLVD,40.688753,-73.785751,SE,UNKNOWN
MTA_552370,552370,147 AV /SPRINGFIELD LN,40.659289,-73.759565,E,UNKNOWN
MTA_552371,552371,147 AV /230 ST,40.657919,-73.751833,E,UNKNOWN
MTA_552376,552376,BROOKFIELD RD /HOLIDAY CT,40.64997,-73.708766,E,UNKNOWN
MTA_982380,982380,147 AV/184 ST,40.659724,-73.763957,E,UNKNOWN
MTA_552365,552365,PARSONS BLVD/88 AV,40.706429,-73.802242,SE,UNKNOWN
MTA_552426,552426,SEAGIRT BLVD/BEACH 19 ST,40.594979,-73.75329,E,UNKNOWN
MTA_552427,552427,SEAGIRT BLVD/BEACH 17 ST,40.59498,-73.751338,E,UNKNOWN
MTA_552429,552429,SEAGIRT AV/BEACH 9 ST,40.59602,-73.744171,E,UNKNOWN
MTA_552431,552431,BEACH 9 ST /JARVIS CT,40.598078,-73.744491,N,UNKNOWN
MTA_552434,552434,SEAGIRT BLVD/BEACH 17 ST,40.595319,-73.751469,W,UNKNOWN
MTA_552435,552435,SEAGIRT BLVD/BEACH 14 ST,40.595446,-73.748441,W,UNKNOWN
MTA_552436,552436,BEACH 9 ST /SEAGIRT BLVD,40.596748,-73.74434,S,UNKNOWN
MTA_552437,552437,BEACH 9 ST /CAFFERY AV,40.601823,-73.745471,S,UNKNOWN
MTA_552439,552439,BEACH 9 ST /CORNAGA AV,40.603245,-73.745835,S,UNKNOWN
MTA_552440,552440,CORNAGA AV /ROSE ST,40.603393,-73.746378,W,UNKNOWN
MTA_552442,552442,CORNAGA AV /MOTT AV,40.60269,-73.749702,W,UNKNOWN
MTA_552443,552443,CORNAGA AV /MOTT AV,40.602666,-73.749209,E,UNKNOWN
MTA_552445,552445,MOTT AV /CENTRAL AV,40.60427,-73.752724,NW,UNKNOWN
MTA_552448,552448,BEACH CHANNEL DR /NAMEOKE ST,40.608053,-73.754054,N,UNKNOWN
MTA_552449,552449,BEACH CHANNEL DR /HASSOCK ST,40.609692,-73.753579,N,UNKNOWN
MTA_552450,552450,BEACH CHANNEL DR /HORTON AV,40.609636,-73.75378,S,UNKNOWN
MTA_552453,552453,SHERIDAN BLVD/BAYVIEW AV,40.614334,-73.752601,N,UNKNOWN
MTA_552456,552456,BAYVIEW AV /DOUGHTY BLVD,40.613919,-73.746119,E,UNKNOWN
MTA_552457,552457,BAYVIEW AV /DOUGHTY BLVD,40.614053,-73.746301,W,UNKNOWN
MTA_552463,552463,MOTT AV /LAWRENCE AV,40.618313,-73.7371,E,UNKNOWN
MTA_552464,552464,MOTT AV /LAWRENCE AV,40.618445,-73.737178,W,UNKNOWN
MTA_552466,552466,MOTT AV /ROCKAWAY TPKE,40.61947,-73.732359,E,UNKNOWN
MTA_552467,552467,MOTT AV /ROCKAWAY TPKE,40.619561,-73.732591,W,UNKNOWN
MTA_552470,552470,ROCKAWAY TPKE /W BROADWAY,40.6238,-73.734838,NW,UNKNOWN
MTA_552472,552472,ROCKAWAY TPKE/PENINSULA BLVD,40.628405,-73.73711,N,UNKNOWN
MTA_552473,552473,ROCKAWAY TPKE/PENINSULA BLVD,40.628244,-73.737261,S,UNKNOWN
MTA_552474,552474,ROCKAWAY TPKE/REYEM DR,40.632146,-73.738579,NW,UNKNOWN
MTA_552475,552475,ROCKAWAY TPKE/5 TOWNS SHOPPING CENTER,40.637483,-73.740657,NW,UNKNOWN
MTA_552481,552481,ROCKAWAY BLVD/BROOKVILLE BLVD,40.639732,-73.742669,SE,UNKNOWN
MTA_552482,552482,ROCKAWAY BLVD/MEYER AV,40.635897,-73.740393,S,UNKNOWN
MTA_552483,552483,ROCKAWAY TPKE/COSTCO,40.632068,-73.738916,S,UNKNOWN
MTA_552485,552485,ROCKAWAY TPKE /BURNSIDE AV,40.624029,-73.735201,SE,UNKNOWN
MTA_552496,552496,SHERIDAN BLVD/BAYVIEW AV,40.614363,-73.752793,S,UNKNOWN
MTA_552500,552500,MOTT AV /BEACH 20 ST,40.60406,-73.752675,SE,UNKNOWN
MTA_552501,552501,BEACH 9 ST /MEEHAM AV,40.598012,-73.744666,S,UNKNOWN
MTA_552502,552502,SEAGIRT BLVD/BEACH 20 ST,40.595383,-73.754744,W,UNKNOWN
MTA_553233,553233,GUY R BREWER BLVD/147 AV,40.660206,-73.767839,N,UNKNOWN
MTA_553234,553234,GUY R BREWER BLVD/147 AV,40.660252,-73.768027,S,UNKNOWN
MTA_553272,553272,BEACH CHANNEL DR/NAMEOKE ST,40.608269,-73.754172,S,UNKNOWN
MTA_553449,553449,MOTT AV/BEACH 22 ST,40.604781,-73.754069,SE,UNKNOWN
MTA_553451,553451,ROCKAWAY BLVD/BROOKVILLE BLVD,40.639887,-73.742392,NW,UNKNOWN
MTA_700883,700883,BEACH 9 ST/HICKSVILLE RD,40.600165,-73.744947,N,UNKNOWN
MTA_982492,982492,HILLSIDE AV/153 ST,40.707249,-73.803976,E,UNKNOWN
MTA_552430,552430,BEACH 9 ST /SEAGIRT BLVD,40.596771,-73.744152,N,UNKNOWN
MTA_552704,552704,CENTRAL AV/VIRGINIA ST,40.609597,-73.745651,NE,UNKNOWN
MTA_552705,552705,CENTRAL AV/VIRGINIA ST,40.609773,-73.745536,SW,UNKNOWN
MTA_552316,552316,GUY R BREWER BLVD/MEADOW RD,40.666407,-73.770211,NW,UNKNOWN
MTA_552318,552318,GUY R BREWER BLVD/144 AV,40.669369,-73.772492,NW,UNKNOWN
MTA_552319,552319,GUY R BREWER BLVD/144 AV,40.668729,-73.772236,SE,UNKNOWN
MTA_552326,552326,GUY R BREWER BLVD/132 AV,40.674639,-73.776418,NW,UNKNOWN
MTA_552327,552327,GUY R BREWER BLVD/132 AV,40.674399,-73.776615,SE,UNKNOWN
MTA_552329,552329,GUY R BREWER BLVD/130 AV,40.67644,-73.778158,SE,UNKNOWN
MTA_552332,552332,GUY R BREWER BLVD/120 AV,40.681129,-73.781048,NW,UNKNOWN
MTA_552333,552333,GUY R BREWER BLVD/120 AV,40.680391,-73.780835,SE,UNKNOWN
MTA_552338,552338,GUY R BREWER BLVD/116 AV,40.686835,-73.784402,NW,UNKNOWN
MTA_552339,552339,GUY R BREWER BLVD/116 AV,40.686256,-73.784284,SE,UNKNOWN
MTA_552343,552343,GUY R BREWER BLVD/MATHIAS AV,40.691007,-73.787054,NW,UNKNOWN
MTA_552345,552345,GUY R BREWER BLVD/BRINKERHOFF AV,40.693588,-73.788932,NW,UNKNOWN
MTA_552346,552346,GUY R BREWER BLVD/BRINKERHOFF AV,40.693265,-73.788925,SE,UNKNOWN
MTA_552351,552351,GUY R BREWER BLVD/107 AV,40.69834,-73.792423,NW,UNKNOWN
MTA_552352,552352,GUY R BREWER BLVD/107 AV,40.698007,-73.792411,SE,UNKNOWN
MTA_552354,552354,GUY R BREWER BLVD/TUSKEGEE AIRMEN WAY,40.699599,-73.79359,SE,UNKNOWN
MTA_552359,552359,ARCHER AV/160 ST,40.702626,-73.79876,E,UNKNOWN
MTA_552366,552366,GUY R BREWER BLVD/CLAUDE AV,40.691282,-73.787476,SE,UNKNOWN
MTA_552368,552368,GUY R BREWER BLVD/FARMERS BLVD,40.66411,-73.768713,SE,UNKNOWN
MTA_501930,501930,JAMAICA AV/213 ST,40.716033,-73.744908,E,UNKNOWN
MTA_501932,501932,JAMAICA AV/215 ST,40.71696,-73.74081,E,UNKNOWN
MTA_501957,501957,JAMAICA AV/SPRINGFIELD BLVD,40.718716,-73.735168,W,UNKNOWN
MTA_501960,501960,JAMAICA AV/215 ST,40.717169,-73.741118,W,UNKNOWN
MTA_503058,503058,JAMAICA AV/SPRINGFIELD BLVD,40.718192,-73.735775,E,UNKNOWN
MTA_503185,503185,JAMAICA AV/168 PL,40.70682,-73.791474,W,UNKNOWN
MTA_503283,503283,JAMAICA AV /168 ST,40.706358,-73.79217,E,UNKNOWN
MTA_504493,504493,257 ST/JERICHO TPKE,40.728284,-73.707704,N,UNKNOWN
MTA_504505,504505,JERICHO TPKE/TULIP AV,40.727413,-73.709153,E,UNKNOWN
MTA_552212,552212,JAMAICA AV /178 ST,40.707821,-73.783573,E,UNKNOWN
MTA_552216,552216,JAMAICA AV /183 ST,40.708865,-73.776762,E,UNKNOWN
MTA_552217,552217,JAMAICA AV/183 ST,40.709059,-73.777725,W,UNKNOWN
MTA_552224,552224,JAMAICA AV /188 ST,40.710806,-73.770504,NE,UNKNOWN
MTA_552225,552225,JAMAICA AV/188 ST,40.710825,-73.770959,SW,UNKNOWN
MTA_552228,552228,JAMAICA AV /193 ST,40.713065,-73.767034,E,UNKNOWN
MTA_552229,552229,JAMAICA AV/193 ST,40.71327,-73.767349,W,UNKNOWN
MTA_552237,552237,JAMAICA AV /FRANCIS LEWIS BLVD,40.713847,-73.753655,E,UNKNOWN
MTA_552238,552238,JAMAICA AV/FRANCIS LEWIS BLVD,40.71392,-73.75448,W,UNKNOWN
MTA_552243,552243,JAMAICA AV/HOLLIS COURT BLVD,40.715199,-73.748618,E,UNKNOWN
MTA_552244,552244,JAMAICA AV/HOLLIS COURT BLVD,40.715437,-73.748773,W,UNKNOWN
MTA_552255,552255,JAMAICA AV/179 ST,40.708184,-73.782611,W,UNKNOWN
MTA_552257,552257,JAMAICA AV/173 ST,40.708007,-73.787,W,UNKNOWN
MTA_553010,553010,JAMAICA AV/172 ST,40.707596,-73.787658,E,UNKNOWN
MTA_553038,553038,JAMAICA AV/198 ST,40.713617,-73.76084,W,UNKNOWN
MTA_553310,553310,JAMAICA AV /CARPENTER AV,40.713346,-73.760546,E,UNKNOWN
MTA_400742,400742,6 AV/W 55 ST,40.762965,-73.97808,NE,UNKNOWN
MTA_450012,450012,6 AV/W 37 ST,40.751612,-73.986325,NE,UNKNOWN
MTA_450015,450015,6 AV/W 42 ST,40.754737,-73.984088,NE,UNKNOWN
MTA_450019,450019,6 AV/W 45 ST,40.756684,-73.982655,NE,UNKNOWN
MTA_450021,450021,6 AV/W 49 ST,40.759191,-73.98082,NE,UNKNOWN
MTA_450224,450224,E 57 ST/MADISON AV,40.762287,-73.972516,SE,UNKNOWN
MTA_502316,502316,UNION TURNPIKE/CHEVY CHASE ST,40.728402,-73.783287,E,UNKNOWN
MTA_505363,505363,UNION TPKE/187 ST,40.729079,-73.782026,W,UNKNOWN
MTA_552520,552520,UNION TPKE/UTOPIA PKWY,40.725883,-73.792082,W,UNKNOWN
MTA_553311,553311,188 ST/HORACE HARDING EXPWY,40.740107,-73.786474,SE,UNKNOWN
MTA_553419,553419,UNION TPKE/MAIN ST,40.717586,-73.818326,W,UNKNOWN
MTA_501267,501267,CROSS ISLAND PKWY/201 ST,40.786348,-73.793316,NE,UNKNOWN
MTA_501284,501284,CROSS ISLAND PKWY/UTOPIA PKWY,40.786177,-73.794191,W,UNKNOWN
MTA_503148,503148,211 ST/18 AV,40.782031,-73.78155,N,UNKNOWN
MTA_503149,503149,211 ST/23 AV,40.780036,-73.780576,NW,UNKNOWN
MTA_552548,552548,160 ST/CROSS ISLAND PKWY,40.786683,-73.802335,N,UNKNOWN
MTA_552549,552549,166 ST/9 AV,40.792861,-73.79776,SW,UNKNOWN
MTA_552553,552553,18 AV/212 ST,40.783026,-73.779752,NE,UNKNOWN
MTA_552664,552664,212 ST/15 AV,40.785585,-73.781514,N,UNKNOWN
MTA_552665,552665,212 ST/15 AV,40.785408,-73.781506,N,UNKNOWN
MTA_552709,552709,CROSS ISLAND PKWY/160 ST,40.786587,-73.802635,W,UNKNOWN
MTA_552907,552907,POWELLS COVE BLVD/162 ST,40.794091,-73.799397,E,UNKNOWN
MTA_552926,552926,WHITESTONE EXPWY/25 RD,40.775934,-73.827706,NE,UNKNOWN
MTA_552984,552984,BELL BLVD/23 AV,40.782513,-73.776698,SW,UNKNOWN
MTA_501478,501478,DOUGLASTON PKWY/61 AV,40.7559,-73.739362,SW,UNKNOWN
MTA_501480,501480,WEST ALLEY RD/233 ST,40.751673,-73.745573,W,UNKNOWN
MTA_501661,501661,SPRINGFIELD BLVD/69 AV,40.743505,-73.753856,NW,UNKNOWN
MTA_502349,502349,260 ST/LITTLE NECK PKWY,40.752256,-73.720954,W,UNKNOWN
MTA_502624,502624,73 AV/192 ST,40.734025,-73.780144,E,UNKNOWN
MTA_502627,502627,73 AV/197 ST,40.73562,-73.774907,E,UNKNOWN
MTA_502632,502632,73 AV/213 ST,40.740037,-73.760551,E,UNKNOWN
MTA_502634,502634,73 AV/220 ST,40.741759,-73.755211,E,UNKNOWN
MTA_502650,502650,73 AV/213 ST,40.739987,-73.761198,W,UNKNOWN
MTA_502654,502654,73 AV/198 ST,40.73587,-73.774603,W,UNKNOWN
MTA_502657,502657,73 AV/193 ST,40.734321,-73.779759,W,UNKNOWN
MTA_553162,553162,HORACE HARDING EXPY/LITTLE NECK PKWY,40.764471,-73.725074,W,UNKNOWN
MTA_553179,553179,HORACE HARDING EXPWY/LITTLE NECK PKWY,40.763833,-73.724077,E,UNKNOWN
MTA_553471,553471,UNION TPKE/186 ST,40.728807,-73.782881,W,UNKNOWN
MTA_450011,450011,6 AV/W 36 ST,40.751003,-73.98679,NE,UNKNOWN
MTA_551732,551732,164 ST/69 AV,40.732993,-73.805199,S,UNKNOWN
MTA_552678,552678,69 RD/108 ST,40.724338,-73.845425,W,UNKNOWN
MTA_552679,552679,69 RD/QUEENS BLVD,40.723573,-73.84798,W,UNKNOWN
MTA_552821,552821,JEWEL AV/QUEENS BLVD,40.723039,-73.846708,E,UNKNOWN
MTA_450453,450453,6 AV/W 37 ST,40.751378,-73.986524,NE,UNKNOWN
MTA_502332,502332,UNION TPKE/226 ST,40.736106,-73.744601,E,UNKNOWN
MTA_502352,502352,UNION TPKE/265 ST,40.749223,-73.70757,NE,UNKNOWN
MTA_502369,502369,UNION TPKE/265 ST,40.749189,-73.708183,SW,UNKNOWN
MTA_502384,502384,UNION TPKE/226 ST,40.736267,-73.744948,W,UNKNOWN
MTA_552825,552825,LAKEVILLE RD/L I JEWISH HOSPITAL,40.755574,-73.704028,N,UNKNOWN
MTA_552896,552896,NORTH SHORE TOWERS/BUILDING ENTRANCE,40.757221,-73.714879,E,UNKNOWN
MTA_981010,981010,E 57 ST/LEXINGTON AV,40.76053,-73.968299,SE,UNKNOWN
MTA_982146,982146,NORTH SHORE TOWERS/BUILDING ENTRANCE,40.757243,-73.715125,E,UNKNOWN
MTA_982213,982213,UNION TPKE/188 ST,40.729307,-73.781349,W,UNKNOWN
MTA_405046,405046,6 AV/W 53 ST,40.761864,-73.978892,NE,UNKNOWN
MTA_450067,450067,6 AV/W 46 ST,40.757659,-73.981913,NE,UNKNOWN
MTA_450543,450543,MADISON AV/E 80 ST,40.777087,-73.961481,NE,UNKNOWN
MTA_403595,403595,LEXINGTON AV/E 65 ST,40.765636,-73.965813,SW,UNKNOWN
MTA_450048,450048,3 AV/E 41 ST,40.749971,-73.974926,NE,UNKNOWN
MTA_450049,450049,3 AV/E 49 ST,40.755084,-73.971226,NE,UNKNOWN
MTA_450050,450050,3 AV/E 61 ST,40.76267,-73.965679,NE,UNKNOWN
MTA_450051,450051,3 AV/E 64 ST,40.76457,-73.964288,NE,UNKNOWN
