seed,variant,status,ep_reward,avg_wait_min,headway_cv,score,upper_plan_decisions,upper_plan_reuse_ratio,upper_plan_target_mean,upper_plan_target_std,terminal_launch_shift_mean,terminal_launch_shift_std,freq_promotion_strength,shared_ppo_lower_samples,shared_ppo_gate_evaluations,shared_ppo_gate_replans,shared_ppo_target_headway_guard_rejects,shared_ppo_target_headway_project_count,shared_ppo_target_headway_project_correction_mean_s,shared_ppo_pressure_guard_rejects,shared_ppo_soft_pressure_cap_count,shared_ppo_soft_pressure_cap_scale_mean,shared_ppo_reward_floor_guard_rejects,shared_ppo_confirm_guard_rejects,shared_ppo_value_guard_rejects,shared_ppo_throughput_guard_rejects,shared_ppo_throughput_floor_project_count,shared_ppo_throughput_floor_delta_fraction_mean,shared_ppo_adaptive_drift_guard_rejects,shared_ppo_gap_risk_guard_rejects,shared_ppo_active_target_headway_floor_rejects,shared_ppo_target_headway_floor_rejects,shared_ppo_base_delta_guard_rejects,shared_ppo_final_delta_guard_rejects,shared_ppo_final_delta_floor_rejects,shared_ppo_gate_value_mean,shared_ppo_wait_replan_count,shared_ppo_wait_replan_pressure_mean,shared_ppo_wait_replan_shift_pressure_mean,shared_ppo_wait_replan_gap_ratio_mean,shared_ppo_wait_replan_gap_risk_scale_mean,shared_ppo_wait_replan_adaptive_drift_scale_mean,shared_ppo_wait_replan_adaptive_drift_hf_to_lf_mean,shared_ppo_wait_replan_throughput_score_mean,shared_ppo_wait_replan_throughput_floor_delta_fraction_mean,shared_ppo_wait_replan_reward_floor_score_mean,shared_ppo_wait_replan_value_guard_score_mean,shared_ppo_wait_replan_value_guard_scale_mean,shared_ppo_wait_replan_value_guard_candidate_count_mean,shared_ppo_promotion_wait_credit_granted,shared_ppo_promotion_wait_credit_consumed,shared_ppo_promotion_wait_credit_budget,shared_ppo_promotion_wait_credit_events,shared_ppo_adaptive_lower_drift_penalty_scale_mean,shared_ppo_adaptive_lower_drift_penalty_hf_to_lf_mean,shared_ppo_lower_hf_wait_prior_scale_mean,shared_ppo_lower_hf_wait_prior_load_mean,shared_ppo_lower_hf_wait_prior_queue_mean,shared_ppo_lower_hf_wait_prior_schedule_slack_mean,shared_ppo_wait_replan_pressure_override_count,shared_ppo_wait_replan_pressure_override_mean,shared_ppo_wait_replan_same_hold_mean,shared_ppo_wait_replan_same_wait_mean,shared_ppo_wait_replan_shift_mean_s,shared_ppo_wait_replan_shift_abs_mean_s,shared_ppo_wait_replan_actor_base_used_mean,shared_ppo_wait_replan_base_delta_abs_mean_s,shared_ppo_wait_replan_final_delta_abs_mean_s,freq_wait_lower_improvement_credit_mean,freq_wait_lower_net_mean,shared_ppo_loss,promotion_raw_ep_reward,promotion_raw_avg_wait_min,promotion_raw_score,promotion_outcome_adjusted,promotion_outcome_adjustment_signal,promotion_outcome_reward_gain,promotion_outcome_wait_reduction_min,promotion_counterfactual_gate_evaluations,promotion_counterfactual_gate_replans,promotion_counterfactual_shift_mean_s,cfg_lower_hf_wait_action_gain_s,promotion_outcome_boundary,cfg_adaptive_lower_drift_penalty_gain,cfg_adaptive_lower_drift_penalty_min_scale,cfg_learned_promotion_gate,cfg_lower_hf_wait_context_dim,cfg_lower_hf_wait_load_damping_weight,cfg_lower_hf_wait_max_scale,cfg_lower_hf_wait_min_scale,cfg_lower_hf_wait_queue_boost_weight,cfg_lower_hf_wait_schedule_slack_damping_weight,cfg_promotion_gate_age_min,cfg_promotion_gate_cooldown_s,cfg_promotion_gate_low_signal_min,cfg_promotion_gate_max_hf_to_lf_ratio,cfg_promotion_gate_max_replans,cfg_promotion_gate_min_elapsed_s,cfg_promotion_gate_plan_blend,cfg_promotion_gate_preselect_action,cfg_promotion_gate_strength_min,cfg_promotion_gate_threshold,cfg_promotion_gate_wait_pressure_override,cfg_promotion_gate_wait_pressure_override_min,cfg_promotion_replan_active_target_headway_min_s,cfg_promotion_replan_actor_base_trust_s,cfg_promotion_replan_adaptive_drift_accept_min_scale,cfg_promotion_replan_adaptive_drift_penalty_gain,cfg_promotion_replan_adaptive_drift_penalty_min_scale,cfg_promotion_replan_base_action,cfg_promotion_replan_base_delta_abs_max_s,cfg_promotion_replan_confirm_min_low_signal,cfg_promotion_replan_confirm_min_strength,cfg_promotion_replan_final_delta_abs_max_s,cfg_promotion_replan_final_delta_abs_min_s,cfg_promotion_replan_frequency_weight,cfg_promotion_replan_gap_guard_max_ratio,cfg_promotion_replan_gap_guard_min_ratio,cfg_promotion_replan_gap_risk_accept_max_scale,cfg_promotion_replan_gap_risk_cap_full,cfg_promotion_replan_gap_risk_cap_start,cfg_promotion_replan_hold_guard_weight,cfg_promotion_replan_max_pressure,cfg_promotion_replan_max_shift_s,cfg_promotion_replan_min_pressure,cfg_promotion_replan_policy,cfg_promotion_replan_project_target_headway,cfg_promotion_replan_require_shift,cfg_promotion_replan_reward_floor_action_cost,cfg_promotion_replan_reward_floor_fleet_weight,cfg_promotion_replan_reward_floor_gap_cost,cfg_promotion_replan_reward_floor_hold_cost,cfg_promotion_replan_reward_floor_min_score,cfg_promotion_replan_reward_floor_target_weight,cfg_promotion_replan_reward_floor_throughput_weight,cfg_promotion_replan_reward_floor_wait_weight,cfg_promotion_replan_same_hold_max,cfg_promotion_replan_same_wait_max,cfg_promotion_replan_same_wait_min,cfg_promotion_replan_shift_sign,cfg_promotion_replan_soft_pressure_cap,cfg_promotion_replan_state_wait_weight,cfg_promotion_replan_target_headway_max_s,cfg_promotion_replan_target_headway_min_s,cfg_promotion_replan_target_headway_project_margin_s,cfg_promotion_replan_terminal_early_cap_s,cfg_promotion_replan_terminal_early_relax,cfg_promotion_replan_throughput_floor_fleet_util_max,cfg_promotion_replan_throughput_floor_min_delta_fraction,cfg_promotion_replan_throughput_floor_min_score,cfg_promotion_replan_throughput_floor_same_hold_max,cfg_promotion_replan_throughput_guard_min_score,cfg_promotion_replan_value_guard_candidate_scales,cfg_promotion_replan_value_guard_min_score,cfg_promotion_replan_wait_credit_clip,cfg_promotion_replan_wait_credit_weight,cfg_promotion_replan_wait_gain_s,cfg_stress_profile
131,interval_only,supported_native_episode_loop,8026.135,5.198,0.5547,-6.3074,66.0,0.7480916030534351,339.9764334059929,4.712750753981247,0.0,0.0,0.0,4972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.710993530819185,7.709304656690376,20039.694384765626,8026.135,5.198,-6.3074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,interval_only,supported_native_episode_loop,14834.113,29.717,0.641,-30.999,66.0,0.7480916030534351,337.7881055415132,13.255175473594935,0.11068702290076336,0.5854145668006857,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.276703100647248,8.271636533651952,30175.61435546875,14834.113,29.717,-30.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,interval_only,supported_native_episode_loop,23988.696,19.392,0.5276,-20.4472,66.0,0.7480916030534351,342.2150949810449,4.905394336929263,0.03816793893129771,0.3582097162335898,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.42559065785509,7.422069535276085,16629.642041015624,23988.696,19.392,-20.4472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,interval_only,supported_native_episode_loop,18053.376,6.28,0.447,-7.174,66.0,0.7480916030534351,346.7742980773668,8.964885573012632,0.3931297709923664,2.3219066539973237,0.3846153846153846,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.498523925186819,5.496186554286697,24869.610717773438,18053.376,6.28,-7.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,interval_only,supported_native_episode_loop,7238.724,12.159,0.4469,-13.052800000000001,66.0,0.7480916030534351,344.4361889238311,6.375189821537312,0.0,0.0,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.187045705108739,6.185414951542229,8894.944982910156,7238.724,12.159,-13.052800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,interval_only,supported_native_episode_loop,3424.766,51.313,0.5037,-52.3204,66.0,0.7480916030534351,337.032186123797,10.961289992738566,0.9694656488549618,4.628057365854968,0.6923076923076924,4969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.545111262859868,6.536598517962167,197847.356640625,3424.766,51.313,-52.3204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,interval_only,supported_native_episode_loop,19506.487,8.416,0.4404,-9.296800000000001,66.0,0.7480916030534351,343.55376853469676,6.039248473914646,0.05343511450381679,0.366809580968976,0.0,4969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.117461090010008,6.113464340627606,73118.810546875,19506.487,8.416,-9.296800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,interval_only,supported_native_episode_loop,2842.475,4.831,0.5791,-5.9892,66.0,0.7480916030534351,332.25917789377934,8.437736564849551,0.0,0.0,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9731877573249585,5.97191907293966,29140.112548828125,2842.475,4.831,-5.9892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,interval_only,supported_native_episode_loop,24705.829,4.309,0.5215,-5.352,66.0,0.7480916030534351,342.0458162197933,5.507871817402503,0.0,0.0,0.9314582620390195,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.266899946527767,7.265684094126628,11112.75380859375,24705.829,4.309,-5.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,interval_only,supported_native_episode_loop,-1180.837,4.212,0.5686,-5.3492,66.0,0.7480916030534351,343.4782268892566,5.560159105587408,0.04198473282442748,0.3182620262050835,0.23076923076923078,4972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.002525452380287,5.0018264646390165,9994.746557617187,-1180.837,4.212,-5.3492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,interval_only,supported_native_episode_loop,489.704,3.244,0.477,-4.198,66.0,0.7480916030534351,335.82497648531546,9.422686893897604,0.24045801526717558,1.7472455367791142,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1174886133895248,3.1167685211071086,5202.063122558594,489.704,3.244,-4.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,interval_only,supported_native_episode_loop,17785.076,5.274,0.4743,-6.2226,66.0,0.7480916030534351,326.30284379129193,6.974887513550368,0.0,0.0,0.6923076923076924,4969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.537018750469254,5.5358093965617226,10559.547412109376,17785.076,5.274,-6.2226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,interval_only,supported_native_episode_loop,8642.922,3.516,0.4053,-4.3266,66.0,0.7480916030534351,344.4841259941269,8.393699703303342,0.32061068702290074,1.7021189110537205,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14042214876872,3.1396088649699796,1195.6666702270509,8642.922,3.516,-4.3266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,interval_only,supported_native_episode_loop,19322.113,4.776,0.437,-5.6499999999999995,66.0,0.7480916030534351,338.9693018990391,8.560859968975054,0.0,0.0,0.6923076923076924,4969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.880725835600022,5.8794068220015,9310.923962402343,19322.113,4.776,-5.6499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,interval_only,supported_native_episode_loop,-562.531,3.694,0.4648,-4.6236,66.0,0.7480916030534351,334.18026728435933,4.971887003224058,0.0,0.0,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1205975943778235,5.119484785693081,29841.55546875,-562.531,3.694,-4.6236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,interval_only,supported_native_episode_loop,16463.166,39.245,0.4475,-40.14,66.0,0.7480916030534351,334.02661303042146,5.029863293862587,0.0,0.0,0.07692307692307698,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.742320648646851,8.736207463213528,78607.255078125,16463.166,39.245,-40.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,interval_only,supported_native_episode_loop,12242.965,21.508,0.5313,-22.5706,66.0,0.7480916030534351,347.59430017420885,5.1836962248935325,0.0,0.0,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.891978913936209,6.888513366149727,20208.629650878906,12242.965,21.508,-22.5706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,interval_only,supported_native_episode_loop,12549.374,3.538,0.5238,-4.5855999999999995,66.0,0.7480916030534351,348.0612343648633,11.1988695404412,2.6603053435114505,5.7394999301986305,0.0,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.484700521524792,4.483487850247576,12017.759545898438,12549.374,3.538,-4.5855999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,interval_only,supported_native_episode_loop,6249.316,5.505,0.4529,-6.4108,66.0,0.7480916030534351,348.2104307881786,13.793341134005466,13.404580152671755,18.87070455686759,0.5384615384615384,4971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.110059963889194,5.108599097698175,46307.65986328125,6249.316,5.505,-6.4108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,interval_only,supported_native_episode_loop,9710.09,3.364,0.4143,-4.1926,66.0,0.7480916030534351,330.78804513965247,5.728994074397041,0.0,0.0,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6879318059848543,3.687135616214064,62309.38225097656,9710.09,3.364,-4.1926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,interval_only,supported_native_episode_loop,20795.496,21.85,0.5305,-22.911,66.0,0.7480916030534351,343.40346319777063,6.6487111616382695,0.0,0.0,0.0,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.738114368270002,6.733586482312925,8207.340441894532,20795.496,21.85,-22.911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,interval_only,supported_native_episode_loop,10522.828,41.934,0.6694,-43.2728,66.0,0.7480916030534351,328.42155307206787,4.834092368325719,0.0,0.0,0.0,4969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.100951085069273,7.0939448976205135,50064.06000976563,10522.828,41.934,-43.2728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,interval_only,supported_native_episode_loop,16729.749,31.597,0.5239,-32.644800000000004,66.0,0.7480916030534351,340.30864557261384,4.872471420921004,0.04198473282442748,0.4029384811782584,0.0,4969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.606586410044592,8.602080814001315,72838.17060546875,16729.749,31.597,-32.644800000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,interval_only,supported_native_episode_loop,20393.442,4.68,0.3808,-5.441599999999999,66.0,0.7480916030534351,335.3401653071396,6.172480444215446,0.0,0.0,0.3846153846153846,4970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.502121651796412,6.500661386218203,10975.675109863281,20393.442,4.68,-5.441599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
