timestamp,event_type,side,price,size,order_id
34424.778054003,trade,bid,577.0,2.0,2122857
34424.778054003,trade,bid,577.0,3.0,2125118
34424.778054003,trade,bid,577.0,93.0,20146166
34424.778202822,cancel,bid,577.0,7.0,20146166
34426.43664004,trade,ask,577.14,100.0,hidden_1013
34435.826296061,add,ask,577.42,100.0,22295191
34439.950177499,add,bid,577.0,500.0,22341679
34439.994464353,cancel,ask,577.42,100.0,22295191
34440.461281642,cancel,ask,577.96,100.0,21802864
34444.315994556,cancel,ask,577.96,100.0,22150735
34444.315994556,add,ask,577.98,100.0,22430679
34444.316826801,cancel,ask,577.98,100.0,22430679
34444.952715946,cancel,bid,577.0,500.0,22341679
34446.528661508,add,ask,578.0,100.0,22464988
34446.529071859,add,ask,578.0,100.0,22465007
34447.127137079,cancel,ask,578.0,100.0,22464988
34447.485431182,add,ask,577.46,100.0,22480333
34447.486636363,trade,ask,577.46,100.0,22480333
34453.533315087,add,bid,577.0,50.0,22565097
34453.662973938,cancel,ask,578.0,100.0,22465007
34453.662973938,add,ask,577.82,100.0,22567942
34453.707804625,cancel,ask,577.82,100.0,22567942
34453.707804625,add,ask,577.84,100.0,22569175
34453.70885166,cancel,ask,577.84,100.0,22569175
34453.70885166,add,ask,577.88,100.0,22569236
34453.71013296,cancel,ask,577.88,100.0,22569236
34453.71013296,add,ask,577.82,100.0,22569266
34455.654117169,add,bid,577.0,100.0,22594812
34455.654287506,add,bid,577.0,100.0,22594814
34455.657308255,add,bid,577.0,100.0,22594857
34457.151031208,cancel,ask,577.82,100.0,22569266
34457.151031208,add,ask,577.84,100.0,22622058
34457.151552376,cancel,ask,577.84,100.0,22622058
34457.151552376,add,ask,577.88,100.0,22622080
34457.151922955,cancel,ask,577.88,100.0,22622080
34457.151922955,add,ask,577.9,100.0,22622097
34457.15303346,cancel,ask,577.9,100.0,22622097
34457.15303346,add,ask,577.82,100.0,22622163
34457.27316216,cancel,ask,577.82,100.0,22622163
34457.27316216,add,ask,577.84,100.0,22626633
34457.27356498,cancel,ask,577.84,100.0,22626633
34457.27356498,add,ask,577.88,100.0,22626654
34457.273933778,cancel,ask,577.88,100.0,22626654
34457.273933778,add,ask,577.93,100.0,22626663
34457.274333445,cancel,ask,577.93,100.0,22626663
34457.27466706,add,ask,577.82,100.0,22626680
34457.28415419,cancel,ask,577.82,100.0,22626680
34457.28415419,add,ask,577.84,100.0,22627386
34457.284560624,cancel,ask,577.84,100.0,22627386
34457.284560624,add,ask,577.88,100.0,22627402
34457.285076184,cancel,ask,577.88,100.0,22627402
34457.285076184,add,ask,577.93,100.0,22627427
34457.28548877,cancel,ask,577.93,100.0,22627427
34457.286073635,add,ask,577.82,100.0,22627455
34458.915522119,trade,ask,577.23,7.0,hidden_1063
34461.133105184,cancel,ask,577.82,100.0,22627455
34461.133105184,add,ask,577.84,100.0,22681052
34461.133459697,cancel,ask,577.84,100.0,22681052
34461.133459697,add,ask,577.88,100.0,22681055
34461.134693327,cancel,ask,577.88,100.0,22681055
34461.134693327,add,ask,577.82,100.0,22681071
34464.291897059,cancel,ask,577.82,100.0,22681071
34464.291897059,add,ask,577.84,100.0,22719994
34464.292943326,cancel,ask,577.84,100.0,22719994
34464.292943326,add,ask,577.88,100.0,22720031
34464.546859157,cancel,ask,577.88,100.0,22720031
34464.546859157,add,ask,577.91,100.0,22723191
34464.6761406,cancel,ask,577.91,100.0,22723191
34464.6761406,add,ask,577.99,100.0,22724650
34465.640286458,cancel,ask,577.99,100.0,22724650
34465.64774411,add,ask,577.82,100.0,22739517
34466.785193918,cancel,ask,577.82,100.0,22739517
34466.785193918,add,ask,577.85,100.0,22753202
34467.517640797,cancel,bid,577.0,100.0,22594812
34467.517809665,cancel,bid,577.0,100.0,22594857
34467.517953137,cancel,bid,577.0,100.0,22594814
34467.519965221,add,bid,577.1,100.0,22765372
34467.520121626,add,bid,577.1,100.0,22765373
34468.479083059,add,ask,577.45,100.0,22776536
34469.92709425,trade,ask,577.44,100.0,hidden_1088
34470.005899515,trade,ask,577.4,89.0,hidden_1089
34470.005899515,add,bid,577.4,11.0,22793144
34470.006013813,trade,bid,577.4,11.0,22793144
34470.313341769,trade,ask,577.45,100.0,22776536
34470.313836666,cancel,ask,577.85,100.0,22753202
34470.313836666,add,ask,577.86,100.0,22798184
34470.315704513,cancel,bid,577.1,100.0,22765373
34470.315968686,cancel,bid,577.1,100.0,22765372
34470.316821392,cancel,ask,577.86,100.0,22798184
34470.316821392,add,ask,577.91,100.0,22798274
34470.317806479,add,bid,577.45,100.0,22798281
34470.318042402,add,bid,577.45,100.0,22798287
34470.318217344,cancel,ask,577.91,100.0,22798274
34470.712418593,cancel,bid,577.45,100.0,22798281
34470.712792226,cancel,bid,577.45,100.0,22798287
34470.715042745,add,bid,577.45,100.0,22802447
34470.715397397,add,bid,577.45,100.0,22802457
34470.92398922,cancel,bid,577.45,100.0,22802447
34470.924831133,cancel,bid,577.45,100.0,22802457
34470.926480101,add,bid,577.45,100.0,22804318
34470.927189926,add,bid,577.45,100.0,22804332
34471.60012344,add,ask,577.8,100.0,22812027
34474.743797369,trade,bid,577.48,1.0,hidden_1111
34476.792859807,trade,bid,577.48,99.0,hidden_1112
34476.792859807,trade,bid,577.46,100.0,hidden_1113
34476.792859807,trade,bid,577.46,1.0,hidden_1114
34477.343400666,trade,bid,577.45,50.0,22804318
34481.747376682,trade,ask,577.78,100.0,hidden_1116
34481.74953348,cancel,bid,577.45,50.0,22804318
34481.749921634,add,ask,577.8,100.0,22934833
34481.750069426,cancel,bid,577.45,100.0,22804332
34481.752923404,add,bid,577.45,100.0,22934882
34481.977647397,trade,bid,577.48,1.0,hidden_1121
34481.98466662,trade,bid,577.48,100.0,hidden_1122
34482.145131803,cancel,bid,577.45,100.0,22934882
34482.147796891,add,bid,577.45,100.0,22952132
34483.985649209,cancel,ask,577.8,100.0,22934833
34485.038235526,trade,bid,577.49,1.0,hidden_1126
34485.199394444,trade,bid,577.49,24.0,hidden_1127
34485.199801229,trade,bid,577.46,100.0,hidden_1128
34486.655981792,trade,bid,577.48,20.0,hidden_1129
34491.803363028,add,ask,577.8,40.0,23117366
34492.629305578,trade,bid,577.48,100.0,hidden_1131
34492.757942839,cancel,bid,577.45,100.0,22952132
34492.760070953,add,bid,577.45,100.0,23127449
34492.958464715,cancel,bid,577.45,100.0,23127449
34492.961854437,add,bid,577.45,100.0,23130064
34500.101240563,add,bid,577.5,100.0,23233624
34500.11653506,trade,bid,577.51,1.0,hidden_1137
34500.15958421,add,bid,577.53,100.0,23238603
34500.171394741,add,bid,577.56,100.0,23239209
34500.18031266,add,bid,577.59,100.0,23239592
34500.298623509,cancel,ask,577.8,100.0,22812027
34500.535646653,trade,ask,577.76,40.0,hidden_1142
34500.535805613,trade,ask,577.76,40.0,hidden_1143
34500.535934337,trade,ask,577.76,16.0,hidden_1144
34500.537753113,trade,ask,577.8,40.0,23117366
34500.555046789,add,bid,577.66,100.0,23258035
34500.55515026,trade,ask,577.87,3.0,hidden_1147
34500.55515026,trade,ask,578.0,50.0,21256015
34500.55515026,trade,ask,578.0,47.0,hidden_1149
34500.559272168,add,bid,577.66,100.0,23258476
34500.564329811,add,ask,578.14,100.0,23258863
34500.564448262,cancel,ask,578.14,100.0,23258863
34500.564448262,add,ask,578.26,100.0,23258871
34500.5650724,add,ask,578.22,100.0,23258919
34500.565302824,cancel,bid,577.66,100.0,23258035
